* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:39:34
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 0
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 64.116 144.3864
20.507813 64.066 143.7367
20.874023 64.020 143.0874
21.240234 63.977 142.4370
21.606445 63.938 141.7864
21.972656 63.902 141.1363
22.338867 63.868 140.4861
22.705078 63.837 139.8356
23.071289 63.809 139.1848
23.437500 63.782 138.5345
23.803711 63.758 137.8828
24.169922 63.736 137.2326
24.536133 63.715 136.5813
24.902344 63.696 135.9302
25.268555 63.679 135.2786
25.634766 63.663 134.6273
26.000977 63.648 133.9757
26.367188 63.634 133.3246
26.733399 63.622 132.6721
27.099610 63.611 132.0202
27.465821 63.600 131.3681
27.832032 63.590 130.7156
28.198243 63.582 130.0631
28.564454 63.574 129.4112
28.930665 63.566 128.7588
29.296876 63.559 128.1059
29.663087 63.553 127.4525
30.029298 63.547 126.7998
30.395509 63.542 126.1463
30.761720 63.537 125.4933
31.127931 63.532 124.8396
31.494142 63.528 124.1862
31.860353 63.524 123.5322
32.226563 63.521 122.8781
32.592774 63.517 122.2243
32.958985 63.514 121.5703
33.325196 63.511 120.9159
33.691407 63.508 120.2613
34.057618 63.505 119.6070
34.423829 63.502 118.9521
34.790040 63.500 118.2969
35.156251 63.497 117.6426
35.522462 63.494 116.9872
35.888673 63.491 116.3322
36.254884 63.489 115.6767
36.621095 63.486 115.0211
36.987306 63.484 114.3656
37.353517 63.482 113.7099
37.719728 63.480 113.0537
38.085939 63.478 112.3980
38.452150 63.476 111.7411
38.818361 63.474 111.0850
39.184572 63.472 110.4287
39.550783 63.470 109.7720
39.916994 63.468 109.1154
40.283205 63.466 108.4584
40.649416 63.463 107.8013
41.015627 63.461 107.1443
41.381838 63.458 106.4870
41.748049 63.455 105.8298
42.114260 63.452 105.1721
42.480471 63.449 104.5144
42.846682 63.446 103.8570
43.212893 63.443 103.1990
43.579103 63.440 102.5406
43.945314 63.437 101.8824
44.311525 63.434 101.2245
44.677736 63.431 100.5658
45.043947 63.429 99.9076
45.410158 63.427 99.2492
45.776369 63.425 98.5898
46.142580 63.423 97.9314
46.508791 63.422 97.2720
46.875002 63.421 96.6135
47.241213 63.420 95.9539
47.607424 63.419 95.2945
47.973635 63.419 94.6353
48.339846 63.419 93.9758
48.706057 63.420 93.3160
49.072268 63.420 92.6563
49.438479 63.421 91.9963
49.804690 63.422 91.3363
50.170901 63.423 90.6762
50.537112 63.425 90.0162
50.903323 63.427 89.3562
51.269534 63.428 88.6955
51.635745 63.430 88.0348
52.001956 63.432 87.3750
52.368167 63.434 86.7139
52.734378 63.436 86.0533
53.100589 63.438 85.3922
53.466800 63.441 84.7314
53.833011 63.442 84.0708
54.199222 63.444 83.4098
54.565432 63.446 82.7484
54.931643 63.447 82.0869
55.297854 63.449 81.4255
55.664065 63.450 80.7645
56.030276 63.451 80.1032
56.396487 63.451 79.4412
56.762698 63.451 78.7796
57.128909 63.451 78.1180
57.495120 63.451 77.4561
57.861331 63.451 76.7947
58.227542 63.450 76.1326
58.593753 63.449 75.4710
58.959964 63.448 74.8082
59.326175 63.447 74.1463
59.692386 63.446 73.4843
60.058597 63.445 72.8222
60.424808 63.444 72.1599
60.791019 63.442 71.4976
61.157230 63.441 70.8349
61.523441 63.439 70.1730
61.889652 63.438 69.5104
62.255863 63.436 68.8483
62.622074 63.435 68.1857
62.988285 63.433 67.5230
63.354496 63.431 66.8603
63.720707 63.430 66.1972
64.086918 63.428 65.5347
64.453129 63.427 64.8723
64.819340 63.425 64.2092
65.185551 63.424 63.5468
65.551762 63.423 62.8837
65.917972 63.422 62.2212
66.284183 63.421 61.5582
66.650394 63.420 60.8951
67.016605 63.419 60.2321
67.382816 63.419 59.5696
67.749027 63.418 58.9060
68.115238 63.418 58.2435
68.481449 63.418 57.5801
68.847660 63.418 56.9177
69.213871 63.419 56.2543
69.580082 63.419 55.5912
69.946293 63.420 54.9276
70.312504 63.421 54.2649
70.678715 63.422 53.6013
71.044926 63.424 52.9386
71.411137 63.425 52.2756
71.777348 63.427 51.6125
72.143559 63.429 50.9489
72.509770 63.431 50.2862
72.875981 63.433 49.6232
73.242192 63.435 48.9595
73.608403 63.437 48.2965
73.974614 63.440 47.6338
74.340825 63.442 46.9702
74.707036 63.444 46.3075
75.073247 63.447 45.6442
75.439458 63.449 44.9813
75.805669 63.452 44.3180
76.171880 63.455 43.6549
76.538091 63.457 42.9914
76.904301 63.460 42.3287
77.270512 63.463 41.6655
77.636723 63.465 41.0022
78.002934 63.468 40.3397
78.369145 63.471 39.6767
78.735356 63.473 39.0132
79.101567 63.476 38.3507
79.467778 63.479 37.6871
79.833989 63.482 37.0245
80.200200 63.485 36.3610
80.566411 63.487 35.6983
80.932622 63.490 35.0355
81.298833 63.493 34.3724
81.665044 63.496 33.7095
82.031255 63.498 33.0465
82.397466 63.501 32.3836
82.763677 63.504 31.7208
83.129888 63.507 31.0582
83.496099 63.509 30.3951
83.862310 63.512 29.7321
84.228521 63.515 29.0694
84.594732 63.518 28.4066
84.960943 63.520 27.7438
85.327154 63.523 27.0807
85.693365 63.526 26.4182
86.059576 63.528 25.7559
86.425787 63.531 25.0931
86.791998 63.534 24.4296
87.158209 63.537 23.7670
87.524420 63.539 23.1045
87.890631 63.542 22.4418
88.256841 63.545 21.7788
88.623052 63.548 21.1169
88.989263 63.551 20.4537
89.355474 63.554 19.7909
89.721685 63.557 19.1285
90.087896 63.560 18.4659
90.454107 63.563 17.8033
90.820318 63.566 17.1406
91.186529 63.569 16.4780
91.552740 63.573 15.8156
91.918951 63.576 15.1525
92.285162 63.580 14.4904
92.651373 63.584 13.8272
93.017584 63.587 13.1647
93.383795 63.591 12.5027
93.750006 63.595 11.8396
94.116217 63.599 11.1765
94.482428 63.603 10.5138
94.848639 63.607 9.8516
95.214850 63.612 9.1888
95.581061 63.616 8.5258
95.947272 63.620 7.8634
96.313483 63.625 7.2009
96.679694 63.629 6.5378
97.045905 63.634 5.8753
97.412116 63.638 5.2131
97.778327 63.643 4.5500
98.144538 63.647 3.8875
98.510749 63.652 3.2242
98.876960 63.657 2.5616
99.243170 63.662 1.8987
99.609381 63.666 1.2360
99.975592 63.671 0.5731
100.341803 63.676 -0.0898
100.708014 63.681 -0.7529
101.074225 63.686 -1.4161
101.440436 63.690 -2.0789
101.806647 63.695 -2.7422
102.172858 63.700 -3.4050
102.539069 63.705 -4.0678
102.905280 63.710 -4.7314
103.271491 63.715 -5.3945
103.637702 63.720 -6.0577
104.003913 63.725 -6.7207
104.370124 63.730 -7.3847
104.736335 63.734 -8.0479
105.102546 63.739 -8.7112
105.468757 63.744 -9.3746
105.834968 63.749 -10.0385
106.201179 63.754 -10.7019
106.567390 63.759 -11.3659
106.933601 63.764 -12.0297
107.299812 63.769 -12.6933
107.666023 63.774 -13.3576
108.032234 63.778 -14.0212
108.398445 63.783 -14.6857
108.764656 63.788 -15.3497
109.130867 63.793 -16.0138
109.497078 63.798 -16.6781
109.863289 63.803 -17.3421
110.229500 63.808 -18.0071
110.595710 63.812 -18.6716
110.961921 63.817 -19.3361
111.328132 63.822 -20.0010
111.694343 63.827 -20.6659
112.060554 63.831 -21.3306
112.426765 63.836 -21.9958
112.792976 63.841 -22.6605
113.159187 63.846 -23.3259
113.525398 63.850 -23.9914
113.891609 63.855 -24.6564
114.257820 63.860 -25.3222
114.624031 63.864 -25.9883
114.990242 63.869 -26.6537
115.356453 63.873 -27.3194
115.722664 63.878 -27.9853
116.088875 63.883 -28.6516
116.455086 63.887 -29.3177
116.821297 63.892 -29.9838
117.187508 63.896 -30.6509
117.553719 63.901 -31.3169
117.919930 63.905 -31.9836
118.286141 63.910 -32.6506
118.652352 63.915 -33.3178
119.018563 63.919 -33.9846
119.384774 63.924 -34.6519
119.750985 63.928 -35.3190
120.117196 63.933 -35.9867
120.483407 63.937 -36.6544
120.849618 63.942 -37.3219
121.215829 63.947 -37.9900
121.582040 63.951 -38.6575
121.948250 63.956 -39.3262
122.314461 63.961 -39.9947
122.680672 63.965 -40.6626
123.046883 63.970 -41.3315
123.413094 63.975 -42.0000
123.779305 63.979 -42.6689
124.145516 63.984 -43.3376
124.511727 63.989 -44.0072
124.877938 63.994 -44.6763
125.244149 63.999 -45.3460
125.610360 64.004 -46.0150
125.976571 64.009 -46.6846
126.342782 64.014 -47.3547
126.708993 64.019 -48.0246
127.075204 64.024 -48.6949
127.441415 64.029 -49.3652
127.807626 64.034 -50.0355
128.173837 64.039 -50.7059
128.540048 64.044 -51.3762
128.906259 64.049 -52.0477
129.272470 64.054 -52.7183
129.638681 64.060 -53.3895
130.004892 64.065 -54.0605
130.371103 64.070 -54.7321
130.737314 64.076 -55.4038
131.103525 64.081 -56.0751
131.469736 64.086 -56.7472
131.835947 64.092 -57.4192
132.202158 64.098 -58.0907
132.568369 64.103 -58.7628
132.934579 64.109 -59.4352
133.300790 64.115 -60.1071
133.667001 64.120 -60.7798
134.033212 64.126 -61.4527
134.399423 64.132 -62.1253
134.765634 64.138 -62.7983
135.131845 64.144 -63.4711
135.498056 64.150 -64.1444
135.864267 64.156 -64.8174
136.230478 64.162 -65.4906
136.596689 64.168 -66.1641
136.962900 64.175 -66.8376
137.329111 64.181 -67.5106
137.695322 64.188 -68.1844
138.061533 64.194 -68.8581
138.427744 64.201 -69.5316
138.793955 64.207 -70.2056
139.160166 64.214 -70.8794
139.526377 64.221 -71.5534
139.892588 64.228 -72.2274
140.258799 64.235 -72.9015
140.625010 64.242 -73.5755
140.991221 64.249 -74.2500
141.357432 64.256 -74.9242
141.723643 64.263 -75.5982
142.089854 64.271 -76.2729
142.456065 64.278 -76.9468
142.822276 64.286 -77.6212
143.188487 64.293 -78.2955
143.554698 64.301 -78.9697
143.920909 64.309 -79.6439
144.287119 64.317 -80.3183
144.653330 64.325 -80.9928
145.019541 64.333 -81.6669
145.385752 64.341 -82.3407
145.751963 64.349 -83.0157
146.118174 64.357 -83.6892
146.484385 64.366 -84.3633
146.850596 64.374 -85.0373
147.216807 64.383 -85.7112
147.583018 64.392 -86.3854
147.949229 64.400 -87.0589
148.315440 64.409 -87.7330
148.681651 64.418 -88.4067
149.047862 64.427 -89.0798
149.414073 64.436 -89.7533
149.780284 64.446 -90.4267
150.146495 64.455 -91.0996
150.512706 64.465 -91.7727
150.878917 64.474 -92.4454
151.245128 64.484 -93.1179
151.611339 64.493 -93.7907
151.977550 64.503 -94.4628
152.343761 64.513 -95.1349
152.709972 64.523 -95.8068
153.076183 64.533 -96.4785
153.442394 64.544 -97.1500
153.808605 64.554 -97.8213
154.174816 64.565 -98.4928
154.541027 64.575 -99.1635
154.907238 64.586 -99.8338
155.273448 64.597 -100.5042
155.639659 64.608 -101.1737
156.005870 64.619 -101.8441
156.372081 64.630 -102.5134
156.738292 64.641 -103.1822
157.104503 64.652 -103.8509
157.470714 64.664 -104.5198
157.836925 64.675 -105.1872
158.203136 64.687 -105.8552
158.569347 64.699 -106.5225
158.935558 64.711 -107.1897
159.301769 64.723 -107.8558
159.667980 64.735 -108.5221
160.034191 64.747 -109.1880
160.400402 64.760 -109.8531
160.766613 64.772 -110.5181
161.132824 64.785 -111.1823
161.499035 64.798 -111.8465
161.865246 64.810 -112.5102
162.231457 64.823 -113.1728
162.597668 64.837 -113.8355
162.963879 64.850 -114.4972
163.330090 64.863 -115.1586
163.696301 64.876 -115.8191
164.062512 64.890 -116.4799
164.428723 64.904 -117.1394
164.794934 64.917 -117.7988
165.161145 64.931 -118.4575
165.527356 64.945 -119.1152
165.893567 64.959 -119.7725
166.259778 64.973 -120.4294
166.625988 64.988 -121.0858
166.992199 65.002 -121.7410
167.358410 65.017 -122.3960
167.724621 65.031 -123.0504
