* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:54:16
* REW Settings:
166.625988 63.665 79.3120
166.992199 63.665 78.6649
167.358410 63.665 78.0167
167.724621 63.665 77.3671
168.090832 63.665 76.7163
168.457043 63.665 76.0642
168.823254 63.666 75.4109
169.189465 63.666 74.7563
169.555676 63.666 74.1003
169.921887 63.666 73.4431
170.288098 63.666 72.7846
170.654309 63.666 72.1247
171.020520 63.666 71.4636
171.386731 63.667 70.8011
171.752942 63.667 70.1372
172.119153 63.667 69.4720
172.485364 63.668 68.8055
172.851575 63.668 68.1375
173.217786 63.668 67.4683
173.583997 63.669 66.7976
173.950208 63.669 66.1255
174.316419 63.670 65.4521
174.682630 63.671 64.7774
175.048841 63.671 64.1012
175.415052 63.672 63.4236
175.781263 63.673 62.7445
176.147474 63.674 62.0642
176.513685 63.675 61.3824
176.879896 63.676 60.6992
177.246107 63.677 60.0145
177.612318 63.679 59.3285
177.978528 63.680 58.6411
178.344739 63.681 57.9522
178.710950 63.683 57.2619
179.077161 63.685 56.5703
179.443372 63.686 55.8771
179.809583 63.688 55.1826
180.175794 63.690 54.4867
180.542005 63.692 53.7894
180.908216 63.695 53.0906
181.274427 63.697 52.3905
181.640638 63.699 51.6889
182.006849 63.702 50.9860
182.373060 63.705 50.2817
182.739271 63.708 49.5760
183.105482 63.711 48.8689
183.471693 63.714 48.1605
183.837904 63.717 47.4507
184.204115 63.721 46.7394
184.570326 63.725 46.0269
184.936537 63.728 45.3130
185.302748 63.732 44.5978
185.668959 63.737 43.8813
186.035170 63.741 43.1635
186.401381 63.746 42.4443
186.767592 63.750 41.7239
187.133803 63.755 41.0022
187.500014 63.760 40.2792
187.866225 63.766 39.5550
188.232436 63.771 38.8295
188.598647 63.777 38.1028
188.964857 63.783 37.3749
189.331068 63.789 36.6458
189.697279 63.795 35.9156
190.063490 63.802 35.1842
190.429701 63.809 34.4516
190.795912 63.816 33.7179
191.162123 63.823 32.9831
191.528334 63.831 32.2472
191.894545 63.838 31.5103
192.260756 63.846 30.7723
192.626967 63.854 30.0333
192.993178 63.863 29.2932
193.359389 63.872 28.5522
193.725600 63.881 27.8103
194.091811 63.890 27.0674
194.458022 63.899 26.3235
194.824233 63.909 25.5789
195.190444 63.919 24.8333
195.556655 63.930 24.0869
195.922866 63.940 23.3397
196.289077 63.951 22.5917
196.655288 63.962 21.8429
197.021499 63.974 21.0934
197.387710 63.985 20.3433
197.753921 63.997 19.5924
198.120132 64.009 18.8409
198.486343 64.022 18.0888
198.852554 64.035 17.3361
199.218765 64.048 16.5828
199.584976 64.062 15.8291
199.951187 64.075 15.0747
200.317397 64.089 14.3201
200.683608 64.104 13.5648
201.049819 64.118 12.8093
201.416030 64.133 12.0533
201.782241 64.149 11.2970
202.148452 64.164 10.5405
202.514663 64.180 9.7836
202.880874 64.196 9.0265
203.247085 64.213 8.2692
203.613296 64.230 7.5117
203.979507 64.247 6.7542
204.345718 64.264 5.9965
204.711929 64.282 5.2386
205.078140 64.300 4.4808
205.444351 64.318 3.7230
205.810562 64.337 2.9653
206.176773 64.356 2.2075
206.542984 64.376 1.4500
206.909195 64.395 0.6925
207.275406 64.415 -0.0648
207.641617 64.436 -0.8219
208.007828 64.456 -1.5787
208.374039 64.477 -2.3353
208.740250 64.499 -3.0917
209.106461 64.520 -3.8476
209.472672 64.542 -4.6031
209.838883 64.564 -5.3583
210.205094 64.587 -6.1130
210.571305 64.610 -6.8672
210.937516 64.633 -7.6210
211.303726 64.657 -8.3741
211.669937 64.680 -9.1267
212.036148 64.705 -9.8787
212.402359 64.729 -10.6301
212.768570 64.754 -11.3807
213.134781 64.779 -12.1307
213.500992 64.804 -12.8800
213.867203 64.830 -13.6285
214.233414 64.856 -14.3762
214.599625 64.882 -15.1230
214.965836 64.909 -15.8690
215.332047 64.936 -16.6142
215.698258 64.963 -17.3584
216.064469 64.990 -18.1017
216.430680 65.018 -18.8440
216.796891 65.046 -19.5853
217.163102 65.074 -20.3256
217.529313 65.103 -21.0648
217.895524 65.132 -21.8030
218.261735 65.161 -22.5401
218.627946 65.190 -23.2760
218.994157 65.220 -24.0109
219.360368 65.250 -24.7444
219.726579 65.280 -25.4768
220.092790 65.310 -26.2081
220.459001 65.341 -26.9380
220.825212 65.372 -27.6667
221.191423 65.403 -28.3942
221.557634 65.434 -29.1203
221.923845 65.466 -29.8451
222.290056 65.498 -30.5685
222.656266 65.530 -31.2906
223.022477 65.562 -32.0113
223.388688 65.595 -32.7306
223.754899 65.627 -33.4485
224.121110 65.660 -34.1649
224.487321 65.694 -34.8800
224.853532 65.727 -35.5935
225.219743 65.761 -36.3056
225.585954 65.794 -37.0162
225.952165 65.828 -37.7252
226.318376 65.862 -38.4328
226.684587 65.897 -39.1388
227.050798 65.931 -39.8433
227.417009 65.966 -40.5462
227.783220 66.001 -41.2476
228.149431 66.036 -41.9474
228.515642 66.071 -42.6456
228.881853 66.107 -43.3422
229.248064 66.142 -44.0371
229.614275 66.178 -44.7306
229.980486 66.214 -45.4224
230.346697 66.250 -46.1124
230.712908 66.286 -46.8010
231.079119 66.322 -47.4879
231.445330 66.358 -48.1731
231.811541 66.395 -48.8567
232.177752 66.432 -49.5386
232.543963 66.468 -50.2189
232.910174 66.505 -50.8975
233.276385 66.542 -51.5745
233.642595 66.579 -52.2498
234.008806 66.617 -52.9233
234.375017 66.654 -53.5953
234.741228 66.691 -54.2655
235.107439 66.729 -54.9342
235.473650 66.767 -55.6011
235.839861 66.804 -56.2664
236.206072 66.842 -56.9300
236.572283 66.880 -57.5919
236.938494 66.918 -58.2521
237.304705 66.956 -58.9107
237.670916 66.994 -59.5676
238.037127 67.032 -60.2228
238.403338 67.070 -60.8765
238.769549 67.109 -61.5283
239.135760 67.147 -62.1786
239.501971 67.185 -62.8273
239.868182 67.224 -63.4742
240.234393 67.262 -64.1195
240.600604 67.301 -64.7632
240.966815 67.340 -65.4053
241.333026 67.378 -66.0457
241.699237 67.417 -66.6844
242.065448 67.456 -67.3217
242.431659 67.494 -67.9572
242.797870 67.533 -68.5912
243.164081 67.572 -69.2235
243.530292 67.611 -69.8542
243.896503 67.649 -70.4834
244.262714 67.688 -71.1110
244.628925 67.727 -71.7370
244.995135 67.766 -72.3615
245.361346 67.805 -72.9844
245.727557 67.844 -73.6057
246.093768 67.883 -74.2255
246.459979 67.921 -74.8438
246.826190 67.960 -75.4605
247.192401 67.999 -76.0757
247.558612 68.038 -76.6894
247.924823 68.077 -77.3016
248.291034 68.116 -77.9123
248.657245 68.155 -78.5215
249.023456 68.193 -79.1293
249.389667 68.232 -79.7356
249.755878 68.271 -80.3405
250.122089 68.310 -80.9438
250.488300 68.349 -81.5458
250.854511 68.387 -82.1463
251.220722 68.426 -82.7454
251.586933 68.465 -83.3431
251.953144 68.503 -83.9394
252.319355 68.542 -84.5343
252.685566 68.580 -85.1278
253.051777 68.619 -85.7200
253.417988 68.657 -86.3108
253.784199 68.696 -86.9003
254.150410 68.734 -87.4884
254.516621 68.773 -88.0752
254.882832 68.811 -88.6607
255.249043 68.849 -89.2449
255.615254 68.887 -89.8278
255.981465 68.925 -90.4093
256.347675 68.964 -90.9897
256.713886 69.002 -91.5688
257.080097 69.040 -92.1465
257.446308 69.078 -92.7231
257.812519 69.115 -93.2985
258.178730 69.153 -93.8726
258.544941 69.191 -94.4456
258.911152 69.229 -95.0172
259.277363 69.266 -95.5877
259.643574 69.304 -96.1570
260.009785 69.341 -96.7252
260.375996 69.379 -97.2922
260.742207 69.416 -97.8582
261.108418 69.453 -98.4228
261.474629 69.491 -98.9865
261.840840 69.528 -99.5490
262.207051 69.565 -100.1103
262.573262 69.602 -100.6706
262.939473 69.639 -101.2297
263.305684 69.676 -101.7879
263.671895 69.712 -102.3450
264.038106 69.749 -102.9010
264.404317 69.786 -103.4559
264.770528 69.822 -104.0099
265.136739 69.859 -104.5628
265.502950 69.895 -105.1147
265.869161 69.931 -105.6656
266.235372 69.968 -106.2156
266.601583 70.004 -106.7645
266.967794 70.040 -107.3125
267.334004 70.076 -107.8595
267.700215 70.111 -108.4055
268.066426 70.147 -108.9507
268.432637 70.183 -109.4949
268.798848 70.218 -110.0381
269.165059 70.254 -110.5804
269.531270 70.289 -111.1219
269.897481 70.325 -111.6625
270.263692 70.360 -112.2021
270.629903 70.395 -112.7410
270.996114 70.430 -113.2789
271.362325 70.465 -113.8160
271.728536 70.500 -114.3523
272.094747 70.535 -114.8878
272.460958 70.569 -115.4224
272.827169 70.604 -115.9562
273.193380 70.638 -116.4891
273.559591 70.673 -117.0214
273.925802 70.707 -117.5527
274.292013 70.741 -118.0834
274.658224 70.776 -118.6133
275.024435 70.810 -119.1423
275.390646 70.843 -119.6707
275.756857 70.877 -120.1984
276.123068 70.911 -120.7252
276.489279 70.945 -121.2513
276.855490 70.978 -121.7769
277.221701 71.012 -122.3016
277.587912 71.045 -122.8256
277.954123 71.078 -123.3490
278.320334 71.112 -123.8716
278.686544 71.145 -124.3937
279.052755 71.178 -124.9150
279.418966 71.211 -125.4357
279.785177 71.243 -125.9557
280.151388 71.276 -126.4751
280.517599 71.309 -126.9939
280.883810 71.341 -127.5121
281.250021 71.374 -128.0296
281.616232 71.406 -128.5466
281.982443 71.438 -129.0629
282.348654 71.470 -129.5786
282.714865 71.502 -130.0938
283.081076 71.534 -130.6084
283.447287 71.566 -131.1224
283.813498 71.598 -131.6359
284.179709 71.629 -132.1488
284.545920 71.661 -132.6611
284.912131 71.692 -133.1730
285.278342 71.724 -133.6843
285.644553 71.755 -134.1951
286.010764 71.786 -134.7053
286.376975 71.817 -135.2151
286.743186 71.848 -135.7244
287.109397 71.879 -136.2331
287.475608 71.910 -136.7414
287.841819 71.941 -137.2491
288.208030 71.971 -137.7565
288.574241 72.002 -138.2634
288.940452 72.032 -138.7698
289.306663 72.062 -139.2757
289.672873 72.092 -139.7812
290.039084 72.123 -140.2863
290.405295 72.153 -140.7909
290.771506 72.183 -141.2951
291.137717 72.212 -141.7989
291.503928 72.242 -142.3022
291.870139 72.272 -142.8052
292.236350 72.301 -143.3078
292.602561 72.331 -143.8099
292.968772 72.360 -144.3118
293.334983 72.389 -144.8132
293.701194 72.419 -145.3142
294.067405 72.448 -145.8148
294.433616 72.477 -146.3152
294.799827 72.505 -146.8151
295.166038 72.534 -147.3146
295.532249 72.563 -147.8138
295.898460 72.592 -148.3127
296.264671 72.620 -148.8114
296.630882 72.648 -149.3096
296.997093 72.677 -149.8075
297.363304 72.705 -150.3051
297.729515 72.733 -150.8024
298.095726 72.761 -151.2993
298.461937 72.789 -151.7960
298.828148 72.817 -152.2924
299.194359 72.845 -152.7885
299.560570 72.872 -153.2842
299.926781 72.900 -153.7797
300.292992 72.928 -154.2749
300.659203 72.955 -154.7699
301.025413 72.982 -155.2646
301.391624 73.010 -155.7590
301.757835 73.037 -156.2532
302.124046 73.064 -156.7471
302.490257 73.091 -157.2408
302.856468 73.118 -157.7343
303.222679 73.145 -158.2275
303.588890 73.171 -158.7205
303.955101 73.198 -159.2131
304.321312 73.224 -159.7057
304.687523 73.251 -160.1980
305.053734 73.277 -160.6901
305.419945 73.304 -161.1820
305.786156 73.330 -161.6736
306.152367 73.356 -162.1651
306.518578 73.382 -162.6564
306.884789 73.408 -163.1475
307.251000 73.434 -163.6384
307.617211 73.460 -164.1290
307.983422 73.485 -164.6196
308.349633 73.511 -165.1099
308.715844 73.537 -165.6001
309.082055 73.562 -166.0901
309.448266 73.587 -166.5799
309.814477 73.613 -167.0696
310.180688 73.638 -167.5591
310.546899 73.663 -168.0485
310.913110 73.688 -168.5377
311.279321 73.713 -169.0268
311.645532 73.738 -169.5157
312.011743 73.763 -170.0045
312.377953 73.788 -170.4932
312.744164 73.812 -170.9817
313.110375 73.837 -171.4702
313.476586 73.862 -171.9583
313.842797 73.886 -172.4465
314.209008 73.910 -172.9346
314.575219 73.935 -173.4225
314.941430 73.959 -173.9103
315.307641 73.983 -174.3980
315.673852 74.007 -174.8856
316.040063 74.031 -175.3731
316.406274 74.055 -175.8605
316.772485 74.079 -176.3478
317.138696 74.103 -176.8350
317.504907 74.127 -177.3221
317.871118 74.150 -177.8091
318.237329 74.174 -178.2961
318.603540 74.197 -178.7830
318.969751 74.221 -179.2698
319.335962 74.244 -179.7565
319.702173 74.268 179.7569
320.068384 74.291 179.2703
320.434595 74.314 178.7838
320.800806 74.337 178.2974
321.167017 74.360 177.8110
321.533228 74.383 177.3247
321.899439 74.406 176.8384
322.265650 74.429 176.3522
322.631861 74.452 175.8661
322.998072 74.474 175.3800
323.364282 74.497 174.8940
323.730493 74.520 174.4080
324.096704 74.542 173.9220
324.462915 74.565 173.4360
324.829126 74.587 172.9502
325.195337 74.609 172.4644
325.561548 74.632 171.9785
325.927759 74.654 171.4927
326.293970 74.676 171.0070
326.660181 74.698 170.5212
327.026392 74.720 170.0356
327.392603 74.742 169.5499
327.758814 74.764 169.0643
328.125025 74.786 168.5786
328.491236 74.808 168.0930
328.857447 74.830 167.6074
329.223658 74.851 167.1218
329.589869 74.873 166.6363
329.956080 74.894 166.1507
330.322291 74.916 165.6652
330.688502 74.937 165.1796
331.054713 74.959 164.6941
331.420924 74.980 164.2086
331.787135 75.001 163.7230
332.153346 75.023 163.2375
332.519557 75.044 162.7520
332.885768 75.065 162.2665
333.251979 75.086 161.7810
333.618190 75.107 161.2955
333.984401 75.128 160.8099
334.350612 75.149 160.3243
334.716822 75.170 159.8389
335.083033 75.191 159.3533
335.449244 75.211 158.8677
335.815455 75.232 158.3821
336.181666 75.253 157.8966
336.547877 75.273 157.4110
336.914088 75.294 156.9254
337.280299 75.315 156.4398
337.646510 75.335 155.9541
338.012721 75.355 155.4684
338.378932 75.376 154.9828
338.745143 75.396 154.4971
339.111354 75.416 154.0114
339.477565 75.437 153.5256
339.843776 75.457 153.0399
340.209987 75.477 152.5540
340.576198 75.497 152.0683
340.942409 75.517 151.5825
341.308620 75.537 151.0966
341.674831 75.557 150.6107
342.041042 75.577 150.1248
342.407253 75.597 149.6389
342.773464 75.617 149.1529
343.139675 75.637 148.6669
343.505886 75.656 148.1808
343.872097 75.676 147.6948
344.238308 75.696 147.2087
344.604519 75.715 146.7227
344.970730 75.735 146.2365
345.336941 75.754 145.7503
345.703151 75.774 145.2641
346.069362 75.793 144.7779
346.435573 75.813 144.2916
346.801784 75.832 143.8053
347.167995 75.852 143.3190
347.534206 75.871 142.8326
347.900417 75.890 142.3461
348.266628 75.909 141.8597
348.632839 75.929 141.3733
348.999050 75.948 140.8867
349.365261 75.967 140.4002
349.731472 75.986 139.9136
350.097683 76.005 139.4271
350.463894 76.024 138.9404
350.830105 76.043 138.4537
351.196316 76.062 137.9670
351.562527 76.081 137.4802
351.928738 76.100 136.9935
352.294949 76.118 136.5067
352.661160 76.137 136.0198
353.027371 76.156 135.5329
353.393582 76.175 135.0460
353.759793 76.194 134.5591
354.126004 76.212 134.0721
354.492215 76.231 133.5851
354.858426 76.249 133.0980
355.224637 76.268 132.6109
355.590848 76.287 132.1237
355.957059 76.305 131.6367
356.323270 76.324 131.1495
356.689481 76.342 130.6622
357.055691 76.360 130.1749
357.421902 76.379 129.6877
357.788113 76.397 129.2004
358.154324 76.416 128.7130
358.520535 76.434 128.2256
358.886746 76.452 127.7383
359.252957 76.470 127.2508
359.619168 76.489 126.7634
359.985379 76.507 126.2759
360.351590 76.525 125.7884
360.717801 76.543 125.3008
