* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:51:58
* REW Settings:
167.724621 52.055 48.9780
168.090832 52.050 48.4611
168.457043 52.044 47.9454
168.823254 52.038 47.4310
169.189465 52.032 46.9179
169.555676 52.026 46.4062
169.921887 52.019 45.8958
170.288098 52.012 45.3867
170.654309 52.005 44.8790
171.020520 51.997 44.3726
171.386731 51.989 43.8675
171.752942 51.981 43.3639
172.119153 51.972 42.8615
172.485364 51.963 42.3606
172.851575 51.954 41.8610
173.217786 51.944 41.3627
173.583997 51.934 40.8661
173.950208 51.924 40.3706
174.316419 51.913 39.8767
174.682630 51.902 39.3841
175.048841 51.891 38.8930
175.415052 51.879 38.4034
175.781263 51.867 37.9151
176.147474 51.855 37.4283
176.513685 51.842 36.9431
176.879896 51.829 36.4593
177.246107 51.815 35.9769
177.612318 51.801 35.4961
177.978528 51.787 35.0169
178.344739 51.772 34.5391
178.710950 51.757 34.0629
179.077161 51.742 33.5882
179.443372 51.726 33.1151
179.809583 51.709 32.6436
180.175794 51.693 32.1737
180.542005 51.675 31.7054
180.908216 51.658 31.2387
181.274427 51.640 30.7737
181.640638 51.621 30.3104
182.006849 51.602 29.8486
182.373060 51.583 29.3886
182.739271 51.563 28.9303
183.105482 51.542 28.4738
183.471693 51.522 28.0190
183.837904 51.500 27.5660
184.204115 51.478 27.1147
184.570326 51.456 26.6653
184.936537 51.433 26.2177
185.302748 51.410 25.7719
185.668959 51.386 25.3280
186.035170 51.362 24.8860
186.401381 51.337 24.4459
186.767592 51.312 24.0079
187.133803 51.286 23.5718
187.500014 51.259 23.1376
187.866225 51.232 22.7055
188.232436 51.204 22.2755
188.598647 51.176 21.8475
188.964857 51.147 21.4218
189.331068 51.118 20.9980
189.697279 51.088 20.5767
190.063490 51.057 20.1573
190.429701 51.026 19.7404
190.795912 50.994 19.3256
191.162123 50.962 18.9133
191.528334 50.929 18.5034
191.894545 50.895 18.0958
192.260756 50.860 17.6906
192.626967 50.825 17.2881
192.993178 50.789 16.8880
193.359389 50.753 16.4905
193.725600 50.716 16.0956
194.091811 50.678 15.7035
194.458022 50.639 15.3141
194.824233 50.599 14.9276
195.190444 50.559 14.5438
195.556655 50.518 14.1631
195.922866 50.477 13.7852
196.289077 50.434 13.4104
196.655288 50.391 13.0387
197.021499 50.346 12.6702
197.387710 50.301 12.3049
197.753921 50.256 11.9430
198.120132 50.209 11.5845
198.486343 50.161 11.2296
198.852554 50.113 10.8780
199.218765 50.063 10.5303
199.584976 50.013 10.1862
199.951187 49.962 9.8459
200.317397 49.910 9.5096
200.683608 49.857 9.1774
201.049819 49.803 8.8492
201.416030 49.747 8.5255
201.782241 49.691 8.2061
202.148452 49.634 7.8910
202.514663 49.576 7.5806
202.880874 49.516 7.2750
203.247085 49.456 6.9742
203.613296 49.394 6.6786
203.979507 49.332 6.3882
204.345718 49.268 6.1029
204.711929 49.203 5.8234
205.078140 49.137 5.5493
205.444351 49.069 5.2812
205.810562 49.001 5.0192
206.176773 48.931 4.7633
206.542984 48.859 4.5140
206.909195 48.787 4.2712
207.275406 48.713 4.0355
207.641617 48.638 3.8070
208.007828 48.561 3.5858
208.374039 48.483 3.3721
208.740250 48.404 3.1664
209.106461 48.323 2.9691
209.472672 48.240 2.7802
209.838883 48.156 2.6000
210.205094 48.071 2.4293
210.571305 47.984 2.2679
210.937516 47.895 2.1165
211.303726 47.805 1.9752
211.669937 47.713 1.8450
212.036148 47.619 1.7257
212.402359 47.524 1.6183
212.768570 47.427 1.5228
213.134781 47.328 1.4401
213.500992 47.227 1.3705
213.867203 47.125 1.3146
214.233414 47.020 1.2731
214.599625 46.914 1.2466
214.965836 46.806 1.2360
215.332047 46.696 1.2416
215.698258 46.584 1.2643
216.064469 46.470 1.3052
216.430680 46.354 1.3647
216.796891 46.236 1.4440
217.163102 46.115 1.5439
217.529313 45.993 1.6655
217.895524 45.869 1.8101
218.261735 45.743 1.9782
218.627946 45.614 2.1715
218.994157 45.484 2.3912
219.360368 45.352 2.6385
219.726579 45.217 2.9147
220.092790 45.081 3.2214
220.459001 44.943 3.5604
220.825212 44.803 3.9329
221.191423 44.661 4.3408
221.557634 44.518 4.7860
221.923845 44.373 5.2704
222.290056 44.227 5.7957
222.656266 44.080 6.3640
223.022477 43.931 6.9774
223.388688 43.782 7.6381
223.754899 43.632 8.3484
224.121110 43.482 9.1104
224.487321 43.332 9.9263
224.853532 43.183 10.7984
225.219743 43.035 11.7288
225.585954 42.887 12.7196
225.952165 42.742 13.7728
226.318376 42.600 14.8905
226.684587 42.460 16.0739
227.050798 42.325 17.3244
227.417009 42.194 18.6429
227.783220 42.069 20.0298
228.149431 41.950 21.4854
228.515642 41.839 23.0084
228.881853 41.736 24.5980
229.248064 41.642 26.2517
229.614275 41.559 27.9669
229.980486 41.487 29.7394
230.346697 41.427 31.5645
230.712908 41.380 33.4374
231.079119 41.347 35.3506
231.445330 41.328 37.2975
231.811541 41.325 39.2700
232.177752 41.337 41.2598
232.543963 41.365 43.2581
232.910174 41.409 45.2558
233.276385 41.468 47.2443
233.642595 41.543 49.2147
234.008806 41.633 51.1586
234.375017 41.737 53.0687
234.741228 41.855 54.9373
235.107439 41.986 56.7586
235.473650 42.129 58.5269
235.839861 42.283 60.2377
236.206072 42.447 61.8875
236.572283 42.621 63.4734
236.938494 42.802 64.9934
237.304705 42.991 66.4464
237.670916 43.186 67.8317
238.037127 43.386 69.1496
238.403338 43.591 70.4001
238.769549 43.799 71.5848
239.135760 44.011 72.7048
239.501971 44.225 73.7617
239.868182 44.441 74.7574
240.234393 44.658 75.6937
240.600604 44.876 76.5729
240.966815 45.095 77.3974
241.333026 45.313 78.1692
241.699237 45.532 78.8904
242.065448 45.749 79.5635
242.431659 45.966 80.1904
242.797870 46.182 80.7735
243.164081 46.396 81.3148
243.530292 46.610 81.8164
243.896503 46.821 82.2800
244.262714 47.031 82.7076
244.628925 47.239 83.1011
244.995135 47.445 83.4619
245.361346 47.650 83.7919
245.727557 47.852 84.0924
246.093768 48.053 84.3651
246.459979 48.251 84.6112
246.826190 48.448 84.8321
247.192401 48.642 85.0291
247.558612 48.834 85.2032
247.924823 49.025 85.3557
248.291034 49.213 85.4875
248.657245 49.399 85.5997
249.023456 49.583 85.6932
249.389667 49.766 85.7690
249.755878 49.946 85.8277
250.122089 50.124 85.8703
250.488300 50.300 85.8975
250.854511 50.475 85.9100
251.220722 50.647 85.9084
251.586933 50.818 85.8934
251.953144 50.987 85.8658
252.319355 51.154 85.8259
252.685566 51.319 85.7743
253.051777 51.482 85.7115
253.417988 51.644 85.6380
253.784199 51.804 85.5544
254.150410 51.962 85.4609
254.516621 52.119 85.3579
254.882832 52.274 85.2462
255.249043 52.428 85.1257
255.615254 52.580 84.9971
255.981465 52.730 84.8605
256.347675 52.879 84.7162
256.713886 53.027 84.5648
257.080097 53.173 84.4062
257.446308 53.318 84.2410
257.812519 53.461 84.0693
258.178730 53.603 83.8914
258.544941 53.744 83.7076
258.911152 53.883 83.5178
259.277363 54.021 83.3227
259.643574 54.158 83.1222
260.009785 54.293 82.9165
260.375996 54.428 82.7059
260.742207 54.561 82.4906
261.108418 54.693 82.2706
261.474629 54.823 82.0462
261.840840 54.953 81.8175
262.207051 55.081 81.5848
262.573262 55.209 81.3481
262.939473 55.335 81.1075
263.305684 55.460 80.8632
263.671895 55.585 80.6154
264.038106 55.708 80.3641
264.404317 55.830 80.1094
264.770528 55.951 79.8515
265.136739 56.071 79.5905
265.502950 56.191 79.3265
265.869161 56.309 79.0596
266.235372 56.427 78.7898
266.601583 56.543 78.5173
266.967794 56.659 78.2422
267.334004 56.773 77.9645
267.700215 56.887 77.6843
268.066426 57.000 77.4017
268.432637 57.112 77.1168
268.798848 57.224 76.8297
269.165059 57.334 76.5403
269.531270 57.444 76.2489
269.897481 57.553 75.9554
270.263692 57.661 75.6599
270.629903 57.768 75.3625
270.996114 57.875 75.0632
271.362325 57.981 74.7621
271.728536 58.086 74.4592
272.094747 58.191 74.1546
272.460958 58.294 73.8484
272.827169 58.397 73.5406
273.193380 58.500 73.2312
273.559591 58.601 72.9203
273.925802 58.702 72.6079
274.292013 58.803 72.2941
274.658224 58.902 71.9789
275.024435 59.002 71.6624
275.390646 59.100 71.3445
275.756857 59.198 71.0254
276.123068 59.295 70.7050
276.489279 59.391 70.3834
276.855490 59.487 70.0607
277.221701 59.583 69.7368
277.587912 59.678 69.4118
277.954123 59.772 69.0858
278.320334 59.866 68.7587
278.686544 59.959 68.4306
279.052755 60.051 68.1015
279.418966 60.143 67.7714
279.785177 60.235 67.4404
280.151388 60.326 67.1085
280.517599 60.416 66.7757
280.883810 60.506 66.4421
281.250021 60.595 66.1076
281.616232 60.684 65.7723
281.982443 60.772 65.4362
282.348654 60.860 65.0994
282.714865 60.948 64.7618
283.081076 61.034 64.4234
283.447287 61.121 64.0844
283.813498 61.207 63.7446
284.179709 61.292 63.4042
284.545920 61.377 63.0632
284.912131 61.462 62.7215
285.278342 61.546 62.3792
285.644553 61.630 62.0362
286.010764 61.713 61.6927
286.376975 61.796 61.3486
286.743186 61.878 61.0039
287.109397 61.960 60.6588
287.475608 62.041 60.3130
287.841819 62.122 59.9668
288.208030 62.203 59.6201
288.574241 62.283 59.2729
288.940452 62.363 58.9252
289.306663 62.443 58.5770
289.672873 62.522 58.2284
290.039084 62.600 57.8794
290.405295 62.678 57.5299
290.771506 62.756 57.1800
291.137717 62.834 56.8297
291.503928 62.911 56.4791
291.870139 62.988 56.1280
292.236350 63.064 55.7766
292.602561 63.140 55.4248
292.968772 63.216 55.0726
293.334983 63.291 54.7201
293.701194 63.366 54.3673
294.067405 63.441 54.0142
294.433616 63.515 53.6607
294.799827 63.589 53.3069
295.166038 63.662 52.9528
295.532249 63.735 52.5985
295.898460 63.808 52.2439
296.264671 63.881 51.8889
296.630882 63.953 51.5338
296.997093 64.025 51.1783
297.363304 64.096 50.8226
297.729515 64.167 50.4666
298.095726 64.238 50.1105
298.461937 64.309 49.7541
298.828148 64.379 49.3974
299.194359 64.449 49.0406
299.560570 64.519 48.6835
299.926781 64.588 48.3262
300.292992 64.657 47.9688
300.659203 64.726 47.6111
301.025413 64.794 47.2532
301.391624 64.862 46.8951
301.757835 64.930 46.5370
302.124046 64.998 46.1786
302.490257 65.065 45.8200
302.856468 65.132 45.4613
303.222679 65.199 45.1024
303.588890 65.265 44.7433
303.955101 65.331 44.3842
304.321312 65.397 44.0248
304.687523 65.463 43.6654
305.053734 65.528 43.3058
305.419945 65.593 42.9461
305.786156 65.658 42.5862
306.152367 65.722 42.2263
306.518578 65.787 41.8661
306.884789 65.851 41.5060
307.251000 65.914 41.1457
307.617211 65.978 40.7852
307.983422 66.041 40.4247
308.349633 66.104 40.0641
308.715844 66.166 39.7034
309.082055 66.229 39.3427
309.448266 66.291 38.9818
309.814477 66.353 38.6208
310.180688 66.415 38.2597
310.546899 66.476 37.8986
310.913110 66.537 37.5374
311.279321 66.598 37.1762
311.645532 66.659 36.8148
312.011743 66.720 36.4534
312.377953 66.780 36.0919
312.744164 66.840 35.7304
313.110375 66.900 35.3689
313.476586 66.959 35.0072
313.842797 67.018 34.6456
314.209008 67.078 34.2838
314.575219 67.136 33.9221
314.941430 67.195 33.5602
315.307641 67.253 33.1984
315.673852 67.312 32.8365
316.040063 67.370 32.4745
316.406274 67.427 32.1126
316.772485 67.485 31.7506
317.138696 67.542 31.3885
317.504907 67.599 31.0265
317.871118 67.656 30.6644
318.237329 67.713 30.3023
318.603540 67.770 29.9402
318.969751 67.826 29.5781
319.335962 67.882 29.2159
319.702173 67.938 28.8538
320.068384 67.993 28.4916
320.434595 68.049 28.1294
320.800806 68.104 27.7672
321.167017 68.159 27.4049
321.533228 68.214 27.0427
321.899439 68.269 26.6805
322.265650 68.323 26.3182
322.631861 68.377 25.9561
322.998072 68.431 25.5939
323.364282 68.485 25.2316
323.730493 68.539 24.8694
324.096704 68.592 24.5071
324.462915 68.646 24.1450
324.829126 68.699 23.7827
325.195337 68.752 23.4206
325.561548 68.804 23.0584
325.927759 68.857 22.6963
326.293970 68.909 22.3341
326.660181 68.961 21.9719
327.026392 69.013 21.6099
327.392603 69.065 21.2477
327.758814 69.117 20.8856
328.125025 69.168 20.5236
328.491236 69.219 20.1616
328.857447 69.270 19.7996
329.223658 69.321 19.4375
329.589869 69.372 19.0756
329.956080 69.423 18.7136
330.322291 69.473 18.3517
330.688502 69.523 17.9899
331.054713 69.573 17.6280
331.420924 69.623 17.2662
331.787135 69.673 16.9044
332.153346 69.722 16.5426
332.519557 69.771 16.1808
332.885768 69.821 15.8192
333.251979 69.870 15.4575
333.618190 69.918 15.0959
333.984401 69.967 14.7343
334.350612 70.015 14.3727
334.716822 70.064 14.0112
335.083033 70.112 13.6498
335.449244 70.160 13.2883
335.815455 70.208 12.9269
336.181666 70.255 12.5656
336.547877 70.303 12.2042
336.914088 70.350 11.8430
337.280299 70.397 11.4818
337.646510 70.444 11.1206
338.012721 70.491 10.7595
338.378932 70.538 10.3984
338.745143 70.585 10.0374
339.111354 70.631 9.6764
339.477565 70.677 9.3154
339.843776 70.723 8.9545
340.209987 70.769 8.5937
340.576198 70.815 8.2329
340.942409 70.861 7.8721
341.308620 70.906 7.5115
341.674831 70.951 7.1508
342.041042 70.997 6.7902
342.407253 71.042 6.4297
342.773464 71.086 6.0692
343.139675 71.131 5.7087
343.505886 71.176 5.3484
343.872097 71.220 4.9880
344.238308 71.264 4.6278
344.604519 71.308 4.2676
344.970730 71.352 3.9075
345.336941 71.396 3.5474
345.703151 71.440 3.1874
346.069362 71.483 2.8274
346.435573 71.527 2.4674
346.801784 71.570 2.1075
347.167995 71.613 1.7477
347.534206 71.656 1.3880
347.900417 71.699 1.0283
348.266628 71.742 0.6687
348.632839 71.784 0.3091
348.999050 71.827 -0.0504
349.365261 71.869 -0.4098
349.731472 71.911 -0.7692
350.097683 71.953 -1.1285
350.463894 71.995 -1.4877
350.830105 72.036 -1.8469
351.196316 72.078 -2.2061
351.562527 72.119 -2.5651
351.928738 72.161 -2.9241
352.294949 72.202 -3.2831
352.661160 72.243 -3.6420
353.027371 72.284 -4.0007
353.393582 72.325 -4.3595
353.759793 72.365 -4.7181
354.126004 72.406 -5.0768
354.492215 72.446 -5.4353
354.858426 72.486 -5.7938
355.224637 72.526 -6.1522
355.590848 72.566 -6.5105
355.957059 72.606 -6.8688
356.323270 72.646 -7.2270
356.689481 72.685 -7.5851
357.055691 72.725 -7.9432
357.421902 72.764 -8.3012
357.788113 72.803 -8.6592
358.154324 72.842 -9.0170
358.520535 72.881 -9.3749
358.886746 72.920 -9.7325
359.252957 72.959 -10.0902
359.619168 72.997 -10.4478
359.985379 73.036 -10.8053
360.351590 73.074 -11.1628
360.717801 73.112 -11.5201
361.084012 73.150 -11.8775
361.450223 73.188 -12.2347
361.816434 73.226 -12.5919
362.182645 73.264 -12.9490
362.548856 73.301 -13.3060
362.915067 73.339 -13.6630
363.281278 73.376 -14.0199
363.647489 73.413 -14.3767
364.013700 73.450 -14.7335
364.379911 73.487 -15.0901
364.746122 73.524 -15.4468
365.112333 73.561 -15.8032
365.478544 73.597 -16.1597
365.844755 73.634 -16.5161
366.210966 73.670 -16.8724
366.577177 73.706 -17.2286
366.943388 73.743 -17.5848
367.309599 73.779 -17.9409
367.675810 73.815 -18.2970
368.042020 73.850 -18.6530
368.408231 73.886 -19.0088
