* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:42:30
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 30
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 59.576 142.8526
20.507813 59.529 142.1801
20.874023 59.485 141.5072
21.240234 59.445 140.8349
21.606445 59.408 140.1631
21.972656 59.374 139.4910
22.338867 59.344 138.8188
22.705078 59.315 138.1470
23.071289 59.289 137.4752
23.437500 59.265 136.8034
23.803711 59.244 136.1322
24.169922 59.224 135.4613
24.536133 59.206 134.7901
24.902344 59.190 134.1193
25.268555 59.175 133.4485
25.634766 59.162 132.7782
26.000977 59.150 132.1075
26.367188 59.139 131.4378
26.733399 59.130 130.7672
27.099610 59.121 130.0978
27.465821 59.113 129.4278
27.832032 59.107 128.7583
28.198243 59.101 128.0889
28.564454 59.096 127.4199
28.930665 59.091 126.7506
29.296876 59.087 126.0815
29.663087 59.084 125.4138
30.029298 59.081 124.7447
30.395509 59.079 124.0765
30.761720 59.077 123.4084
31.127931 59.075 122.7402
31.494142 59.074 122.0725
31.860353 59.073 121.4051
32.226563 59.073 120.7375
32.592774 59.072 120.0707
32.958985 59.072 119.4038
33.325196 59.072 118.7366
33.691407 59.072 118.0697
34.057618 59.072 117.4036
34.423829 59.073 116.7371
34.790040 59.073 116.0707
35.156251 59.074 115.4053
35.522462 59.074 114.7394
35.888673 59.074 114.0741
36.254884 59.075 113.4084
36.621095 59.075 112.7434
36.987306 59.076 112.0784
37.353517 59.077 111.4136
37.719728 59.078 110.7492
38.085939 59.079 110.0845
38.452150 59.080 109.4200
38.818361 59.081 108.7563
39.184572 59.082 108.0924
39.550783 59.083 107.4291
39.916994 59.084 106.7654
40.283205 59.085 106.1019
40.649416 59.086 105.4388
41.015627 59.086 104.7761
41.381838 59.086 104.1134
41.748049 59.087 103.4508
42.114260 59.086 102.7881
42.480471 59.086 102.1264
42.846682 59.086 101.4642
43.212893 59.086 100.8024
43.579103 59.086 100.1406
43.945314 59.086 99.4790
44.311525 59.086 98.8180
44.677736 59.086 98.1574
45.043947 59.086 97.4963
45.410158 59.087 96.8353
45.776369 59.088 96.1749
46.142580 59.089 95.5146
46.508791 59.090 94.8545
46.875002 59.092 94.1942
47.241213 59.094 93.5351
47.607424 59.096 92.8751
47.973635 59.098 92.2155
48.339846 59.101 91.5562
48.706057 59.104 90.8968
49.072268 59.107 90.2380
49.438479 59.110 89.5791
49.804690 59.114 88.9206
50.170901 59.118 88.2620
50.537112 59.122 87.6037
50.903323 59.126 86.9455
51.269534 59.130 86.2875
51.635745 59.134 85.6294
52.001956 59.139 84.9718
52.368167 59.143 84.3143
52.734378 59.147 83.6568
53.100589 59.151 82.9995
53.466800 59.156 82.3423
53.833011 59.160 81.6849
54.199222 59.164 81.0289
54.565432 59.168 80.3718
54.931643 59.171 79.7153
55.297854 59.174 79.0585
55.664065 59.177 78.4027
56.030276 59.180 77.7461
56.396487 59.183 77.0906
56.762698 59.185 76.4348
57.128909 59.186 75.7790
57.495120 59.188 75.1225
57.861331 59.189 74.4677
58.227542 59.190 73.8122
58.593753 59.191 73.1566
58.959964 59.192 72.5010
59.326175 59.192 71.8462
59.692386 59.193 71.1915
60.058597 59.193 70.5362
60.424808 59.193 69.8818
60.791019 59.193 69.2265
61.157230 59.193 68.5717
61.523441 59.193 67.9178
61.889652 59.192 67.2629
62.255863 59.192 66.6088
62.622074 59.191 65.9547
62.988285 59.191 65.3002
63.354496 59.190 64.6459
63.720707 59.190 63.9920
64.086918 59.189 63.3386
64.453129 59.188 62.6846
64.819340 59.188 62.0300
65.185551 59.187 61.3766
65.551762 59.187 60.7224
65.917972 59.186 60.0689
66.284183 59.186 59.4151
66.650394 59.186 58.7618
67.016605 59.186 58.1073
67.382816 59.185 57.4537
67.749027 59.186 56.8004
68.115238 59.186 56.1471
68.481449 59.186 55.4936
68.847660 59.187 54.8398
69.213871 59.187 54.1863
69.580082 59.188 53.5327
69.946293 59.189 52.8799
70.312504 59.190 52.2257
70.678715 59.191 51.5721
71.044926 59.193 50.9187
71.411137 59.194 50.2654
71.777348 59.196 49.6114
72.143559 59.198 48.9579
72.509770 59.199 48.3043
72.875981 59.201 47.6504
73.242192 59.203 46.9973
73.608403 59.205 46.3433
73.974614 59.206 45.6895
74.340825 59.208 45.0357
74.707036 59.210 44.3819
75.073247 59.212 43.7280
75.439458 59.214 43.0741
75.805669 59.216 42.4202
76.171880 59.218 41.7656
76.538091 59.219 41.1112
76.904301 59.221 40.4567
77.270512 59.223 39.8028
77.636723 59.225 39.1482
78.002934 59.226 38.4937
78.369145 59.228 37.8389
78.735356 59.230 37.1839
79.101567 59.231 36.5293
79.467778 59.233 35.8740
79.833989 59.234 35.2186
80.200200 59.236 34.5632
80.566411 59.237 33.9082
80.932622 59.238 33.2522
81.298833 59.240 32.5965
81.665044 59.241 31.9409
82.031255 59.242 31.2847
82.397466 59.243 30.6286
82.763677 59.244 29.9719
83.129888 59.245 29.3153
83.496099 59.246 28.6589
83.862310 59.247 28.0017
84.228521 59.248 27.3450
84.594732 59.249 26.6873
84.960943 59.249 26.0300
85.327154 59.250 25.3714
85.693365 59.251 24.7141
86.059576 59.251 24.0558
86.425787 59.252 23.3974
86.791998 59.253 22.7384
87.158209 59.253 22.0796
87.524420 59.254 21.4206
87.890631 59.254 20.7611
88.256841 59.255 20.1011
88.623052 59.255 19.4413
88.989263 59.255 18.7810
89.355474 59.256 18.1209
89.721685 59.256 17.4601
90.087896 59.257 16.7993
90.454107 59.257 16.1378
90.820318 59.258 15.4757
91.186529 59.259 14.8143
91.552740 59.259 14.1520
91.918951 59.260 13.4896
92.285162 59.261 12.8267
92.651373 59.262 12.1632
93.017584 59.262 11.4999
93.383795 59.263 10.8361
93.750006 59.264 10.1714
94.116217 59.266 9.5063
94.482428 59.267 8.8416
94.848639 59.268 8.1766
95.214850 59.269 7.5109
95.581061 59.270 6.8445
95.947272 59.272 6.1786
96.313483 59.273 5.5114
96.679694 59.274 4.8446
97.045905 59.276 4.1772
97.412116 59.277 3.5087
97.778327 59.278 2.8404
98.144538 59.280 2.1719
98.510749 59.281 1.5027
98.876960 59.282 0.8332
99.243170 59.284 0.1633
99.609381 59.285 -0.5078
99.975592 59.287 -1.1787
100.341803 59.288 -1.8503
100.708014 59.290 -2.5222
101.074225 59.291 -3.1939
101.440436 59.292 -3.8668
101.806647 59.294 -4.5400
102.172858 59.295 -5.2140
102.539069 59.297 -5.8880
102.905280 59.298 -6.5629
103.271491 59.299 -7.2376
103.637702 59.301 -7.9133
104.003913 59.302 -8.5897
104.370124 59.304 -9.2662
104.736335 59.305 -9.9433
105.102546 59.306 -10.6204
105.468757 59.308 -11.2991
105.834968 59.309 -11.9780
106.201179 59.311 -12.6573
106.567390 59.312 -13.3368
106.933601 59.313 -14.0171
107.299812 59.315 -14.6981
107.666023 59.316 -15.3789
108.032234 59.317 -16.0613
108.398445 59.319 -16.7437
108.764656 59.320 -17.4266
109.130867 59.321 -18.1100
109.497078 59.323 -18.7939
109.863289 59.324 -19.4789
110.229500 59.325 -20.1644
110.595710 59.327 -20.8495
110.961921 59.328 -21.5362
111.328132 59.329 -22.2231
111.694343 59.331 -22.9109
112.060554 59.332 -23.5985
112.426765 59.334 -24.2872
112.792976 59.335 -24.9763
113.159187 59.336 -25.6661
113.525398 59.338 -26.3570
113.891609 59.339 -27.0482
114.257820 59.340 -27.7398
114.624031 59.342 -28.4318
114.990242 59.343 -29.1249
115.356453 59.345 -29.8178
115.722664 59.346 -30.5123
116.088875 59.347 -31.2068
116.455086 59.349 -31.9018
116.821297 59.350 -32.5974
117.187508 59.352 -33.2938
117.553719 59.354 -33.9910
117.919930 59.355 -34.6889
118.286141 59.357 -35.3868
118.652352 59.358 -36.0856
119.018563 59.360 -36.7847
119.384774 59.362 -37.4852
119.750985 59.364 -38.1854
120.117196 59.366 -38.8864
120.483407 59.368 -39.5880
120.849618 59.370 -40.2904
121.215829 59.372 -40.9932
121.582040 59.374 -41.6972
121.948250 59.376 -42.4008
122.314461 59.379 -43.1055
122.680672 59.381 -43.8103
123.046883 59.383 -44.5166
123.413094 59.386 -45.2233
123.779305 59.389 -45.9297
124.145516 59.391 -46.6366
124.511727 59.394 -47.3453
124.877938 59.397 -48.0539
125.244149 59.400 -48.7622
125.610360 59.403 -49.4726
125.976571 59.406 -50.1828
126.342782 59.410 -50.8933
126.708993 59.413 -51.6045
127.075204 59.416 -52.3163
127.441415 59.420 -53.0283
127.807626 59.424 -53.7412
128.173837 59.427 -54.4545
128.540048 59.431 -55.1681
128.906259 59.435 -55.8828
129.272470 59.440 -56.5968
129.638681 59.444 -57.3121
130.004892 59.448 -58.0277
130.371103 59.453 -58.7436
130.737314 59.457 -59.4602
131.103525 59.462 -60.1770
131.469736 59.467 -60.8946
131.835947 59.472 -61.6120
132.202158 59.477 -62.3299
132.568369 59.482 -63.0486
132.934579 59.488 -63.7674
133.300790 59.493 -64.4868
133.667001 59.499 -65.2061
134.033212 59.505 -65.9260
134.399423 59.511 -66.6462
134.765634 59.517 -67.3670
135.131845 59.523 -68.0878
135.498056 59.530 -68.8088
135.864267 59.537 -69.5297
136.230478 59.543 -70.2519
136.596689 59.550 -70.9735
136.962900 59.557 -71.6958
137.329111 59.565 -72.4178
137.695322 59.572 -73.1406
138.061533 59.580 -73.8634
138.427744 59.588 -74.5868
138.793955 59.596 -75.3091
139.160166 59.604 -76.0328
139.526377 59.612 -76.7559
139.892588 59.621 -77.4797
140.258799 59.629 -78.2028
140.625010 59.638 -78.9265
140.991221 59.648 -79.6504
141.357432 59.657 -80.3742
141.723643 59.666 -81.0976
142.089854 59.676 -81.8213
142.456065 59.686 -82.5451
142.822276 59.696 -83.2686
143.188487 59.706 -83.9925
143.554698 59.717 -84.7159
143.920909 59.727 -85.4395
144.287119 59.738 -86.1628
144.653330 59.749 -86.8859
145.019541 59.760 -87.6089
145.385752 59.772 -88.3315
145.751963 59.783 -89.0545
146.118174 59.795 -89.7768
146.484385 59.807 -90.4992
146.850596 59.819 -91.2213
147.216807 59.832 -91.9430
147.583018 59.844 -92.6650
147.949229 59.857 -93.3859
148.315440 59.870 -94.1066
148.681651 59.884 -94.8272
149.047862 59.897 -95.5471
149.414073 59.911 -96.2670
149.780284 59.924 -96.9862
150.146495 59.939 -97.7051
150.512706 59.953 -98.4234
150.878917 59.967 -99.1417
151.245128 59.982 -99.8587
151.611339 59.997 -100.5762
151.977550 60.012 -101.2923
152.343761 60.027 -102.0081
152.709972 60.042 -102.7234
153.076183 60.058 -103.4378
153.442394 60.074 -104.1517
153.808605 60.090 -104.8650
154.174816 60.106 -105.5775
154.541027 60.123 -106.2896
154.907238 60.139 -107.0007
155.273448 60.156 -107.7116
155.639659 60.173 -108.4207
156.005870 60.191 -109.1300
156.372081 60.208 -109.8383
156.738292 60.226 -110.5458
157.104503 60.244 -111.2518
157.470714 60.262 -111.9578
157.836925 60.280 -112.6625
158.203136 60.298 -113.3665
158.569347 60.317 -114.0691
158.935558 60.336 -114.7706
159.301769 60.355 -115.4718
159.667980 60.374 -116.1721
160.034191 60.394 -116.8709
160.400402 60.413 -117.5688
160.766613 60.433 -118.2657
161.132824 60.453 -118.9614
161.499035 60.473 -119.6562
161.865246 60.494 -120.3498
162.231457 60.514 -121.0421
162.597668 60.535 -121.7335
162.963879 60.556 -122.4236
163.330090 60.577 -123.1126
163.696301 60.598 -123.8004
164.062512 60.620 -124.4871
164.428723 60.641 -125.1726
164.794934 60.663 -125.8565
165.161145 60.685 -126.5396
165.527356 60.707 -127.2206
165.893567 60.730 -127.9004
166.259778 60.752 -128.5795
166.625988 60.774 -129.2568
166.992199 60.797 -129.9331
167.358410 60.820 -130.6078
167.724621 60.843 -131.2811
