* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:41:43
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 20
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 60.808 143.5031
20.507813 60.760 142.8391
20.874023 60.714 142.1750
21.240234 60.673 141.5113
21.606445 60.635 140.8472
21.972656 60.599 140.1836
22.338867 60.567 139.5194
22.705078 60.537 138.8549
23.071289 60.509 138.1913
23.437500 60.484 137.5275
23.803711 60.461 136.8628
24.169922 60.440 136.1993
24.536133 60.420 135.5349
24.902344 60.402 134.8705
25.268555 60.386 134.2068
25.634766 60.371 133.5424
26.000977 60.357 132.8784
26.367188 60.345 132.2139
26.733399 60.334 131.5502
27.099610 60.323 130.8859
27.465821 60.314 130.2214
27.832032 60.306 129.5573
28.198243 60.298 128.8925
28.564454 60.291 128.2285
28.930665 60.285 127.5643
29.296876 60.279 126.9003
29.663087 60.274 126.2355
30.029298 60.270 125.5715
30.395509 60.265 124.9070
30.761720 60.262 124.2426
31.127931 60.258 123.5787
31.494142 60.255 122.9140
31.860353 60.253 122.2496
32.226563 60.250 121.5850
32.592774 60.248 120.9206
32.958985 60.246 120.2560
33.325196 60.244 119.5918
33.691407 60.243 118.9276
34.057618 60.241 118.2623
34.423829 60.239 117.5983
34.790040 60.238 116.9331
35.156251 60.237 116.2690
35.522462 60.235 115.6045
35.888673 60.233 114.9394
36.254884 60.232 114.2751
36.621095 60.231 113.6104
36.987306 60.230 112.9461
37.353517 60.229 112.2809
37.719728 60.228 111.6170
38.085939 60.227 110.9522
38.452150 60.226 110.2873
38.818361 60.226 109.6226
39.184572 60.225 108.9578
39.550783 60.224 108.2933
39.916994 60.223 107.6279
40.283205 60.222 106.9630
40.649416 60.221 106.2989
41.015627 60.220 105.6342
41.381838 60.218 104.9690
41.748049 60.217 104.3046
42.114260 60.215 103.6396
42.480471 60.213 102.9754
42.846682 60.211 102.3097
43.212893 60.209 101.6455
43.579103 60.207 100.9805
43.945314 60.205 100.3152
44.311525 60.204 99.6508
44.677736 60.202 98.9855
45.043947 60.201 98.3206
45.410158 60.200 97.6558
45.776369 60.199 96.9910
46.142580 60.198 96.3256
46.508791 60.198 95.6609
46.875002 60.198 94.9958
47.241213 60.198 94.3309
47.607424 60.199 93.6658
47.973635 60.200 93.0011
48.339846 60.201 92.3365
48.706057 60.202 91.6710
49.072268 60.204 91.0057
49.438479 60.206 90.3407
49.804690 60.208 89.6761
50.170901 60.210 89.0104
50.537112 60.213 88.3460
50.903323 60.216 87.6801
51.269534 60.218 87.0154
51.635745 60.221 86.3497
52.001956 60.224 85.6855
52.368167 60.227 85.0202
52.734378 60.230 84.3554
53.100589 60.233 83.6897
53.466800 60.236 83.0252
53.833011 60.239 82.3602
54.199222 60.242 81.6947
54.565432 60.244 81.0294
54.931643 60.246 80.3641
55.297854 60.249 79.6993
55.664065 60.250 79.0341
56.030276 60.252 78.3685
56.396487 60.253 77.7030
56.762698 60.254 77.0378
57.128909 60.255 76.3724
57.495120 60.255 75.7069
57.861331 60.256 75.0418
58.227542 60.256 74.3770
58.593753 60.256 73.7115
58.959964 60.255 73.0459
59.326175 60.255 72.3802
59.692386 60.254 71.7153
60.058597 60.254 71.0500
60.424808 60.253 70.3843
60.791019 60.252 69.7186
61.157230 60.251 69.0536
61.523441 60.250 68.3884
61.889652 60.249 67.7225
62.255863 60.248 67.0576
62.622074 60.247 66.3918
62.988285 60.246 65.7257
63.354496 60.245 65.0603
63.720707 60.244 64.3947
64.086918 60.242 63.7290
64.453129 60.241 63.0638
64.819340 60.240 62.3980
65.185551 60.239 61.7320
65.551762 60.238 61.0667
65.917972 60.237 60.4008
66.284183 60.237 59.7347
66.650394 60.236 59.0688
67.016605 60.236 58.4031
67.382816 60.235 57.7372
67.749027 60.235 57.0713
68.115238 60.235 56.4052
68.481449 60.235 55.7396
68.847660 60.236 55.0737
69.213871 60.236 54.4077
69.580082 60.237 53.7413
69.946293 60.238 53.0752
70.312504 60.239 52.4096
70.678715 60.240 51.7432
71.044926 60.242 51.0768
71.411137 60.244 50.4105
71.777348 60.245 49.7444
72.143559 60.247 49.0782
72.509770 60.249 48.4118
72.875981 60.251 47.7449
73.242192 60.253 47.0785
73.608403 60.255 46.4120
73.974614 60.257 45.7455
74.340825 60.260 45.0790
74.707036 60.262 44.4123
75.073247 60.264 43.7448
75.439458 60.267 43.0782
75.805669 60.269 42.4110
76.171880 60.271 41.7447
76.538091 60.274 41.0773
76.904301 60.276 40.4105
77.270512 60.279 39.7437
77.636723 60.281 39.0760
78.002934 60.283 38.4084
78.369145 60.286 37.7414
78.735356 60.288 37.0739
79.101567 60.291 36.4070
79.467778 60.293 35.7385
79.833989 60.295 35.0709
80.200200 60.298 34.4036
80.566411 60.300 33.7359
80.932622 60.302 33.0680
81.298833 60.305 32.4000
81.665044 60.307 31.7317
82.031255 60.309 31.0639
82.397466 60.312 30.3951
82.763677 60.314 29.7269
83.129888 60.316 29.0591
83.496099 60.318 28.3896
83.862310 60.321 27.7215
84.228521 60.323 27.0522
84.594732 60.325 26.3834
84.960943 60.327 25.7147
85.327154 60.329 25.0452
85.693365 60.331 24.3759
86.059576 60.333 23.7073
86.425787 60.335 23.0376
86.791998 60.337 22.3680
87.158209 60.340 21.6978
87.524420 60.342 21.0282
87.890631 60.344 20.3582
88.256841 60.346 19.6882
88.623052 60.348 19.0179
88.989263 60.350 18.3474
89.355474 60.353 17.6770
89.721685 60.355 17.0063
90.087896 60.357 16.3354
90.454107 60.360 15.6647
90.820318 60.362 14.9938
91.186529 60.365 14.3222
91.552740 60.367 13.6507
91.918951 60.370 12.9794
92.285162 60.373 12.3073
92.651373 60.376 11.6353
93.017584 60.379 10.9639
93.383795 60.382 10.2915
93.750006 60.385 9.6186
94.116217 60.388 8.9464
94.482428 60.392 8.2730
94.848639 60.395 7.6005
95.214850 60.398 6.9275
95.581061 60.402 6.2536
95.947272 60.406 5.5803
96.313483 60.409 4.9072
96.679694 60.413 4.2335
97.045905 60.416 3.5595
97.412116 60.420 2.8849
97.778327 60.424 2.2102
98.144538 60.428 1.5355
98.510749 60.432 0.8613
98.876960 60.436 0.1866
99.243170 60.440 -0.4892
99.609381 60.444 -1.1643
99.975592 60.448 -1.8405
100.341803 60.452 -2.5161
100.708014 60.456 -3.1923
101.074225 60.460 -3.8689
101.440436 60.464 -4.5457
101.806647 60.468 -5.2217
102.172858 60.472 -5.8991
102.539069 60.476 -6.5762
102.905280 60.480 -7.2536
103.271491 60.484 -7.9314
103.637702 60.489 -8.6095
104.003913 60.493 -9.2873
104.370124 60.497 -9.9662
104.736335 60.501 -10.6443
105.102546 60.506 -11.3235
105.468757 60.510 -12.0023
105.834968 60.514 -12.6816
106.201179 60.518 -13.3615
106.567390 60.523 -14.0414
106.933601 60.527 -14.7216
107.299812 60.531 -15.4021
107.666023 60.535 -16.0824
108.032234 60.540 -16.7637
108.398445 60.544 -17.4450
108.764656 60.548 -18.1261
109.130867 60.553 -18.8083
109.497078 60.557 -19.4898
109.863289 60.561 -20.1724
110.229500 60.566 -20.8554
110.595710 60.570 -21.5378
110.961921 60.575 -22.2211
111.328132 60.579 -22.9046
111.694343 60.583 -23.5879
112.060554 60.588 -24.2720
112.426765 60.592 -24.9557
112.792976 60.596 -25.6399
113.159187 60.601 -26.3254
113.525398 60.605 -27.0100
113.891609 60.610 -27.6957
114.257820 60.614 -28.3810
114.624031 60.618 -29.0669
114.990242 60.623 -29.7531
115.356453 60.627 -30.4395
115.722664 60.632 -31.1264
116.088875 60.636 -31.8131
116.455086 60.641 -32.5005
116.821297 60.645 -33.1882
117.187508 60.650 -33.8759
117.553719 60.654 -34.5634
117.919930 60.659 -35.2523
118.286141 60.664 -35.9410
118.652352 60.668 -36.6301
119.018563 60.673 -37.3194
119.384774 60.678 -38.0085
119.750985 60.683 -38.6981
120.117196 60.687 -39.3885
120.483407 60.692 -40.0790
120.849618 60.697 -40.7693
121.215829 60.702 -41.4606
121.582040 60.707 -42.1516
121.948250 60.712 -42.8429
122.314461 60.717 -43.5340
122.680672 60.723 -44.2263
123.046883 60.728 -44.9186
123.413094 60.733 -45.6106
123.779305 60.739 -46.3033
124.145516 60.744 -46.9964
124.511727 60.749 -47.6897
124.877938 60.755 -48.3830
125.244149 60.761 -49.0768
125.610360 60.766 -49.7701
125.976571 60.772 -50.4646
126.342782 60.778 -51.1587
126.708993 60.784 -51.8529
127.075204 60.790 -52.5484
127.441415 60.796 -53.2433
127.807626 60.802 -53.9384
128.173837 60.808 -54.6334
128.540048 60.815 -55.3291
128.906259 60.821 -56.0247
129.272470 60.828 -56.7211
129.638681 60.834 -57.4172
130.004892 60.841 -58.1137
130.371103 60.847 -58.8101
130.737314 60.854 -59.5068
131.103525 60.861 -60.2037
131.469736 60.868 -60.9010
131.835947 60.875 -61.5982
132.202158 60.882 -62.2953
132.568369 60.890 -62.9927
132.934579 60.897 -63.6901
133.300790 60.904 -64.3882
133.667001 60.912 -65.0854
134.033212 60.920 -65.7838
134.399423 60.928 -66.4819
134.765634 60.935 -67.1799
135.131845 60.943 -67.8781
135.498056 60.952 -68.5760
135.864267 60.960 -69.2744
136.230478 60.968 -69.9727
136.596689 60.977 -70.6710
136.962900 60.985 -71.3699
137.329111 60.994 -72.0685
137.695322 61.003 -72.7670
138.061533 61.012 -73.4655
138.427744 61.021 -74.1642
138.793955 61.030 -74.8630
139.160166 61.039 -75.5615
139.526377 61.048 -76.2596
139.892588 61.058 -76.9583
140.258799 61.068 -77.6562
140.625010 61.078 -78.3551
140.991221 61.087 -79.0534
141.357432 61.098 -79.7517
141.723643 61.108 -80.4503
142.089854 61.118 -81.1480
142.456065 61.129 -81.8457
142.822276 61.139 -82.5436
143.188487 61.150 -83.2416
143.554698 61.161 -83.9389
143.920909 61.172 -84.6362
144.287119 61.183 -85.3334
144.653330 61.194 -86.0308
145.019541 61.206 -86.7273
145.385752 61.217 -87.4236
145.751963 61.229 -88.1200
146.118174 61.241 -88.8168
146.484385 61.253 -89.5129
146.850596 61.265 -90.2075
147.216807 61.277 -90.9036
147.583018 61.290 -91.5985
147.949229 61.302 -92.2933
148.315440 61.315 -92.9881
148.681651 61.328 -93.6822
149.047862 61.341 -94.3753
149.414073 61.354 -95.0693
149.780284 61.367 -95.7617
150.146495 61.381 -96.4547
150.512706 61.394 -97.1474
150.878917 61.408 -97.8390
151.245128 61.422 -98.5305
151.611339 61.436 -99.2213
151.977550 61.450 -99.9117
152.343761 61.464 -100.6018
152.709972 61.478 -101.2913
153.076183 61.493 -101.9800
153.442394 61.508 -102.6686
153.808605 61.522 -103.3572
154.174816 61.537 -104.0446
154.541027 61.553 -104.7316
154.907238 61.568 -105.4181
155.273448 61.583 -106.1034
155.639659 61.599 -106.7884
156.005870 61.615 -107.4734
156.372081 61.630 -108.1570
156.738292 61.646 -108.8404
157.104503 61.663 -109.5230
157.470714 61.679 -110.2046
157.836925 61.695 -110.8860
158.203136 61.712 -111.5665
158.569347 61.729 -112.2460
158.935558 61.746 -112.9251
159.301769 61.763 -113.6034
159.667980 61.780 -114.2807
160.034191 61.797 -114.9574
160.400402 61.815 -115.6334
160.766613 61.832 -116.3087
161.132824 61.850 -116.9824
161.499035 61.868 -117.6557
161.865246 61.886 -118.3293
162.231457 61.904 -119.0008
162.597668 61.922 -119.6707
162.963879 61.941 -120.3411
163.330090 61.959 -121.0099
163.696301 61.978 -121.6776
164.062512 61.997 -122.3451
164.428723 62.016 -123.0112
164.794934 62.035 -123.6762
165.161145 62.054 -124.3405
165.527356 62.074 -125.0031
165.893567 62.093 -125.6658
166.259778 62.113 -126.3265
166.625988 62.132 -126.9868
166.992199 62.152 -127.6453
167.358410 62.172 -128.3032
167.724621 62.192 -128.9602
