* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:52:49
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 150
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 56.969 152.6222
20.507813 56.924 152.1219
20.874023 56.882 151.6215
21.240234 56.845 151.1209
21.606445 56.810 150.6203
21.972656 56.778 150.1194
22.338867 56.750 149.6185
22.705078 56.724 149.1174
23.071289 56.700 148.6161
23.437500 56.679 148.1147
23.803711 56.660 147.6132
24.169922 56.643 147.1115
24.536133 56.627 146.6096
24.902344 56.614 146.1076
25.268555 56.602 145.6054
25.634766 56.591 145.1031
26.000977 56.582 144.6006
26.367188 56.574 144.0980
26.733399 56.567 143.5952
27.099610 56.562 143.0921
27.465821 56.557 142.5890
27.832032 56.554 142.0857
28.198243 56.551 141.5822
28.564454 56.549 141.0785
28.930665 56.547 140.5747
29.296876 56.547 140.0706
29.663087 56.547 139.5664
30.029298 56.547 139.0620
30.395509 56.548 138.5575
30.761720 56.550 138.0527
31.127931 56.552 137.5478
31.494142 56.554 137.0427
31.860353 56.557 136.5373
32.226563 56.560 136.0318
32.592774 56.563 135.5261
32.958985 56.566 135.0202
33.325196 56.570 134.5141
33.691407 56.574 134.0078
34.057618 56.578 133.5013
34.423829 56.583 132.9946
34.790040 56.587 132.4877
35.156251 56.592 131.9806
35.522462 56.596 131.4733
35.888673 56.600 130.9658
36.254884 56.605 130.4581
36.621095 56.610 129.9501
36.987306 56.615 129.4420
37.353517 56.620 128.9336
37.719728 56.626 128.4250
38.085939 56.631 127.9162
38.452150 56.637 127.4072
38.818361 56.643 126.8979
39.184572 56.649 126.3885
39.550783 56.654 125.8789
39.916994 56.660 125.3690
40.283205 56.666 124.8588
40.649416 56.671 124.3484
41.015627 56.677 123.8379
41.381838 56.682 123.3271
41.748049 56.687 122.8160
42.114260 56.693 122.3048
42.480471 56.698 121.7933
42.846682 56.703 121.2816
43.212893 56.708 120.7696
43.579103 56.713 120.2574
43.945314 56.719 119.7450
44.311525 56.724 119.2323
44.677736 56.730 118.7194
45.043947 56.736 118.2063
45.410158 56.742 117.6929
45.776369 56.749 117.1792
46.142580 56.756 116.6654
46.508791 56.763 116.1512
46.875002 56.771 115.6369
47.241213 56.779 115.1222
47.607424 56.787 114.6074
47.973635 56.796 114.0923
48.339846 56.805 113.5769
48.706057 56.814 113.0613
49.072268 56.824 112.5455
49.438479 56.834 112.0294
49.804690 56.844 111.5130
50.170901 56.854 110.9965
50.537112 56.865 110.4796
50.903323 56.876 109.9625
51.269534 56.887 109.4452
51.635745 56.898 108.9275
52.001956 56.909 108.4097
52.368167 56.921 107.8916
52.734378 56.932 107.3732
53.100589 56.944 106.8546
53.466800 56.955 106.3356
53.833011 56.967 105.8165
54.199222 56.978 105.2971
54.565432 56.989 104.7774
54.931643 57.000 104.2575
55.297854 57.011 103.7373
55.664065 57.022 103.2168
56.030276 57.033 102.6961
56.396487 57.043 102.1751
56.762698 57.053 101.6539
57.128909 57.063 101.1324
57.495120 57.072 100.6106
57.861331 57.082 100.0886
58.227542 57.091 99.5663
58.593753 57.100 99.0437
58.959964 57.109 98.5209
59.326175 57.118 97.9978
59.692386 57.127 97.4745
60.058597 57.136 96.9509
60.424808 57.145 96.4270
60.791019 57.153 95.9028
61.157230 57.162 95.3784
61.523441 57.171 94.8537
61.889652 57.180 94.3288
62.255863 57.188 93.8036
62.622074 57.197 93.2781
62.988285 57.206 92.7524
63.354496 57.215 92.2264
63.720707 57.223 91.7001
64.086918 57.232 91.1735
64.453129 57.241 90.6467
64.819340 57.250 90.1197
65.185551 57.259 89.5923
65.551762 57.269 89.0647
65.917972 57.278 88.5368
66.284183 57.288 88.0087
66.650394 57.298 87.4803
67.016605 57.308 86.9516
67.382816 57.318 86.4226
67.749027 57.328 85.8935
68.115238 57.339 85.3640
68.481449 57.349 84.8342
68.847660 57.361 84.3042
69.213871 57.372 83.7740
69.580082 57.383 83.2434
69.946293 57.395 82.7126
70.312504 57.407 82.1815
70.678715 57.419 81.6502
71.044926 57.432 81.1186
71.411137 57.444 80.5867
71.777348 57.457 80.0546
72.143559 57.470 79.5222
72.509770 57.483 78.9896
72.875981 57.496 78.4566
73.242192 57.510 77.9235
73.608403 57.523 77.3900
73.974614 57.537 76.8563
74.340825 57.550 76.3224
74.707036 57.564 75.7881
75.073247 57.578 75.2537
75.439458 57.592 74.7189
75.805669 57.605 74.1839
76.171880 57.619 73.6486
76.538091 57.633 73.1131
76.904301 57.648 72.5773
77.270512 57.662 72.0413
77.636723 57.676 71.5050
78.002934 57.690 70.9685
78.369145 57.705 70.4317
78.735356 57.719 69.8946
79.101567 57.733 69.3573
79.467778 57.748 68.8197
79.833989 57.762 68.2819
80.200200 57.777 67.7438
80.566411 57.791 67.2055
80.932622 57.806 66.6669
81.298833 57.820 66.1281
81.665044 57.835 65.5890
82.031255 57.850 65.0497
82.397466 57.864 64.5101
82.763677 57.879 63.9703
83.129888 57.894 63.4302
83.496099 57.908 62.8899
83.862310 57.923 62.3493
84.228521 57.938 61.8085
84.594732 57.953 61.2675
84.960943 57.968 60.7261
85.327154 57.983 60.1846
85.693365 57.997 59.6428
86.059576 58.012 59.1008
86.425787 58.027 58.5586
86.791998 58.042 58.0161
87.158209 58.057 57.4733
87.524420 58.072 56.9303
87.890631 58.088 56.3871
88.256841 58.103 55.8436
88.623052 58.118 55.2999
88.989263 58.133 54.7560
89.355474 58.149 54.2119
89.721685 58.164 53.6675
90.087896 58.180 53.1229
90.454107 58.196 52.5780
90.820318 58.211 52.0330
91.186529 58.227 51.4877
91.552740 58.243 50.9421
91.918951 58.260 50.3964
92.285162 58.276 49.8504
92.651373 58.292 49.3041
93.017584 58.309 48.7577
93.383795 58.325 48.2110
93.750006 58.342 47.6642
94.116217 58.359 47.1171
94.482428 58.376 46.5698
94.848639 58.393 46.0223
95.214850 58.410 45.4745
95.581061 58.428 44.9265
95.947272 58.445 44.3783
96.313483 58.463 43.8299
96.679694 58.480 43.2813
97.045905 58.498 42.7325
97.412116 58.516 42.1834
97.778327 58.533 41.6342
98.144538 58.551 41.0847
98.510749 58.569 40.5351
98.876960 58.587 39.9852
99.243170 58.605 39.4351
99.609381 58.623 38.8848
99.975592 58.641 38.3343
100.341803 58.659 37.7837
100.708014 58.677 37.2328
101.074225 58.696 36.6817
101.440436 58.714 36.1304
101.806647 58.732 35.5789
102.172858 58.751 35.0272
102.539069 58.769 34.4753
102.905280 58.788 33.9232
103.271491 58.806 33.3710
103.637702 58.825 32.8185
104.003913 58.843 32.2659
104.370124 58.862 31.7130
104.736335 58.880 31.1600
105.102546 58.899 30.6068
105.468757 58.917 30.0534
105.834968 58.936 29.4998
106.201179 58.955 28.9460
106.567390 58.974 28.3921
106.933601 58.992 27.8379
107.299812 59.011 27.2836
107.666023 59.030 26.7291
108.032234 59.048 26.1745
108.398445 59.067 25.6196
108.764656 59.086 25.0646
109.130867 59.105 24.5094
109.497078 59.124 23.9540
109.863289 59.142 23.3984
110.229500 59.161 22.8427
110.595710 59.180 22.2869
110.961921 59.199 21.7308
111.328132 59.218 21.1746
111.694343 59.237 20.6182
112.060554 59.256 20.0616
112.426765 59.274 19.5049
112.792976 59.293 18.9480
113.159187 59.312 18.3910
113.525398 59.331 17.8338
113.891609 59.350 17.2764
114.257820 59.369 16.7189
114.624031 59.388 16.1613
114.990242 59.406 15.6034
115.356453 59.425 15.0455
115.722664 59.444 14.4873
116.088875 59.463 13.9290
116.455086 59.482 13.3706
116.821297 59.501 12.8120
117.187508 59.519 12.2533
117.553719 59.538 11.6944
117.919930 59.557 11.1354
118.286141 59.576 10.5762
118.652352 59.595 10.0169
119.018563 59.614 9.4574
119.384774 59.633 8.8979
119.750985 59.652 8.3382
120.117196 59.670 7.7783
120.483407 59.689 7.2183
120.849618 59.708 6.6581
121.215829 59.727 6.0979
121.582040 59.746 5.5375
121.948250 59.765 4.9769
122.314461 59.784 4.4162
122.680672 59.803 3.8554
123.046883 59.822 3.2945
123.413094 59.842 2.7335
123.779305 59.861 2.1723
124.145516 59.880 1.6110
124.511727 59.899 1.0495
124.877938 59.918 0.4880
125.244149 59.937 -0.0737
125.610360 59.956 -0.6355
125.976571 59.976 -1.1974
126.342782 59.995 -1.7594
126.708993 60.014 -2.3216
127.075204 60.033 -2.8838
127.441415 60.053 -3.4462
127.807626 60.072 -4.0087
128.173837 60.091 -4.5714
128.540048 60.111 -5.1340
128.906259 60.130 -5.6969
129.272470 60.149 -6.2598
129.638681 60.169 -6.8228
130.004892 60.188 -7.3860
130.371103 60.207 -7.9492
130.737314 60.227 -8.5126
131.103525 60.246 -9.0760
131.469736 60.266 -9.6396
131.835947 60.285 -10.2032
132.202158 60.305 -10.7670
132.568369 60.324 -11.3309
132.934579 60.344 -11.8948
133.300790 60.364 -12.4589
133.667001 60.383 -13.0230
134.033212 60.403 -13.5873
134.399423 60.422 -14.1516
134.765634 60.442 -14.7160
135.131845 60.462 -15.2805
135.498056 60.481 -15.8451
135.864267 60.501 -16.4098
136.230478 60.521 -16.9746
136.596689 60.541 -17.5395
136.962900 60.561 -18.1044
137.329111 60.580 -18.6694
137.695322 60.600 -19.2346
138.061533 60.620 -19.7997
138.427744 60.640 -20.3650
138.793955 60.660 -20.9304
139.160166 60.680 -21.4958
139.526377 60.700 -22.0613
139.892588 60.720 -22.6269
140.258799 60.740 -23.1926
140.625010 60.760 -23.7584
140.991221 60.780 -24.3242
141.357432 60.800 -24.8901
141.723643 60.820 -25.4560
142.089854 60.841 -26.0221
142.456065 60.861 -26.5882
142.822276 60.881 -27.1544
143.188487 60.901 -27.7206
143.554698 60.921 -28.2869
143.920909 60.942 -28.8532
144.287119 60.962 -29.4197
144.653330 60.982 -29.9861
145.019541 61.003 -30.5527
145.385752 61.023 -31.1193
145.751963 61.044 -31.6860
146.118174 61.064 -32.2528
146.484385 61.085 -32.8196
146.850596 61.105 -33.3864
147.216807 61.126 -33.9533
147.583018 61.146 -34.5203
147.949229 61.167 -35.0873
148.315440 61.187 -35.6544
148.681651 61.208 -36.2215
149.047862 61.228 -36.7887
149.414073 61.249 -37.3559
149.780284 61.270 -37.9232
150.146495 61.290 -38.4905
150.512706 61.311 -39.0579
150.878917 61.332 -39.6253
151.245128 61.353 -40.1928
151.611339 61.373 -40.7603
151.977550 61.394 -41.3279
152.343761 61.415 -41.8955
152.709972 61.436 -42.4631
153.076183 61.456 -43.0308
153.442394 61.477 -43.5986
153.808605 61.498 -44.1663
154.174816 61.519 -44.7341
154.541027 61.540 -45.3020
154.907238 61.561 -45.8699
155.273448 61.582 -46.4378
155.639659 61.603 -47.0058
156.005870 61.624 -47.5737
156.372081 61.645 -48.1418
156.738292 61.666 -48.7098
157.104503 61.687 -49.2779
157.470714 61.708 -49.8461
157.836925 61.729 -50.4142
158.203136 61.750 -50.9824
158.569347 61.771 -51.5506
158.935558 61.793 -52.1188
159.301769 61.814 -52.6871
159.667980 61.835 -53.2554
160.034191 61.856 -53.8237
160.400402 61.878 -54.3920
160.766613 61.899 -54.9604
161.132824 61.920 -55.5288
161.499035 61.942 -56.0972
161.865246 61.963 -56.6656
162.231457 61.984 -57.2341
162.597668 62.006 -57.8025
162.963879 62.027 -58.3710
163.330090 62.049 -58.9395
163.696301 62.070 -59.5081
164.062512 62.092 -60.0766
164.428723 62.113 -60.6451
164.794934 62.135 -61.2137
165.161145 62.156 -61.7823
165.527356 62.178 -62.3509
165.893567 62.199 -62.9195
166.259778 62.221 -63.4882
166.625988 62.243 -64.0568
166.992199 62.264 -64.6255
167.358410 62.286 -65.1941
167.724621 62.308 -65.7628
168.090832 62.329 -66.3314
168.457043 62.351 -66.9001
168.823254 62.373 -67.4688
169.189465 62.394 -68.0375
