* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:47:53
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 90
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 31.181 124.3268
20.507813 31.156 123.3725
20.874023 31.135 122.4211
21.240234 31.118 121.4731
21.606445 31.105 120.5291
21.972656 31.095 119.5855
22.338867 31.087 118.6456
22.705078 31.082 117.7074
23.071289 31.080 116.7723
23.437500 31.081 115.8404
23.803711 31.083 114.9111
24.169922 31.088 113.9832
24.536133 31.095 113.0602
24.902344 31.103 112.1390
25.268555 31.113 111.2207
25.634766 31.124 110.3017
26.000977 31.137 109.3888
26.367188 31.151 108.4776
26.733399 31.167 107.5682
27.099610 31.183 106.6614
27.465821 31.200 105.7606
27.832032 31.219 104.8578
28.198243 31.238 103.9613
28.564454 31.258 103.0636
28.930665 31.279 102.1713
29.296876 31.301 101.2815
29.663087 31.323 100.3919
30.029298 31.345 99.5042
30.395509 31.368 98.6223
30.761720 31.391 97.7418
31.127931 31.415 96.8633
31.494142 31.439 95.9855
31.860353 31.464 95.1111
32.226563 31.489 94.2400
32.592774 31.513 93.3709
32.958985 31.538 92.5028
33.325196 31.564 91.6406
33.691407 31.589 90.7767
34.057618 31.614 89.9165
34.423829 31.640 89.0582
34.790040 31.665 88.2033
35.156251 31.690 87.3475
35.522462 31.715 86.4957
35.888673 31.741 85.6464
36.254884 31.766 84.7985
36.621095 31.791 83.9522
36.987306 31.816 83.1109
37.353517 31.842 82.2686
37.719728 31.867 81.4283
38.085939 31.893 80.5905
38.452150 31.918 79.7543
38.818361 31.943 78.9202
39.184572 31.968 78.0887
39.550783 31.993 77.2586
39.916994 32.018 76.4300
40.283205 32.042 75.6024
40.649416 32.066 74.7776
41.015627 32.090 73.9547
41.381838 32.114 73.1323
41.748049 32.137 72.3120
42.114260 32.160 71.4944
42.480471 32.183 70.6761
42.846682 32.206 69.8617
43.212893 32.228 69.0475
43.579103 32.250 68.2352
43.945314 32.273 67.4244
44.311525 32.295 66.6147
44.677736 32.317 65.8065
45.043947 32.340 65.0005
45.410158 32.362 64.1940
45.776369 32.384 63.3898
46.142580 32.407 62.5857
46.508791 32.430 61.7841
46.875002 32.452 60.9845
47.241213 32.475 60.1849
47.607424 32.498 59.3853
47.973635 32.521 58.5883
48.339846 32.545 57.7914
48.706057 32.568 56.9977
49.072268 32.591 56.2022
49.438479 32.614 55.4093
49.804690 32.638 54.6152
50.170901 32.662 53.8262
50.537112 32.685 53.0346
50.903323 32.708 52.2447
51.269534 32.732 51.4557
51.635745 32.755 50.6678
52.001956 32.778 49.8799
52.368167 32.801 49.0919
52.734378 32.823 48.3066
53.100589 32.846 47.5208
53.466800 32.868 46.7348
53.833011 32.890 45.9506
54.199222 32.912 45.1662
54.565432 32.933 44.3837
54.931643 32.954 43.5994
55.297854 32.974 42.8157
55.664065 32.995 42.0338
56.030276 33.014 41.2523
56.396487 33.033 40.4693
56.762698 33.052 39.6896
57.128909 33.070 38.9076
57.495120 33.087 38.1266
57.861331 33.105 37.3447
58.227542 33.121 36.5645
58.593753 33.138 35.7834
58.959964 33.154 35.0024
59.326175 33.169 34.2217
59.692386 33.185 33.4407
60.058597 33.200 32.6593
60.424808 33.215 31.8786
60.791019 33.229 31.0978
61.157230 33.243 30.3165
61.523441 33.257 29.5349
61.889652 33.271 28.7523
62.255863 33.284 27.9696
62.622074 33.298 27.1884
62.988285 33.311 26.4052
63.354496 33.323 25.6224
63.720707 33.336 24.8375
64.086918 33.348 24.0543
64.453129 33.360 23.2692
64.819340 33.373 22.4842
65.185551 33.385 21.6973
65.551762 33.397 20.9112
65.917972 33.409 20.1242
66.284183 33.420 19.3368
66.650394 33.432 18.5484
67.016605 33.444 17.7570
67.382816 33.455 16.9673
67.749027 33.467 16.1769
68.115238 33.478 15.3839
68.481449 33.490 14.5923
68.847660 33.502 13.7981
69.213871 33.513 13.0029
69.580082 33.525 12.2072
69.946293 33.537 11.4092
70.312504 33.548 10.6107
70.678715 33.560 9.8112
71.044926 33.572 9.0103
71.411137 33.584 8.2089
71.777348 33.596 7.4050
72.143559 33.607 6.6008
72.509770 33.619 5.7948
72.875981 33.631 4.9866
73.242192 33.642 4.1788
73.608403 33.654 3.3690
73.974614 33.666 2.5556
74.340825 33.677 1.7428
74.707036 33.689 0.9281
75.073247 33.700 0.1116
75.439458 33.712 -0.7073
75.805669 33.723 -1.5275
76.171880 33.734 -2.3496
76.538091 33.745 -3.1727
76.904301 33.757 -3.9978
77.270512 33.767 -4.8255
77.636723 33.778 -5.6541
78.002934 33.789 -6.4857
78.369145 33.800 -7.3184
78.735356 33.811 -8.1543
79.101567 33.822 -8.9912
79.467778 33.833 -9.8301
79.833989 33.844 -10.6714
80.200200 33.854 -11.5141
80.566411 33.865 -12.3595
80.932622 33.876 -13.2075
81.298833 33.887 -14.0581
81.665044 33.898 -14.9101
82.031255 33.908 -15.7642
82.397466 33.919 -16.6216
82.763677 33.930 -17.4802
83.129888 33.941 -18.3411
83.496099 33.952 -19.2050
83.862310 33.963 -20.0719
84.228521 33.974 -20.9399
84.594732 33.986 -21.8106
84.960943 33.997 -22.6838
85.327154 34.008 -23.5599
85.693365 34.020 -24.4391
86.059576 34.031 -25.3197
86.425787 34.043 -26.2020
86.791998 34.056 -27.0890
87.158209 34.068 -27.9769
87.524420 34.080 -28.8679
87.890631 34.093 -29.7624
88.256841 34.105 -30.6578
88.623052 34.119 -31.5568
88.989263 34.132 -32.4580
89.355474 34.146 -33.3616
89.721685 34.159 -34.2682
90.087896 34.174 -35.1763
90.454107 34.188 -36.0893
90.820318 34.203 -37.0021
91.186529 34.218 -37.9179
91.552740 34.234 -38.8372
91.918951 34.250 -39.7598
92.285162 34.267 -40.6829
92.651373 34.284 -41.6096
93.017584 34.301 -42.5384
93.383795 34.319 -43.4704
93.750006 34.338 -44.4037
94.116217 34.357 -45.3400
94.482428 34.376 -46.2785
94.848639 34.396 -47.2195
95.214850 34.417 -48.1613
95.581061 34.437 -49.1072
95.947272 34.459 -50.0536
96.313483 34.481 -51.0030
96.679694 34.503 -51.9535
97.045905 34.526 -52.9058
97.412116 34.550 -53.8618
97.778327 34.574 -54.8200
98.144538 34.599 -55.7778
98.510749 34.624 -56.7392
98.876960 34.650 -57.7008
99.243170 34.677 -58.6656
99.609381 34.704 -59.6309
99.975592 34.732 -60.5975
100.341803 34.760 -61.5657
100.708014 34.789 -62.5352
101.074225 34.819 -63.5072
101.440436 34.849 -64.4794
101.806647 34.880 -65.4522
102.172858 34.912 -66.4272
102.539069 34.944 -67.4004
102.905280 34.977 -68.3771
103.271491 35.011 -69.3537
103.637702 35.046 -70.3306
104.003913 35.081 -71.3082
104.370124 35.117 -72.2862
104.736335 35.153 -73.2645
105.102546 35.190 -74.2438
105.468757 35.228 -75.2212
105.834968 35.267 -76.1995
106.201179 35.306 -77.1780
106.567390 35.346 -78.1569
106.933601 35.387 -79.1338
107.299812 35.429 -80.1117
107.666023 35.471 -81.0888
108.032234 35.514 -82.0645
108.398445 35.558 -83.0401
108.764656 35.602 -84.0134
109.130867 35.647 -84.9865
109.497078 35.693 -85.9594
109.863289 35.740 -86.9315
110.229500 35.787 -87.8995
110.595710 35.836 -88.8678
110.961921 35.884 -89.8346
111.328132 35.934 -90.7997
111.694343 35.984 -91.7626
112.060554 36.035 -92.7234
112.426765 36.087 -93.6836
112.792976 36.139 -94.6398
113.159187 36.192 -95.5946
113.525398 36.246 -96.5473
113.891609 36.300 -97.4966
114.257820 36.355 -98.4443
114.624031 36.411 -99.3890
114.990242 36.467 -100.3306
115.356453 36.524 -101.2715
115.722664 36.582 -102.2074
116.088875 36.640 -103.1408
116.455086 36.699 -104.0705
116.821297 36.758 -104.9978
117.187508 36.818 -105.9211
117.553719 36.879 -106.8422
117.919930 36.940 -107.7585
118.286141 37.002 -108.6731
118.652352 37.064 -109.5825
119.018563 37.127 -110.4897
119.384774 37.191 -111.3911
119.750985 37.255 -112.2896
120.117196 37.319 -113.1849
120.483407 37.384 -114.0763
120.849618 37.450 -114.9631
121.215829 37.516 -115.8469
121.582040 37.582 -116.7258
121.948250 37.649 -117.6006
122.314461 37.717 -118.4713
122.680672 37.785 -119.3385
123.046883 37.853 -120.2008
123.413094 37.922 -121.0587
123.779305 37.991 -121.9118
124.145516 38.061 -122.7610
124.511727 38.131 -123.6066
124.877938 38.201 -124.4472
125.244149 38.272 -125.2830
125.610360 38.343 -126.1146
125.976571 38.414 -126.9420
126.342782 38.486 -127.7655
126.708993 38.558 -128.5832
127.075204 38.630 -129.3976
127.441415 38.703 -130.2065
127.807626 38.776 -131.0113
128.173837 38.849 -131.8109
128.540048 38.922 -132.6065
128.906259 38.996 -133.3971
129.272470 39.069 -134.1837
129.638681 39.143 -134.9650
130.004892 39.218 -135.7424
130.371103 39.292 -136.5147
130.737314 39.367 -137.2833
131.103525 39.441 -138.0466
131.469736 39.516 -138.8060
131.835947 39.591 -139.5601
132.202158 39.667 -140.3098
132.568369 39.742 -141.0549
132.934579 39.818 -141.7958
133.300790 39.893 -142.5323
133.667001 39.969 -143.2640
134.033212 40.045 -143.9911
134.399423 40.120 -144.7143
134.765634 40.196 -145.4325
135.131845 40.272 -146.1468
135.498056 40.348 -146.8558
135.864267 40.425 -147.5619
136.230478 40.501 -148.2626
136.596689 40.577 -148.9592
136.962900 40.653 -149.6514
137.329111 40.730 -150.3387
137.695322 40.806 -151.0228
138.061533 40.882 -151.7027
138.427744 40.958 -152.3775
138.793955 41.035 -153.0491
139.160166 41.111 -153.7156
139.526377 41.187 -154.3786
139.892588 41.264 -155.0370
140.258799 41.340 -155.6916
140.625010 41.416 -156.3420
140.991221 41.492 -156.9885
141.357432 41.568 -157.6307
141.723643 41.644 -158.2695
142.089854 41.720 -158.9041
142.456065 41.796 -159.5351
142.822276 41.872 -160.1617
143.188487 41.948 -160.7841
143.554698 42.023 -161.4035
143.920909 42.099 -162.0192
144.287119 42.174 -162.6303
144.653330 42.250 -163.2384
145.019541 42.325 -163.8427
145.385752 42.400 -164.4429
145.751963 42.475 -165.0399
146.118174 42.551 -165.6328
146.484385 42.625 -166.2228
146.850596 42.700 -166.8082
147.216807 42.775 -167.3910
147.583018 42.849 -167.9701
147.949229 42.924 -168.5453
148.315440 42.998 -169.1177
148.681651 43.072 -169.6864
149.047862 43.146 -170.2514
149.414073 43.220 -170.8135
149.780284 43.293 -171.3723
150.146495 43.367 -171.9274
150.512706 43.440 -172.4797
150.878917 43.513 -173.0285
151.245128 43.586 -173.5736
151.611339 43.659 -174.1159
151.977550 43.732 -174.6552
152.343761 43.804 -175.1915
152.709972 43.877 -175.7243
153.076183 43.949 -176.2540
153.442394 44.021 -176.7809
153.808605 44.093 -177.3048
154.174816 44.165 -177.8254
154.541027 44.236 -178.3431
154.907238 44.307 -178.8581
155.273448 44.379 -179.3699
155.639659 44.450 -179.8789
156.005870 44.520 179.6152
156.372081 44.591 179.1119
156.738292 44.661 178.6116
157.104503 44.732 178.1141
157.470714 44.802 177.6193
157.836925 44.872 177.1272
158.203136 44.942 176.6380
158.569347 45.011 176.1514
158.935558 45.080 175.6675
159.301769 45.150 175.1865
159.667980 45.219 174.7082
160.034191 45.288 174.2319
160.400402 45.356 173.7587
160.766613 45.425 173.2882
161.132824 45.493 172.8199
161.499035 45.561 172.3542
161.865246 45.629 171.8914
162.231457 45.696 171.4307
162.597668 45.764 170.9727
162.963879 45.831 170.5172
163.330090 45.898 170.0641
163.696301 45.965 169.6134
164.062512 46.032 169.1651
164.428723 46.098 168.7194
164.794934 46.165 168.2758
165.161145 46.231 167.8346
165.527356 46.297 167.3960
165.893567 46.363 166.9594
166.259778 46.428 166.5251
166.625988 46.493 166.0935
