* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:44:19
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 50
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 53.431 141.4810
20.507813 53.383 140.7809
20.874023 53.338 140.0811
21.240234 53.297 139.3812
21.606445 53.260 138.6814
21.972656 53.225 137.9817
22.338867 53.193 137.2822
22.705078 53.164 136.5824
23.071289 53.137 135.8830
23.437500 53.112 135.1833
23.803711 53.090 134.4834
24.169922 53.069 133.7845
24.536133 53.050 133.0842
24.902344 53.033 132.3850
25.268555 53.018 131.6859
25.634766 53.004 130.9859
26.000977 52.991 130.2866
26.367188 52.979 129.5872
26.733399 52.968 128.8885
27.099610 52.959 128.1890
27.465821 52.950 127.4897
27.832032 52.943 126.7907
28.198243 52.936 126.0915
28.564454 52.930 125.3922
28.930665 52.924 124.6936
29.296876 52.919 123.9942
29.663087 52.915 123.2954
30.029298 52.911 122.5962
30.395509 52.908 121.8975
30.761720 52.905 121.1981
31.127931 52.902 120.4999
31.494142 52.900 119.8012
31.860353 52.898 119.1025
32.226563 52.897 118.4042
32.592774 52.895 117.7050
32.958985 52.894 117.0068
33.325196 52.893 116.3083
33.691407 52.892 115.6095
34.057618 52.892 114.9111
34.423829 52.891 114.2129
34.790040 52.890 113.5141
35.156251 52.890 112.8159
35.522462 52.889 112.1176
35.888673 52.889 111.4192
36.254884 52.888 110.7217
36.621095 52.888 110.0232
36.987306 52.888 109.3250
37.353517 52.887 108.6272
37.719728 52.887 107.9288
38.085939 52.888 107.2315
38.452150 52.888 106.5331
38.818361 52.888 105.8355
39.184572 52.888 105.1377
39.550783 52.888 104.4397
39.916994 52.888 103.7423
40.283205 52.888 103.0448
40.649416 52.888 102.3471
41.015627 52.888 101.6497
41.381838 52.887 100.9518
41.748049 52.886 100.2549
42.114260 52.885 99.5577
42.480471 52.884 98.8601
42.846682 52.883 98.1629
43.212893 52.882 97.4652
43.579103 52.881 96.7690
43.945314 52.880 96.0718
44.311525 52.879 95.3740
44.677736 52.879 94.6772
45.043947 52.878 93.9803
45.410158 52.878 93.2830
45.776369 52.878 92.5861
46.142580 52.879 91.8894
46.508791 52.879 91.1929
46.875002 52.880 90.4963
47.241213 52.881 89.7993
47.607424 52.883 89.1024
47.973635 52.885 88.4063
48.339846 52.887 87.7098
48.706057 52.889 87.0126
49.072268 52.891 86.3164
49.438479 52.894 85.6202
49.804690 52.897 84.9239
50.170901 52.900 84.2278
50.537112 52.904 83.5310
50.903323 52.907 82.8348
51.269534 52.910 82.1384
51.635745 52.914 81.4422
52.001956 52.918 80.7464
52.368167 52.922 80.0498
52.734378 52.925 79.3547
53.100589 52.929 78.6577
53.466800 52.933 77.9618
53.833011 52.937 77.2660
54.199222 52.940 76.5700
54.565432 52.943 75.8740
54.931643 52.946 75.1779
55.297854 52.949 74.4820
55.664065 52.952 73.7867
56.030276 52.954 73.0906
56.396487 52.956 72.3948
56.762698 52.958 71.6992
57.128909 52.959 71.0034
57.495120 52.961 70.3076
57.861331 52.961 69.6118
58.227542 52.962 68.9163
58.593753 52.963 68.2204
58.959964 52.963 67.5246
59.326175 52.963 66.8289
59.692386 52.963 66.1331
60.058597 52.963 65.4375
60.424808 52.963 64.7420
60.791019 52.963 64.0464
61.157230 52.963 63.3502
61.523441 52.962 62.6548
61.889652 52.962 61.9591
62.255863 52.961 61.2631
62.622074 52.961 60.5673
62.988285 52.960 59.8715
63.354496 52.960 59.1756
63.720707 52.959 58.4798
64.086918 52.958 57.7843
64.453129 52.958 57.0882
64.819340 52.957 56.3921
65.185551 52.957 55.6960
65.551762 52.956 55.0000
65.917972 52.956 54.3041
66.284183 52.956 53.6087
66.650394 52.955 52.9123
67.016605 52.955 52.2163
67.382816 52.955 51.5196
67.749027 52.955 50.8231
68.115238 52.956 50.1272
68.481449 52.956 49.4311
68.847660 52.957 48.7341
69.213871 52.958 48.0379
69.580082 52.959 47.3413
69.946293 52.960 46.6447
70.312504 52.962 45.9475
70.678715 52.963 45.2510
71.044926 52.965 44.5537
71.411137 52.967 43.8571
71.777348 52.969 43.1595
72.143559 52.971 42.4622
72.509770 52.973 41.7649
72.875981 52.975 41.0677
73.242192 52.977 40.3699
73.608403 52.979 39.6728
73.974614 52.982 38.9742
74.340825 52.984 38.2764
74.707036 52.987 37.5781
75.073247 52.989 36.8800
75.439458 52.991 36.1821
75.805669 52.994 35.4835
76.171880 52.996 34.7845
76.538091 52.999 34.0861
76.904301 53.001 33.3864
77.270512 53.003 32.6876
77.636723 53.006 31.9883
78.002934 53.008 31.2890
78.369145 53.011 30.5895
78.735356 53.013 29.8896
79.101567 53.015 29.1890
79.467778 53.018 28.4887
79.833989 53.020 27.7886
80.200200 53.022 27.0881
80.566411 53.024 26.3868
80.932622 53.026 25.6858
81.298833 53.029 24.9848
81.665044 53.031 24.2826
82.031255 53.033 23.5812
82.397466 53.035 22.8791
82.763677 53.037 22.1768
83.129888 53.039 21.4743
83.496099 53.041 20.7711
83.862310 53.043 20.0687
84.228521 53.045 19.3649
84.594732 53.047 18.6616
84.960943 53.048 17.9579
85.327154 53.050 17.2533
85.693365 53.052 16.5486
86.059576 53.054 15.8440
86.425787 53.056 15.1390
86.791998 53.058 14.4333
87.158209 53.059 13.7280
87.524420 53.061 13.0216
87.890631 53.063 12.3154
88.256841 53.064 11.6083
88.623052 53.066 10.9012
88.989263 53.068 10.1934
89.355474 53.070 9.4858
89.721685 53.072 8.7781
90.087896 53.074 8.0693
90.454107 53.076 7.3604
90.820318 53.078 6.6512
91.186529 53.080 5.9415
91.552740 53.082 5.2314
91.918951 53.084 4.5206
92.285162 53.087 3.8096
92.651373 53.089 3.0984
93.017584 53.092 2.3864
93.383795 53.094 1.6745
93.750006 53.097 0.9620
94.116217 53.100 0.2494
94.482428 53.103 -0.4645
94.848639 53.106 -1.1786
95.214850 53.109 -1.8926
95.581061 53.112 -2.6075
95.947272 53.115 -3.3231
96.313483 53.118 -4.0394
96.679694 53.121 -4.7552
97.045905 53.125 -5.4719
97.412116 53.128 -6.1891
97.778327 53.131 -6.9071
98.144538 53.135 -7.6256
98.510749 53.138 -8.3442
98.876960 53.142 -9.0634
99.243170 53.145 -9.7835
99.609381 53.149 -10.5041
99.975592 53.153 -11.2249
100.341803 53.156 -11.9469
100.708014 53.160 -12.6685
101.074225 53.164 -13.3907
101.440436 53.168 -14.1142
101.806647 53.171 -14.8380
102.172858 53.175 -15.5627
102.539069 53.179 -16.2873
102.905280 53.183 -17.0125
103.271491 53.187 -17.7386
103.637702 53.191 -18.4653
104.003913 53.195 -19.1924
104.370124 53.199 -19.9203
104.736335 53.203 -20.6487
105.102546 53.207 -21.3775
105.468757 53.211 -22.1074
105.834968 53.216 -22.8371
106.201179 53.220 -23.5680
106.567390 53.224 -24.2999
106.933601 53.228 -25.0317
107.299812 53.233 -25.7646
107.666023 53.237 -26.4976
108.032234 53.242 -27.2314
108.398445 53.246 -27.9660
108.764656 53.251 -28.7012
109.130867 53.255 -29.4372
109.497078 53.260 -30.1735
109.863289 53.264 -30.9108
110.229500 53.269 -31.6488
110.595710 53.274 -32.3865
110.961921 53.279 -33.1263
111.328132 53.284 -33.8655
111.694343 53.289 -34.6062
112.060554 53.294 -35.3471
112.426765 53.299 -36.0885
112.792976 53.304 -36.8306
113.159187 53.309 -37.5738
113.525398 53.314 -38.3170
113.891609 53.319 -39.0616
114.257820 53.325 -39.8065
114.624031 53.330 -40.5519
114.990242 53.336 -41.2979
115.356453 53.341 -42.0444
115.722664 53.347 -42.7919
116.088875 53.352 -43.5401
116.455086 53.358 -44.2883
116.821297 53.364 -45.0378
117.187508 53.370 -45.7876
117.553719 53.376 -46.5384
117.919930 53.382 -47.2897
118.286141 53.389 -48.0412
118.652352 53.395 -48.7930
119.018563 53.402 -49.5462
119.384774 53.408 -50.2992
119.750985 53.415 -51.0533
120.117196 53.422 -51.8079
120.483407 53.429 -52.5633
120.849618 53.436 -53.3191
121.215829 53.443 -54.0754
121.582040 53.451 -54.8318
121.948250 53.458 -55.5891
122.314461 53.466 -56.3472
122.680672 53.474 -57.1053
123.046883 53.482 -57.8642
123.413094 53.490 -58.6239
123.779305 53.498 -59.3831
124.145516 53.507 -60.1438
124.511727 53.515 -60.9042
124.877938 53.524 -61.6657
125.244149 53.533 -62.4275
125.610360 53.542 -63.1900
125.976571 53.551 -63.9522
126.342782 53.561 -64.7144
126.708993 53.570 -65.4781
127.075204 53.580 -66.2422
127.441415 53.590 -67.0061
127.807626 53.601 -67.7702
128.173837 53.611 -68.5345
128.540048 53.622 -69.2993
128.906259 53.632 -70.0654
129.272470 53.643 -70.8304
129.638681 53.654 -71.5959
130.004892 53.666 -72.3622
130.371103 53.677 -73.1285
130.737314 53.689 -73.8953
131.103525 53.701 -74.6617
131.469736 53.713 -75.4281
131.835947 53.726 -76.1955
132.202158 53.738 -76.9622
132.568369 53.751 -77.7296
132.934579 53.764 -78.4967
133.300790 53.778 -79.2638
133.667001 53.791 -80.0319
134.033212 53.805 -80.7991
134.399423 53.819 -81.5664
134.765634 53.833 -82.3337
135.131845 53.847 -83.1013
135.498056 53.862 -83.8686
135.864267 53.877 -84.6360
136.230478 53.892 -85.4029
136.596689 53.908 -86.1700
136.962900 53.923 -86.9364
137.329111 53.939 -87.7034
137.695322 53.955 -88.4691
138.061533 53.972 -89.2356
138.427744 53.989 -90.0018
138.793955 54.005 -90.7670
139.160166 54.023 -91.5319
139.526377 54.040 -92.2973
139.892588 54.058 -93.0618
140.258799 54.076 -93.8261
140.625010 54.094 -94.5903
140.991221 54.112 -95.3531
141.357432 54.131 -96.1157
141.723643 54.150 -96.8788
142.089854 54.169 -97.6403
142.456065 54.189 -98.4021
142.822276 54.208 -99.1624
143.188487 54.228 -99.9224
143.554698 54.249 -100.6826
143.920909 54.269 -101.4415
144.287119 54.290 -102.1992
144.653330 54.311 -102.9571
145.019541 54.332 -103.7132
145.385752 54.354 -104.4698
145.751963 54.376 -105.2246
146.118174 54.398 -105.9787
146.484385 54.420 -106.7325
146.850596 54.443 -107.4848
147.216807 54.466 -108.2366
147.583018 54.489 -108.9875
147.949229 54.512 -109.7371
148.315440 54.536 -110.4861
148.681651 54.560 -111.2339
149.047862 54.584 -111.9805
149.414073 54.608 -112.7263
149.780284 54.633 -113.4712
150.146495 54.657 -114.2145
150.512706 54.683 -114.9571
150.878917 54.708 -115.6980
151.245128 54.733 -116.4378
151.611339 54.759 -117.1767
151.977550 54.785 -117.9143
152.343761 54.811 -118.6504
152.709972 54.838 -119.3856
153.076183 54.865 -120.1188
153.442394 54.892 -120.8511
153.808605 54.919 -121.5820
154.174816 54.946 -122.3117
154.541027 54.974 -123.0397
154.907238 55.002 -123.7661
155.273448 55.030 -124.4917
155.639659 55.058 -125.2149
156.005870 55.087 -125.9375
156.372081 55.116 -126.6579
156.738292 55.145 -127.3768
157.104503 55.174 -128.0943
157.470714 55.203 -128.8103
157.836925 55.233 -129.5245
158.203136 55.263 -130.2373
158.569347 55.293 -130.9482
158.935558 55.323 -131.6569
159.301769 55.353 -132.3649
159.667980 55.384 -133.0707
160.034191 55.415 -133.7746
160.400402 55.446 -134.4772
160.766613 55.477 -135.1780
161.132824 55.508 -135.8761
161.499035 55.540 -136.5735
161.865246 55.572 -137.2686
162.231457 55.603 -137.9615
162.597668 55.636 -138.6530
162.963879 55.668 -139.3427
163.330090 55.700 -140.0303
163.696301 55.733 -140.7159
164.062512 55.765 -141.3996
164.428723 55.798 -142.0818
164.794934 55.831 -142.7610
165.161145 55.864 -143.4394
165.527356 55.898 -144.1150
165.893567 55.931 -144.7891
166.259778 55.965 -145.4612
166.625988 55.998 -146.1308
166.992199 56.032 -146.7986
167.358410 56.066 -147.4646
