* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:40:49
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 10
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 62.785 143.9255
20.507813 62.736 143.2695
20.874023 62.691 142.6131
21.240234 62.649 141.9574
21.606445 62.611 141.3011
21.972656 62.575 140.6443
22.338867 62.543 139.9884
22.705078 62.513 139.3320
23.071289 62.485 138.6760
23.437500 62.460 138.0196
23.803711 62.437 137.3635
24.169922 62.415 136.7077
24.536133 62.396 136.0506
24.902344 62.378 135.3947
25.268555 62.361 134.7383
25.634766 62.346 134.0821
26.000977 62.333 133.4260
26.367188 62.320 132.7696
26.733399 62.309 132.1133
27.099610 62.298 131.4569
27.465821 62.289 130.8001
27.832032 62.280 130.1440
28.198243 62.273 129.4870
28.564454 62.266 128.8308
28.930665 62.259 128.1742
29.296876 62.254 127.5186
29.663087 62.248 126.8615
30.029298 62.244 126.2050
30.395509 62.239 125.5487
30.761720 62.236 124.8921
31.127931 62.232 124.2357
31.494142 62.229 123.5793
31.860353 62.226 122.9225
32.226563 62.224 122.2662
32.592774 62.221 121.6096
32.958985 62.219 120.9533
33.325196 62.217 120.2960
33.691407 62.216 119.6395
34.057618 62.214 118.9830
34.423829 62.212 118.3263
34.790040 62.211 117.6697
35.156251 62.209 117.0140
35.522462 62.207 116.3562
35.888673 62.206 115.6997
36.254884 62.204 115.0432
36.621095 62.203 114.3867
36.987306 62.202 113.7295
37.353517 62.201 113.0728
37.719728 62.200 112.4166
38.085939 62.199 111.7599
38.452150 62.198 111.1025
38.818361 62.197 110.4461
39.184572 62.196 109.7893
39.550783 62.195 109.1325
39.916994 62.194 108.4756
40.283205 62.193 107.8192
40.649416 62.192 107.1620
41.015627 62.190 106.5053
41.381838 62.189 105.8479
41.748049 62.187 105.1914
42.114260 62.185 104.5346
42.480471 62.183 103.8779
42.846682 62.181 103.2205
43.212893 62.179 102.5642
43.579103 62.177 101.9069
43.945314 62.175 101.2503
44.311525 62.173 100.5934
44.677736 62.171 99.9363
45.043947 62.170 99.2789
45.410158 62.168 98.6222
45.776369 62.167 97.9654
46.142580 62.167 97.3083
46.508791 62.166 96.6511
46.875002 62.166 95.9945
47.241213 62.166 95.3370
47.607424 62.167 94.6797
47.973635 62.167 94.0230
48.339846 62.168 93.3658
48.706057 62.170 92.7083
49.072268 62.171 92.0519
49.438479 62.173 91.3945
49.804690 62.175 90.7376
50.170901 62.177 90.0802
50.537112 62.179 89.4237
50.903323 62.181 88.7660
51.269534 62.184 88.1087
51.635745 62.187 87.4515
52.001956 62.189 86.7945
52.368167 62.192 86.1369
52.734378 62.195 85.4801
53.100589 62.198 84.8225
53.466800 62.200 84.1654
53.833011 62.203 83.5081
54.199222 62.205 82.8507
54.565432 62.208 82.1933
54.931643 62.210 81.5360
55.297854 62.212 80.8785
55.664065 62.213 80.2213
56.030276 62.215 79.5638
56.396487 62.216 78.9066
56.762698 62.217 78.2491
57.128909 62.217 77.5916
57.495120 62.217 76.9341
57.861331 62.217 76.2770
58.227542 62.217 75.6191
58.593753 62.217 74.9623
58.959964 62.216 74.3044
59.326175 62.215 73.6465
59.692386 62.215 72.9891
60.058597 62.214 72.3315
60.424808 62.213 71.6744
60.791019 62.212 71.0171
61.157230 62.211 70.3587
61.523441 62.209 69.7011
61.889652 62.208 69.0432
62.255863 62.207 68.3865
62.622074 62.206 67.7279
62.988285 62.204 67.0706
63.354496 62.203 66.4124
63.720707 62.201 65.7544
64.086918 62.200 65.0969
64.453129 62.199 64.4393
64.819340 62.197 63.7812
65.185551 62.196 63.1234
65.551762 62.195 62.4650
65.917972 62.194 61.8072
66.284183 62.193 61.1497
66.650394 62.192 60.4915
67.016605 62.191 59.8329
67.382816 62.191 59.1752
67.749027 62.190 58.5170
68.115238 62.190 57.8589
68.481449 62.190 57.2012
68.847660 62.190 56.5424
69.213871 62.190 55.8842
69.580082 62.191 55.2257
69.946293 62.191 54.5671
70.312504 62.192 53.9091
70.678715 62.193 53.2504
71.044926 62.194 52.5920
71.411137 62.196 51.9333
71.777348 62.197 51.2749
72.143559 62.199 50.6163
72.509770 62.200 49.9581
72.875981 62.202 49.2995
73.242192 62.204 48.6400
73.608403 62.206 47.9815
73.974614 62.208 47.3226
74.340825 62.210 46.6635
74.707036 62.212 46.0049
75.073247 62.214 45.3453
75.439458 62.216 44.6863
75.805669 62.218 44.0276
76.171880 62.220 43.3685
76.538091 62.222 42.7089
76.904301 62.224 42.0499
77.270512 62.227 41.3898
77.636723 62.229 40.7307
78.002934 62.231 40.0709
78.369145 62.233 39.4121
78.735356 62.235 38.7516
79.101567 62.237 38.0927
79.467778 62.239 37.4326
79.833989 62.241 36.7727
80.200200 62.244 36.1126
80.566411 62.246 35.4523
80.932622 62.248 34.7922
81.298833 62.250 34.1323
81.665044 62.252 33.4716
82.031255 62.254 32.8122
82.397466 62.256 32.1509
82.763677 62.258 31.4908
83.129888 62.260 30.8293
83.496099 62.262 30.1690
83.862310 62.264 29.5086
84.228521 62.265 28.8474
84.594732 62.267 28.1866
84.960943 62.269 27.5252
85.327154 62.271 26.8639
85.693365 62.273 26.2025
86.059576 62.275 25.5413
86.425787 62.277 24.8798
86.791998 62.278 24.2183
87.158209 62.280 23.5564
87.524420 62.282 22.8945
87.890631 62.284 22.2327
88.256841 62.286 21.5700
88.623052 62.288 20.9080
88.989263 62.290 20.2456
89.355474 62.291 19.5834
89.721685 62.293 18.9209
90.087896 62.296 18.2580
90.454107 62.298 17.5950
90.820318 62.300 16.9325
91.186529 62.302 16.2691
91.552740 62.305 15.6060
91.918951 62.307 14.9422
92.285162 62.310 14.2790
92.651373 62.312 13.6151
93.017584 62.315 12.9515
93.383795 62.318 12.2875
93.750006 62.320 11.6236
94.116217 62.324 10.9587
94.482428 62.326 10.2942
94.848639 62.330 9.6298
95.214850 62.333 8.9649
95.581061 62.336 8.2999
95.947272 62.339 7.6352
96.313483 62.343 6.9701
96.679694 62.346 6.3045
97.045905 62.349 5.6390
97.412116 62.353 4.9732
97.778327 62.356 4.3075
98.144538 62.360 3.6418
98.510749 62.364 2.9748
98.876960 62.367 2.3092
99.243170 62.371 1.6424
99.609381 62.374 0.9758
99.975592 62.378 0.3084
100.341803 62.382 -0.3588
100.708014 62.386 -1.0260
101.074225 62.389 -1.6931
101.440436 62.393 -2.3608
101.806647 62.397 -3.0289
102.172858 62.401 -3.6971
102.539069 62.405 -4.3646
102.905280 62.408 -5.0336
103.271491 62.412 -5.7022
103.637702 62.416 -6.3713
104.003913 62.420 -7.0400
104.370124 62.424 -7.7096
104.736335 62.428 -8.3785
105.102546 62.432 -9.0488
105.468757 62.436 -9.7185
105.834968 62.440 -10.3886
106.201179 62.443 -11.0592
106.567390 62.447 -11.7300
106.933601 62.451 -12.4007
107.299812 62.455 -13.0712
107.666023 62.459 -13.7422
108.032234 62.463 -14.4140
108.398445 62.467 -15.0860
108.764656 62.471 -15.7573
109.130867 62.475 -16.4298
109.497078 62.479 -17.1015
109.863289 62.483 -17.7742
110.229500 62.487 -18.4471
110.595710 62.491 -19.1205
110.961921 62.495 -19.7936
111.328132 62.499 -20.4671
111.694343 62.503 -21.1406
112.060554 62.507 -21.8144
112.426765 62.511 -22.4884
112.792976 62.514 -23.1633
113.159187 62.518 -23.8375
113.525398 62.522 -24.5121
113.891609 62.526 -25.1875
114.257820 62.530 -25.8629
114.624031 62.534 -26.5385
114.990242 62.538 -27.2145
115.356453 62.542 -27.8905
115.722664 62.546 -28.5666
116.088875 62.550 -29.2433
116.455086 62.554 -29.9199
116.821297 62.558 -30.5965
117.187508 62.562 -31.2743
117.553719 62.566 -31.9517
117.919930 62.570 -32.6298
118.286141 62.574 -33.3075
118.652352 62.578 -33.9856
119.018563 62.582 -34.6636
119.384774 62.587 -35.3428
119.750985 62.591 -36.0216
120.117196 62.595 -36.7008
120.483407 62.599 -37.3799
120.849618 62.604 -38.0596
121.215829 62.608 -38.7393
121.582040 62.612 -39.4192
121.948250 62.617 -40.0996
122.314461 62.621 -40.7796
122.680672 62.626 -41.4608
123.046883 62.630 -42.1416
123.413094 62.635 -42.8227
123.779305 62.640 -43.5040
124.145516 62.644 -44.1858
124.511727 62.649 -44.8679
124.877938 62.654 -45.5494
125.244149 62.659 -46.2316
125.610360 62.664 -46.9142
125.976571 62.669 -47.5968
126.342782 62.674 -48.2795
126.708993 62.679 -48.9626
127.075204 62.684 -49.6456
127.441415 62.689 -50.3286
127.807626 62.694 -51.0128
128.173837 62.700 -51.6959
128.540048 62.705 -52.3805
128.906259 62.710 -53.0650
129.272470 62.716 -53.7488
129.638681 62.722 -54.4334
130.004892 62.727 -55.1180
130.371103 62.733 -55.8027
130.737314 62.739 -56.4873
131.103525 62.745 -57.1723
131.469736 62.751 -57.8578
131.835947 62.757 -58.5437
132.202158 62.763 -59.2285
132.568369 62.769 -59.9144
132.934579 62.775 -60.5998
133.300790 62.782 -61.2857
133.667001 62.788 -61.9719
134.033212 62.794 -62.6580
134.399423 62.801 -63.3441
134.765634 62.808 -64.0309
135.131845 62.814 -64.7167
135.498056 62.821 -65.4033
135.864267 62.828 -66.0898
136.230478 62.836 -66.7764
136.596689 62.843 -67.4632
136.962900 62.850 -68.1499
137.329111 62.857 -68.8366
137.695322 62.865 -69.5232
138.061533 62.872 -70.2103
138.427744 62.880 -70.8971
138.793955 62.888 -71.5839
139.160166 62.896 -72.2706
139.526377 62.904 -72.9572
139.892588 62.911 -73.6444
140.258799 62.920 -74.3307
140.625010 62.928 -75.0187
140.991221 62.936 -75.7053
141.357432 62.945 -76.3921
141.723643 62.954 -77.0786
142.089854 62.962 -77.7659
142.456065 62.971 -78.4520
142.822276 62.980 -79.1385
143.188487 62.989 -79.8248
143.554698 62.998 -80.5116
143.920909 63.008 -81.1974
144.287119 63.017 -81.8838
144.653330 63.027 -82.5700
145.019541 63.036 -83.2553
145.385752 63.046 -83.9413
145.751963 63.056 -84.6273
146.118174 63.066 -85.3121
146.484385 63.076 -85.9979
146.850596 63.087 -86.6827
147.216807 63.097 -87.3676
147.583018 63.107 -88.0518
147.949229 63.118 -88.7366
148.315440 63.129 -89.4205
148.681651 63.140 -90.1046
149.047862 63.151 -90.7881
149.414073 63.162 -91.4719
149.780284 63.173 -92.1548
150.146495 63.184 -92.8378
150.512706 63.196 -93.5201
150.878917 63.207 -94.2027
151.245128 63.219 -94.8844
151.611339 63.231 -95.5660
151.977550 63.243 -96.2469
152.343761 63.255 -96.9284
152.709972 63.267 -97.6090
153.076183 63.279 -98.2890
153.442394 63.292 -98.9685
153.808605 63.304 -99.6480
154.174816 63.317 -100.3269
154.541027 63.330 -101.0061
154.907238 63.343 -101.6835
155.273448 63.356 -102.3616
155.639659 63.369 -103.0380
156.005870 63.383 -103.7153
156.372081 63.396 -104.3910
156.738292 63.410 -105.0665
157.104503 63.423 -105.7417
157.470714 63.437 -106.4161
157.836925 63.451 -107.0900
158.203136 63.465 -107.7643
158.569347 63.479 -108.4366
158.935558 63.494 -109.1088
159.301769 63.508 -109.7804
159.667980 63.523 -110.4519
160.034191 63.538 -111.1223
160.400402 63.553 -111.7924
160.766613 63.568 -112.4618
161.132824 63.583 -113.1301
161.499035 63.598 -113.7977
161.865246 63.614 -114.4651
162.231457 63.629 -115.1307
162.597668 63.645 -115.7969
162.963879 63.660 -116.4619
163.330090 63.676 -117.1259
163.696301 63.692 -117.7896
164.062512 63.708 -118.4524
164.428723 63.725 -119.1142
164.794934 63.741 -119.7754
165.161145 63.757 -120.4355
165.527356 63.774 -121.0952
165.893567 63.791 -121.7540
166.259778 63.807 -122.4123
166.625988 63.824 -123.0687
166.992199 63.841 -123.7246
167.358410 63.859 -124.3800
167.724621 63.876 -125.0345
