* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:53:34
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 160
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 57.698 147.4090
20.507813 57.649 146.8156
20.874023 57.604 146.2221
21.240234 57.563 145.6286
21.606445 57.524 145.0349
21.972656 57.489 144.4413
22.338867 57.457 143.8476
22.705078 57.427 143.2538
23.071289 57.399 142.6601
23.437500 57.374 142.0662
23.803711 57.351 141.4723
24.169922 57.330 140.8784
24.536133 57.311 140.2844
24.902344 57.293 139.6904
25.268555 57.277 139.0964
25.634766 57.262 138.5022
26.000977 57.249 137.9081
26.367188 57.236 137.3139
26.733399 57.225 136.7195
27.099610 57.215 136.1252
27.465821 57.206 135.5308
27.832032 57.198 134.9364
28.198243 57.190 134.3419
28.564454 57.183 133.7474
28.930665 57.177 133.1528
29.296876 57.172 132.5581
29.663087 57.167 131.9634
30.029298 57.163 131.3687
30.395509 57.159 130.7739
30.761720 57.155 130.1790
31.127931 57.152 129.5841
31.494142 57.149 128.9892
31.860353 57.147 128.3941
32.226563 57.145 127.7991
32.592774 57.143 127.2040
32.958985 57.141 126.6088
33.325196 57.139 126.0136
33.691407 57.138 125.4183
34.057618 57.136 124.8230
34.423829 57.135 124.2275
34.790040 57.134 123.6321
35.156251 57.133 123.0367
35.522462 57.132 122.4411
35.888673 57.130 121.8455
36.254884 57.129 121.2499
36.621095 57.128 120.6542
36.987306 57.128 120.0584
37.353517 57.127 119.4626
37.719728 57.126 118.8668
38.085939 57.126 118.2709
38.452150 57.126 117.6749
38.818361 57.125 117.0790
39.184572 57.125 116.4829
39.550783 57.124 115.8868
39.916994 57.124 115.2906
40.283205 57.123 114.6945
40.649416 57.122 114.0982
41.015627 57.121 113.5019
41.381838 57.120 112.9056
41.748049 57.119 112.3092
42.114260 57.118 111.7127
42.480471 57.116 111.1163
42.846682 57.115 110.5198
43.212893 57.113 109.9232
43.579103 57.112 109.3266
43.945314 57.110 108.7299
44.311525 57.109 108.1332
44.677736 57.108 107.5365
45.043947 57.107 106.9397
45.410158 57.107 106.3429
45.776369 57.106 105.7460
46.142580 57.106 105.1491
46.508791 57.106 104.5522
46.875002 57.107 103.9552
47.241213 57.108 103.3582
47.607424 57.109 102.7611
47.973635 57.110 102.1640
48.339846 57.112 101.5669
48.706057 57.114 100.9697
49.072268 57.116 100.3725
49.438479 57.119 99.7753
49.804690 57.121 99.1780
50.170901 57.124 98.5807
50.537112 57.127 97.9834
50.903323 57.131 97.3860
51.269534 57.134 96.7886
51.635745 57.137 96.1912
52.001956 57.141 95.5938
52.368167 57.144 94.9963
52.734378 57.148 94.3988
53.100589 57.152 93.8012
53.466800 57.155 93.2037
53.833011 57.159 92.6060
54.199222 57.162 92.0085
54.565432 57.166 91.4108
54.931643 57.169 90.8132
55.297854 57.171 90.2155
55.664065 57.174 89.6178
56.030276 57.176 89.0201
56.396487 57.178 88.4224
56.762698 57.180 87.8246
57.128909 57.182 87.2269
57.495120 57.183 86.6291
57.861331 57.184 86.0313
58.227542 57.185 85.4335
58.593753 57.185 84.8357
58.959964 57.186 84.2378
59.326175 57.186 83.6400
59.692386 57.187 83.0422
60.058597 57.187 82.4443
60.424808 57.187 81.8464
60.791019 57.187 81.2485
61.157230 57.187 80.6506
61.523441 57.187 80.0528
61.889652 57.187 79.4548
62.255863 57.187 78.8569
62.622074 57.187 78.2590
62.988285 57.186 77.6611
63.354496 57.186 77.0632
63.720707 57.186 76.4653
64.086918 57.186 75.8674
64.453129 57.186 75.2695
64.819340 57.185 74.6716
65.185551 57.185 74.0737
65.551762 57.186 73.4758
65.917972 57.186 72.8780
66.284183 57.186 72.2800
66.650394 57.186 71.6822
67.016605 57.187 71.0843
67.382816 57.188 70.4864
67.749027 57.189 69.8885
68.115238 57.190 69.2907
68.481449 57.191 68.6929
68.847660 57.193 68.0951
69.213871 57.194 67.4972
69.580082 57.196 66.8995
69.946293 57.198 66.3016
70.312504 57.200 65.7039
70.678715 57.203 65.1061
71.044926 57.205 64.5084
71.411137 57.208 63.9107
71.777348 57.211 63.3130
72.143559 57.214 62.7153
72.509770 57.217 62.1176
72.875981 57.220 61.5201
73.242192 57.223 60.9224
73.608403 57.227 60.3247
73.974614 57.230 59.7272
74.340825 57.234 59.1296
74.707036 57.237 58.5321
75.073247 57.241 57.9346
75.439458 57.244 57.3371
75.805669 57.248 56.7396
76.171880 57.251 56.1422
76.538091 57.255 55.5448
76.904301 57.259 54.9474
77.270512 57.262 54.3500
77.636723 57.266 53.7527
78.002934 57.270 53.1554
78.369145 57.273 52.5581
78.735356 57.277 51.9608
79.101567 57.281 51.3636
79.467778 57.284 50.7664
79.833989 57.288 50.1692
80.200200 57.292 49.5720
80.566411 57.295 48.9750
80.932622 57.299 48.3778
81.298833 57.303 47.7808
81.665044 57.306 47.1838
82.031255 57.310 46.5868
82.397466 57.313 45.9898
82.763677 57.317 45.3928
83.129888 57.320 44.7959
83.496099 57.324 44.1991
83.862310 57.327 43.6022
84.228521 57.331 43.0054
84.594732 57.334 42.4086
84.960943 57.338 41.8118
85.327154 57.341 41.2151
85.693365 57.344 40.6184
86.059576 57.348 40.0217
86.425787 57.351 39.4251
86.791998 57.354 38.8284
87.158209 57.358 38.2318
87.524420 57.361 37.6352
87.890631 57.364 37.0387
88.256841 57.368 36.4422
88.623052 57.371 35.8457
88.989263 57.375 35.2492
89.355474 57.378 34.6528
89.721685 57.381 34.0564
90.087896 57.385 33.4600
90.454107 57.389 32.8636
90.820318 57.392 32.2673
91.186529 57.396 31.6710
91.552740 57.400 31.0747
91.918951 57.403 30.4784
92.285162 57.407 29.8822
92.651373 57.411 29.2859
93.017584 57.415 28.6896
93.383795 57.420 28.0934
93.750006 57.424 27.4972
94.116217 57.428 26.9010
94.482428 57.432 26.3049
94.848639 57.437 25.7087
95.214850 57.441 25.1127
95.581061 57.445 24.5165
95.947272 57.450 23.9204
96.313483 57.455 23.3242
96.679694 57.459 22.7281
97.045905 57.464 22.1320
97.412116 57.468 21.5359
97.778327 57.473 20.9398
98.144538 57.477 20.3437
98.510749 57.482 19.7476
98.876960 57.487 19.1516
99.243170 57.491 18.5554
99.609381 57.496 17.9593
99.975592 57.501 17.3632
100.341803 57.505 16.7671
100.708014 57.510 16.1709
101.074225 57.514 15.5748
101.440436 57.519 14.9786
101.806647 57.523 14.3825
102.172858 57.528 13.7862
102.539069 57.532 13.1900
102.905280 57.537 12.5938
103.271491 57.541 11.9975
103.637702 57.546 11.4012
104.003913 57.550 10.8049
104.370124 57.555 10.2085
104.736335 57.559 9.6121
105.102546 57.563 9.0157
105.468757 57.568 8.4193
105.834968 57.572 7.8227
106.201179 57.576 7.2262
106.567390 57.580 6.6296
106.933601 57.584 6.0330
107.299812 57.588 5.4362
107.666023 57.592 4.8395
108.032234 57.596 4.2427
108.398445 57.600 3.6458
108.764656 57.604 3.0489
109.130867 57.608 2.4519
109.497078 57.612 1.8548
109.863289 57.615 1.2577
110.229500 57.619 0.6604
110.595710 57.623 0.0632
110.961921 57.626 -0.5342
111.328132 57.630 -1.1317
111.694343 57.633 -1.7292
112.060554 57.636 -2.3269
112.426765 57.640 -2.9246
112.792976 57.643 -3.5224
113.159187 57.646 -4.1204
113.525398 57.649 -4.7184
113.891609 57.652 -5.3166
114.257820 57.655 -5.9149
114.624031 57.658 -6.5133
114.990242 57.661 -7.1118
115.356453 57.664 -7.7104
115.722664 57.666 -8.3091
116.088875 57.669 -8.9080
116.455086 57.671 -9.5071
116.821297 57.674 -10.1063
117.187508 57.676 -10.7056
117.553719 57.679 -11.3051
117.919930 57.681 -11.9046
118.286141 57.683 -12.5044
118.652352 57.685 -13.1043
119.018563 57.687 -13.7044
119.384774 57.689 -14.3047
119.750985 57.691 -14.9052
120.117196 57.693 -15.5058
120.483407 57.695 -16.1067
120.849618 57.697 -16.7076
121.215829 57.699 -17.3088
121.582040 57.700 -17.9102
121.948250 57.702 -18.5119
122.314461 57.704 -19.1136
122.680672 57.705 -19.7157
123.046883 57.707 -20.3179
123.413094 57.708 -20.9204
123.779305 57.710 -21.5231
124.145516 57.711 -22.1261
124.511727 57.712 -22.7293
124.877938 57.713 -23.3327
125.244149 57.715 -23.9364
125.610360 57.716 -24.5403
125.976571 57.717 -25.1445
126.342782 57.718 -25.7490
126.708993 57.719 -26.3538
127.075204 57.720 -26.9588
127.441415 57.721 -27.5641
127.807626 57.721 -28.1697
128.173837 57.722 -28.7756
128.540048 57.723 -29.3818
128.906259 57.723 -29.9883
129.272470 57.724 -30.5952
129.638681 57.724 -31.2024
130.004892 57.725 -31.8099
130.371103 57.725 -32.4177
130.737314 57.725 -33.0259
131.103525 57.726 -33.6344
131.469736 57.726 -34.2433
131.835947 57.726 -34.8526
132.202158 57.726 -35.4622
132.568369 57.726 -36.0721
132.934579 57.726 -36.6825
133.300790 57.726 -37.2933
133.667001 57.726 -37.9044
134.033212 57.726 -38.5160
134.399423 57.726 -39.1280
134.765634 57.726 -39.7404
135.131845 57.725 -40.3532
135.498056 57.725 -40.9665
135.864267 57.724 -41.5802
136.230478 57.724 -42.1943
136.596689 57.723 -42.8089
136.962900 57.723 -43.4240
137.329111 57.722 -44.0396
137.695322 57.722 -44.6556
138.061533 57.721 -45.2721
138.427744 57.720 -45.8891
138.793955 57.719 -46.5067
139.160166 57.719 -47.1247
139.526377 57.718 -47.7432
139.892588 57.717 -48.3623
140.258799 57.716 -48.9819
140.625010 57.715 -49.6021
140.991221 57.714 -50.2228
141.357432 57.713 -50.8440
141.723643 57.711 -51.4659
142.089854 57.710 -52.0883
142.456065 57.709 -52.7113
142.822276 57.708 -53.3349
143.188487 57.706 -53.9591
143.554698 57.705 -54.5840
143.920909 57.703 -55.2094
144.287119 57.702 -55.8355
144.653330 57.700 -56.4622
145.019541 57.699 -57.0896
145.385752 57.697 -57.7177
145.751963 57.696 -58.3463
146.118174 57.694 -58.9757
146.484385 57.692 -59.6058
146.850596 57.690 -60.2366
147.216807 57.689 -60.8681
147.583018 57.687 -61.5003
147.949229 57.685 -62.1332
148.315440 57.683 -62.7668
148.681651 57.681 -63.4013
149.047862 57.679 -64.0364
149.414073 57.677 -64.6724
149.780284 57.675 -65.3091
150.146495 57.672 -65.9466
150.512706 57.670 -66.5849
150.878917 57.668 -67.2240
151.245128 57.666 -67.8639
151.611339 57.663 -68.5046
151.977550 57.661 -69.1462
152.343761 57.659 -69.7887
152.709972 57.656 -70.4319
153.076183 57.654 -71.0761
153.442394 57.651 -71.7212
153.808605 57.649 -72.3671
154.174816 57.646 -73.0139
154.541027 57.644 -73.6617
154.907238 57.641 -74.3103
155.273448 57.638 -74.9600
155.639659 57.636 -75.6105
156.005870 57.633 -76.2620
156.372081 57.630 -76.9145
156.738292 57.627 -77.5679
157.104503 57.625 -78.2224
157.470714 57.622 -78.8778
157.836925 57.619 -79.5342
158.203136 57.616 -80.1917
158.569347 57.613 -80.8502
158.935558 57.611 -81.5098
159.301769 57.608 -82.1704
159.667980 57.605 -82.8321
160.034191 57.602 -83.4948
160.400402 57.599 -84.1587
160.766613 57.596 -84.8236
161.132824 57.593 -85.4896
161.499035 57.591 -86.1568
161.865246 57.588 -86.8251
162.231457 57.585 -87.4946
162.597668 57.582 -88.1652
162.963879 57.579 -88.8369
163.330090 57.576 -89.5099
163.696301 57.573 -90.1840
164.062512 57.570 -90.8594
164.428723 57.567 -91.5359
164.794934 57.564 -92.2137
165.161145 57.562 -92.8927
165.527356 57.559 -93.5730
165.893567 57.556 -94.2545
166.259778 57.553 -94.9373
166.625988 57.550 -95.6214
166.992199 57.547 -96.3067
167.358410 57.545 -96.9934
167.724621 57.542 -97.6814
168.090832 57.539 -98.3706
168.457043 57.536 -99.0612
