* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:43:17
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 40
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 56.599 142.3926
20.507813 56.551 141.7081
20.874023 56.506 141.0230
21.240234 56.465 140.3388
21.606445 56.426 139.6545
21.972656 56.391 138.9698
22.338867 56.359 138.2849
22.705078 56.329 137.6001
23.071289 56.302 136.9156
23.437500 56.277 136.2310
23.803711 56.254 135.5455
24.169922 56.233 134.8611
24.536133 56.213 134.1766
24.902344 56.196 133.4917
25.268555 56.180 132.8063
25.634766 56.165 132.1214
26.000977 56.151 131.4365
26.367188 56.139 130.7513
26.733399 56.128 130.0668
27.099610 56.118 129.3812
27.465821 56.109 128.6965
27.832032 56.101 128.0108
28.198243 56.094 127.3254
28.564454 56.087 126.6412
28.930665 56.081 125.9553
29.296876 56.076 125.2695
29.663087 56.071 124.5844
30.029298 56.067 123.8993
30.395509 56.063 123.2143
30.761720 56.059 122.5288
31.127931 56.057 121.8437
31.494142 56.054 121.1575
31.860353 56.051 120.4722
32.226563 56.049 119.7870
32.592774 56.047 119.1009
32.958985 56.046 118.4158
33.325196 56.044 117.7305
33.691407 56.043 117.0453
34.057618 56.042 116.3588
34.423829 56.041 115.6731
34.790040 56.040 114.9874
35.156251 56.039 114.3021
35.522462 56.037 113.6153
35.888673 56.036 112.9299
36.254884 56.035 112.2449
36.621095 56.035 111.5591
36.987306 56.034 110.8728
37.353517 56.033 110.1872
37.719728 56.033 109.5014
38.085939 56.033 108.8155
38.452150 56.033 108.1298
38.818361 56.032 107.4437
39.184572 56.032 106.7582
39.550783 56.032 106.0722
39.916994 56.031 105.3864
40.283205 56.031 104.7004
40.649416 56.030 104.0140
41.015627 56.030 103.3287
41.381838 56.029 102.6414
41.748049 56.028 101.9564
42.114260 56.026 101.2706
42.480471 56.025 100.5846
42.846682 56.024 99.8981
43.212893 56.022 99.2122
43.579103 56.021 98.5257
43.945314 56.020 97.8403
44.311525 56.019 97.1542
44.677736 56.018 96.4678
45.043947 56.017 95.7823
45.410158 56.017 95.0959
45.776369 56.017 94.4100
46.142580 56.017 93.7241
46.508791 56.017 93.0381
46.875002 56.018 92.3519
47.241213 56.019 91.6660
47.607424 56.020 90.9800
47.973635 56.022 90.2945
48.339846 56.023 89.6080
48.706057 56.026 88.9214
49.072268 56.028 88.2357
49.438479 56.031 87.5502
49.804690 56.033 86.8643
50.170901 56.037 86.1781
50.537112 56.040 85.4921
50.903323 56.043 84.8069
51.269534 56.047 84.1204
51.635745 56.050 83.4347
52.001956 56.054 82.7489
52.368167 56.058 82.0624
52.734378 56.062 81.3769
53.100589 56.065 80.6905
53.466800 56.069 80.0052
53.833011 56.073 79.3194
54.199222 56.077 78.6335
54.565432 56.080 77.9475
54.931643 56.083 77.2617
55.297854 56.086 76.5759
55.664065 56.089 75.8903
56.030276 56.091 75.2048
56.396487 56.094 74.5188
56.762698 56.095 73.8334
57.128909 56.097 73.1475
57.495120 56.099 72.4619
57.861331 56.100 71.7763
58.227542 56.101 71.0905
58.593753 56.101 70.4054
58.959964 56.102 69.7195
59.326175 56.103 69.0338
59.692386 56.103 68.3486
60.058597 56.103 67.6635
60.424808 56.104 66.9778
60.791019 56.104 66.2920
61.157230 56.104 65.6069
61.523441 56.104 64.9220
61.889652 56.104 64.2360
62.255863 56.104 63.5510
62.622074 56.104 62.8658
62.988285 56.104 62.1804
63.354496 56.104 61.4950
63.720707 56.104 60.8096
64.086918 56.103 60.1242
64.453129 56.103 59.4393
64.819340 56.103 58.7542
65.185551 56.103 58.0688
65.551762 56.104 57.3839
65.917972 56.104 56.6990
66.284183 56.104 56.0143
66.650394 56.105 55.3285
67.016605 56.105 54.6436
67.382816 56.106 53.9586
67.749027 56.107 53.2737
68.115238 56.108 52.5891
68.481449 56.110 51.9036
68.847660 56.111 51.2185
69.213871 56.113 50.5341
69.580082 56.115 49.8487
69.946293 56.117 49.1635
70.312504 56.119 48.4787
70.678715 56.121 47.7937
71.044926 56.124 47.1088
71.411137 56.127 46.4238
71.777348 56.130 45.7392
72.143559 56.133 45.0543
72.509770 56.136 44.3692
72.875981 56.139 43.6841
73.242192 56.142 42.9995
73.608403 56.145 42.3147
73.974614 56.149 41.6295
74.340825 56.152 40.9450
74.707036 56.156 40.2601
75.073247 56.159 39.5749
75.439458 56.163 38.8903
75.805669 56.166 38.2049
76.171880 56.170 37.5202
76.538091 56.173 36.8355
76.904301 56.177 36.1501
77.270512 56.180 35.4650
77.636723 56.184 34.7803
78.002934 56.188 34.0950
78.369145 56.191 33.4098
78.735356 56.195 32.7248
79.101567 56.199 32.0393
79.467778 56.202 31.3546
79.833989 56.206 30.6697
80.200200 56.209 29.9839
80.566411 56.213 29.2988
80.932622 56.216 28.6134
81.298833 56.220 27.9278
81.665044 56.223 27.2425
82.031255 56.227 26.5570
82.397466 56.230 25.8718
82.763677 56.234 25.1859
83.129888 56.237 24.4998
83.496099 56.240 23.8147
83.862310 56.244 23.1288
84.228521 56.247 22.4431
84.594732 56.251 21.7566
84.960943 56.254 21.0711
85.327154 56.257 20.3853
85.693365 56.260 19.6990
86.059576 56.264 19.0125
86.425787 56.267 18.3264
86.791998 56.270 17.6399
87.158209 56.274 16.9534
87.524420 56.277 16.2664
87.890631 56.280 15.5800
88.256841 56.283 14.8932
88.623052 56.287 14.2063
88.989263 56.290 13.5188
89.355474 56.293 12.8321
89.721685 56.297 12.1447
90.087896 56.300 11.4572
90.454107 56.304 10.7691
90.820318 56.308 10.0822
91.186529 56.311 9.3942
91.552740 56.315 8.7067
91.918951 56.319 8.0180
92.285162 56.323 7.3298
92.651373 56.327 6.6413
93.017584 56.331 5.9528
93.383795 56.335 5.2633
93.750006 56.339 4.5750
94.116217 56.344 3.8865
94.482428 56.348 3.1970
94.848639 56.353 2.5073
95.214850 56.357 1.8179
95.581061 56.362 1.1284
95.947272 56.367 0.4378
96.313483 56.371 -0.2524
96.679694 56.376 -0.9422
97.045905 56.381 -1.6326
97.412116 56.386 -2.3235
97.778327 56.390 -3.0147
98.144538 56.395 -3.7055
98.510749 56.400 -4.3970
98.876960 56.405 -5.0887
99.243170 56.410 -5.7808
99.609381 56.415 -6.4724
99.975592 56.421 -7.1647
100.341803 56.426 -7.8573
100.708014 56.431 -8.5503
101.074225 56.436 -9.2427
101.440436 56.441 -9.9360
101.806647 56.446 -10.6300
102.172858 56.451 -11.3237
102.539069 56.456 -12.0176
102.905280 56.462 -12.7117
103.271491 56.467 -13.4062
103.637702 56.472 -14.1011
104.003913 56.477 -14.7968
104.370124 56.483 -15.4914
104.736335 56.488 -16.1876
105.102546 56.493 -16.8838
105.468757 56.498 -17.5793
105.834968 56.504 -18.2757
106.201179 56.509 -18.9725
106.567390 56.514 -19.6702
106.933601 56.520 -20.3672
107.299812 56.525 -21.0649
107.666023 56.530 -21.7635
108.032234 56.535 -22.4620
108.398445 56.541 -23.1606
108.764656 56.546 -23.8589
109.130867 56.551 -24.5586
109.497078 56.557 -25.2587
109.863289 56.562 -25.9581
110.229500 56.568 -26.6583
110.595710 56.573 -27.3593
110.961921 56.579 -28.0605
111.328132 56.584 -28.7614
111.694343 56.589 -29.4628
112.060554 56.595 -30.1656
112.426765 56.600 -30.8678
112.792976 56.606 -31.5706
113.159187 56.611 -32.2732
113.525398 56.617 -32.9767
113.891609 56.622 -33.6807
114.257820 56.627 -34.3847
114.624031 56.633 -35.0891
114.990242 56.638 -35.7940
115.356453 56.644 -36.4994
115.722664 56.650 -37.2048
116.088875 56.655 -37.9109
116.455086 56.661 -38.6169
116.821297 56.666 -39.3240
117.187508 56.672 -40.0306
117.553719 56.678 -40.7379
117.919930 56.683 -41.4461
118.286141 56.689 -42.1543
118.652352 56.695 -42.8629
119.018563 56.701 -43.5715
119.384774 56.707 -44.2805
119.750985 56.713 -44.9904
120.117196 56.719 -45.6999
120.483407 56.725 -46.4103
120.849618 56.731 -47.1210
121.215829 56.737 -47.8321
121.582040 56.744 -48.5431
121.948250 56.750 -49.2551
122.314461 56.756 -49.9672
122.680672 56.763 -50.6795
123.046883 56.769 -51.3923
123.413094 56.776 -52.1051
123.779305 56.783 -52.8188
124.145516 56.790 -53.5327
124.511727 56.796 -54.2469
124.877938 56.803 -54.9611
125.244149 56.810 -55.6759
125.610360 56.818 -56.3910
125.976571 56.825 -57.1064
126.342782 56.832 -57.8214
126.708993 56.839 -58.5374
127.075204 56.847 -59.2543
127.441415 56.855 -59.9710
127.807626 56.862 -60.6875
128.173837 56.870 -61.4046
128.540048 56.878 -62.1222
128.906259 56.886 -62.8400
129.272470 56.894 -63.5579
129.638681 56.902 -64.2763
130.004892 56.911 -64.9946
130.371103 56.919 -65.7137
130.737314 56.927 -66.4331
131.103525 56.936 -67.1514
131.469736 56.945 -67.8716
131.835947 56.954 -68.5912
132.202158 56.963 -69.3105
132.568369 56.972 -70.0309
132.934579 56.981 -70.7513
133.300790 56.991 -71.4709
133.667001 57.000 -72.1926
134.033212 57.010 -72.9126
134.399423 57.020 -73.6340
134.765634 57.029 -74.3546
135.131845 57.040 -75.0758
135.498056 57.050 -75.7974
135.864267 57.060 -76.5182
136.230478 57.071 -77.2400
136.596689 57.081 -77.9610
136.962900 57.092 -78.6831
137.329111 57.103 -79.4045
137.695322 57.114 -80.1260
138.061533 57.126 -80.8479
138.427744 57.137 -81.5695
138.793955 57.149 -82.2915
139.160166 57.160 -83.0132
139.526377 57.172 -83.7349
139.892588 57.184 -84.4561
140.258799 57.196 -85.1774
140.625010 57.209 -85.8993
140.991221 57.222 -86.6204
141.357432 57.234 -87.3421
141.723643 57.247 -88.0643
142.089854 57.260 -88.7844
142.456065 57.274 -89.5053
142.822276 57.287 -90.2262
143.188487 57.301 -90.9467
143.554698 57.314 -91.6671
143.920909 57.328 -92.3874
144.287119 57.343 -93.1072
144.653330 57.357 -93.8272
145.019541 57.371 -94.5467
145.385752 57.386 -95.2658
145.751963 57.401 -95.9850
146.118174 57.416 -96.7030
146.484385 57.431 -97.4216
146.850596 57.447 -98.1390
147.216807 57.462 -98.8569
147.583018 57.478 -99.5738
147.949229 57.494 -100.2906
148.315440 57.510 -101.0069
148.681651 57.527 -101.7225
149.047862 57.543 -102.4382
149.414073 57.560 -103.1532
149.780284 57.577 -103.8672
150.146495 57.594 -104.5810
150.512706 57.611 -105.2943
150.878917 57.628 -106.0073
151.245128 57.646 -106.7189
151.611339 57.664 -107.4305
151.977550 57.682 -108.1418
152.343761 57.700 -108.8520
152.709972 57.718 -109.5619
153.076183 57.737 -110.2706
153.442394 57.756 -110.9790
153.808605 57.775 -111.6869
154.174816 57.794 -112.3935
154.541027 57.813 -113.0992
154.907238 57.833 -113.8047
155.273448 57.852 -114.5093
155.639659 57.872 -115.2131
156.005870 57.892 -115.9155
156.372081 57.912 -116.6177
156.738292 57.933 -117.3191
157.104503 57.953 -118.0190
157.470714 57.974 -118.7180
157.836925 57.995 -119.4166
158.203136 58.016 -120.1141
158.569347 58.037 -120.8104
158.935558 58.059 -121.5061
159.301769 58.081 -122.2001
159.667980 58.103 -122.8934
160.034191 58.125 -123.5861
160.400402 58.147 -124.2770
160.766613 58.169 -124.9672
161.132824 58.192 -125.6563
161.499035 58.215 -126.3440
161.865246 58.238 -127.0305
162.231457 58.261 -127.7164
162.597668 58.284 -128.4009
162.963879 58.307 -129.0843
163.330090 58.331 -129.7655
163.696301 58.355 -130.4465
164.062512 58.379 -131.1262
164.428723 58.403 -131.8043
164.794934 58.427 -132.4809
165.161145 58.451 -133.1566
165.527356 58.476 -133.8309
165.893567 58.500 -134.5038
166.259778 58.525 -135.1754
166.625988 58.550 -135.8451
166.992199 58.575 -136.5145
167.358410 58.601 -137.1818
