* Measurement data measured by REW V5.20.13
* Source: EXCL: Microfoon (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0,540
* Format: 1M Log Swept Sine, 1 sweep at -9,0 dBFS with no timing reference
* Dated: 18-mrt-2023 16:50:19
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 1.9m hoogte 4,9ms window; 
* Measurement: hor 120
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.141602 44.508 -31.2916
20.507813 44.457 -31.8659
20.874023 44.409 -32.4403
21.240234 44.365 -33.0152
21.606445 44.324 -33.5901
21.972656 44.287 -34.1655
22.338867 44.252 -34.7412
22.705078 44.219 -35.3171
23.071289 44.189 -35.8935
23.437500 44.161 -36.4700
23.803711 44.135 -37.0468
24.169922 44.111 -37.6241
24.536133 44.088 -38.2017
24.902344 44.068 -38.7795
25.268555 44.049 -39.3578
25.634766 44.031 -39.9363
26.000977 44.014 -40.5151
26.367188 43.999 -41.0946
26.733399 43.984 -41.6740
27.099610 43.971 -42.2542
27.465821 43.959 -42.8344
27.832032 43.948 -43.4151
28.198243 43.937 -43.9961
28.564454 43.927 -44.5776
28.930665 43.917 -45.1595
29.296876 43.909 -45.7417
29.663087 43.900 -46.3241
30.029298 43.893 -46.9072
30.395509 43.885 -47.4906
30.761720 43.878 -48.0745
31.127931 43.872 -48.6586
31.494142 43.866 -49.2431
31.860353 43.860 -49.8282
32.226563 43.854 -50.4136
32.592774 43.848 -50.9994
32.958985 43.843 -51.5856
33.325196 43.838 -52.1722
33.691407 43.833 -52.7595
34.057618 43.828 -53.3469
34.423829 43.823 -53.9348
34.790040 43.818 -54.5234
35.156251 43.814 -55.1121
35.522462 43.808 -55.7014
35.888673 43.804 -56.2912
36.254884 43.799 -56.8814
36.621095 43.794 -57.4721
36.987306 43.790 -58.0632
37.353517 43.785 -58.6547
37.719728 43.781 -59.2468
38.085939 43.777 -59.8393
38.452150 43.773 -60.4323
38.818361 43.769 -61.0258
39.184572 43.765 -61.6197
39.550783 43.760 -62.2140
39.916994 43.756 -62.8089
40.283205 43.752 -63.4043
40.649416 43.747 -64.0000
41.015627 43.742 -64.5964
41.381838 43.738 -65.1932
41.748049 43.733 -65.7906
42.114260 43.727 -66.3884
42.480471 43.722 -66.9867
42.846682 43.717 -67.5853
43.212893 43.712 -68.1846
43.579103 43.706 -68.7844
43.945314 43.701 -69.3846
44.311525 43.696 -69.9854
44.677736 43.692 -70.5868
45.043947 43.687 -71.1884
45.410158 43.683 -71.7908
45.776369 43.679 -72.3934
46.142580 43.675 -72.9968
46.508791 43.672 -73.6006
46.875002 43.669 -74.2050
47.241213 43.666 -74.8098
47.607424 43.664 -75.4151
47.973635 43.661 -76.0210
48.339846 43.660 -76.6273
48.706057 43.658 -77.2342
49.072268 43.657 -77.8414
49.438479 43.656 -78.4494
49.804690 43.655 -79.0577
50.170901 43.655 -79.6667
50.537112 43.654 -80.2761
50.903323 43.654 -80.8859
51.269534 43.654 -81.4963
51.635745 43.654 -82.1072
52.001956 43.655 -82.7184
52.368167 43.655 -83.3305
52.734378 43.656 -83.9429
53.100589 43.656 -84.5557
53.466800 43.657 -85.1693
53.833011 43.657 -85.7831
54.199222 43.658 -86.3976
54.565432 43.658 -87.0124
54.931643 43.658 -87.6276
55.297854 43.658 -88.2435
55.664065 43.658 -88.8600
56.030276 43.658 -89.4767
56.396487 43.657 -90.0939
56.762698 43.656 -90.7117
57.128909 43.655 -91.3301
57.495120 43.654 -91.9486
57.861331 43.653 -92.5679
58.227542 43.651 -93.1875
58.593753 43.650 -93.8076
58.959964 43.648 -94.4281
59.326175 43.646 -95.0491
59.692386 43.645 -95.6705
60.058597 43.643 -96.2924
60.424808 43.641 -96.9146
60.791019 43.639 -97.5375
61.157230 43.637 -98.1604
61.523441 43.636 -98.7841
61.889652 43.634 -99.4082
62.255863 43.632 -100.0325
62.622074 43.630 -100.6573
62.988285 43.629 -101.2825
63.354496 43.627 -101.9081
63.720707 43.626 -102.5341
64.086918 43.625 -103.1603
64.453129 43.623 -103.7872
64.819340 43.622 -104.4140
65.185551 43.621 -105.0415
65.551762 43.621 -105.6692
65.917972 43.620 -106.2975
66.284183 43.620 -106.9258
66.650394 43.620 -107.5547
67.016605 43.620 -108.1836
67.382816 43.621 -108.8131
67.749027 43.621 -109.4427
68.115238 43.623 -110.0727
68.481449 43.624 -110.7028
68.847660 43.626 -111.3335
69.213871 43.627 -111.9643
69.580082 43.630 -112.5953
69.946293 43.632 -113.2265
70.312504 43.635 -113.8580
70.678715 43.638 -114.4899
71.044926 43.641 -115.1216
71.411137 43.645 -115.7539
71.777348 43.649 -116.3863
72.143559 43.653 -117.0186
72.509770 43.658 -117.6514
72.875981 43.662 -118.2843
73.242192 43.667 -118.9174
73.608403 43.672 -119.5505
73.974614 43.678 -120.1837
74.340825 43.683 -120.8172
74.707036 43.689 -121.4507
75.073247 43.694 -122.0843
75.439458 43.700 -122.7180
75.805669 43.706 -123.3516
76.171880 43.712 -123.9855
76.538091 43.719 -124.6192
76.904301 43.725 -125.2532
77.270512 43.732 -125.8869
77.636723 43.739 -126.5208
78.002934 43.746 -127.1546
78.369145 43.753 -127.7884
78.735356 43.760 -128.4222
79.101567 43.768 -129.0558
79.467778 43.775 -129.6897
79.833989 43.783 -130.3231
80.200200 43.791 -130.9567
80.566411 43.799 -131.5900
80.932622 43.807 -132.2232
81.298833 43.815 -132.8563
81.665044 43.824 -133.4893
82.031255 43.832 -134.1221
82.397466 43.841 -134.7546
82.763677 43.850 -135.3871
83.129888 43.858 -136.0193
83.496099 43.868 -136.6512
83.862310 43.877 -137.2829
84.228521 43.886 -137.9144
84.594732 43.895 -138.5456
84.960943 43.905 -139.1765
85.327154 43.915 -139.8071
85.693365 43.925 -140.4373
86.059576 43.935 -141.0674
86.425787 43.945 -141.6969
86.791998 43.955 -142.3262
87.158209 43.966 -142.9550
87.524420 43.976 -143.5832
87.890631 43.987 -144.2114
88.256841 43.998 -144.8389
88.623052 44.009 -145.4660
88.989263 44.021 -146.0925
89.355474 44.032 -146.7189
89.721685 44.044 -147.3444
90.087896 44.056 -147.9697
90.454107 44.068 -148.5942
90.820318 44.081 -149.2184
91.186529 44.093 -149.8419
91.552740 44.106 -150.4648
91.918951 44.119 -151.0873
92.285162 44.133 -151.7090
92.651373 44.146 -152.3300
93.017584 44.160 -152.9505
93.383795 44.174 -153.5701
93.750006 44.189 -154.1894
94.116217 44.203 -154.8078
94.482428 44.218 -155.4256
94.848639 44.233 -156.0424
95.214850 44.248 -156.6587
95.581061 44.263 -157.2742
95.947272 44.279 -157.8890
96.313483 44.295 -158.5030
96.679694 44.310 -159.1161
97.045905 44.327 -159.7283
97.412116 44.343 -160.3398
97.778327 44.359 -160.9505
98.144538 44.376 -161.5603
98.510749 44.393 -162.1692
98.876960 44.410 -162.7773
99.243170 44.427 -163.3841
99.609381 44.444 -163.9903
99.975592 44.462 -164.5956
100.341803 44.479 -165.1999
100.708014 44.497 -165.8030
101.074225 44.515 -166.4053
101.440436 44.533 -167.0066
101.806647 44.551 -167.6070
102.172858 44.569 -168.2062
102.539069 44.588 -168.8044
102.905280 44.606 -169.4015
103.271491 44.625 -169.9973
103.637702 44.643 -170.5925
104.003913 44.662 -171.1863
104.370124 44.681 -171.7791
104.736335 44.700 -172.3706
105.102546 44.720 -172.9611
105.468757 44.739 -173.5504
105.834968 44.758 -174.1386
106.201179 44.778 -174.7255
106.567390 44.797 -175.3112
106.933601 44.817 -175.8957
107.299812 44.837 -176.4790
107.666023 44.857 -177.0613
108.032234 44.877 -177.6422
108.398445 44.897 -178.2217
108.764656 44.917 -178.8000
109.130867 44.937 -179.3769
109.497078 44.958 -179.9528
109.863289 44.978 179.4727
110.229500 44.998 178.8997
110.595710 45.019 178.3279
110.961921 45.040 177.7576
111.328132 45.060 177.1884
111.694343 45.081 176.6206
112.060554 45.102 176.0544
112.426765 45.122 175.4895
112.792976 45.143 174.9258
113.159187 45.164 174.3637
113.525398 45.185 173.8029
113.891609 45.206 173.2437
114.257820 45.227 172.6857
114.624031 45.248 172.1293
114.990242 45.269 171.5743
115.356453 45.290 171.0208
115.722664 45.312 170.4688
116.088875 45.333 169.9181
116.455086 45.354 169.3691
116.821297 45.375 168.8217
117.187508 45.397 168.2755
117.553719 45.418 167.7309
117.919930 45.439 167.1879
118.286141 45.461 166.6464
118.652352 45.482 166.1065
119.018563 45.504 165.5682
119.384774 45.525 165.0312
119.750985 45.547 164.4961
120.117196 45.568 163.9625
120.483407 45.590 163.4302
120.849618 45.611 162.8998
121.215829 45.633 162.3708
121.582040 45.655 161.8436
121.948250 45.676 161.3179
122.314461 45.698 160.7938
122.680672 45.720 160.2714
123.046883 45.742 159.7505
123.413094 45.763 159.2313
123.779305 45.785 158.7139
124.145516 45.807 158.1980
124.511727 45.829 157.6838
124.877938 45.851 157.1713
125.244149 45.872 156.6602
125.610360 45.894 156.1512
125.976571 45.916 155.6436
126.342782 45.938 155.1378
126.708993 45.960 154.6337
127.075204 45.982 154.1311
127.441415 46.003 153.6304
127.807626 46.025 153.1314
128.173837 46.047 152.6340
128.540048 46.069 152.1384
128.906259 46.091 151.6445
129.272470 46.113 151.1524
129.638681 46.134 150.6620
130.004892 46.156 150.1733
130.371103 46.178 149.6863
130.737314 46.199 149.2012
131.103525 46.221 148.7177
131.469736 46.243 148.2361
131.835947 46.264 147.7562
132.202158 46.286 147.2780
132.568369 46.308 146.8018
132.934579 46.329 146.3271
133.300790 46.351 145.8543
133.667001 46.372 145.3832
134.033212 46.394 144.9141
134.399423 46.415 144.4467
134.765634 46.437 143.9809
135.131845 46.458 143.5171
135.498056 46.480 143.0551
135.864267 46.501 142.5948
136.230478 46.522 142.1364
136.596689 46.544 141.6799
136.962900 46.565 141.2250
137.329111 46.586 140.7722
137.695322 46.607 140.3210
138.061533 46.628 139.8716
138.427744 46.649 139.4243
138.793955 46.670 138.9786
139.160166 46.691 138.5349
139.526377 46.712 138.0929
139.892588 46.733 137.6528
140.258799 46.754 137.2148
140.625010 46.775 136.7784
140.991221 46.796 136.3439
141.357432 46.816 135.9113
141.723643 46.837 135.4806
142.089854 46.857 135.0518
142.456065 46.878 134.6247
142.822276 46.898 134.1996
143.188487 46.919 133.7764
143.554698 46.939 133.3551
143.920909 46.959 132.9357
144.287119 46.980 132.5182
144.653330 47.000 132.1025
145.019541 47.020 131.6888
145.385752 47.040 131.2770
145.751963 47.060 130.8672
146.118174 47.080 130.4592
146.484385 47.100 130.0532
146.850596 47.119 129.6490
147.216807 47.139 129.2469
147.583018 47.158 128.8467
147.949229 47.178 128.4484
148.315440 47.197 128.0521
148.681651 47.217 127.6577
149.047862 47.236 127.2652
149.414073 47.255 126.8748
149.780284 47.274 126.4863
150.146495 47.293 126.0998
150.512706 47.312 125.7152
150.878917 47.331 125.3326
151.245128 47.350 124.9520
151.611339 47.368 124.5735
151.977550 47.387 124.1968
152.343761 47.405 123.8223
152.709972 47.424 123.4496
153.076183 47.442 123.0792
153.442394 47.460 122.7104
153.808605 47.478 122.3440
154.174816 47.496 121.9795
154.541027 47.514 121.6170
154.907238 47.532 121.2565
155.273448 47.550 120.8982
155.639659 47.567 120.5419
156.005870 47.585 120.1876
156.372081 47.602 119.8354
156.738292 47.620 119.4853
157.104503 47.637 119.1372
157.470714 47.654 118.7913
157.836925 47.671 118.4473
158.203136 47.688 118.1056
158.569347 47.705 117.7657
158.935558 47.722 117.4283
159.301769 47.738 117.0929
159.667980 47.755 116.7595
160.034191 47.772 116.4284
160.400402 47.788 116.0993
160.766613 47.804 115.7724
161.132824 47.820 115.4477
161.499035 47.837 115.1251
161.865246 47.853 114.8047
162.231457 47.868 114.4864
162.597668 47.884 114.1705
162.963879 47.900 113.8566
163.330090 47.916 113.5450
163.696301 47.931 113.2356
164.062512 47.946 112.9283
164.428723 47.962 112.6234
164.794934 47.977 112.3206
165.161145 47.992 112.0201
165.527356 48.007 111.7219
165.893567 48.022 111.4259
166.259778 48.037 111.1321
