1.6554+0.79216i,0.12127+1.0097i
1.6479+0.79263i,-0.041483+0.9849i
1.6049+0.79213i,-0.35654+0.84448i
1.5351+0.79067i,-0.67906+0.49381i
1.4481+0.78826i,-0.79355-0.045437i
1.3523+0.78493i,-0.55205-0.57254i
1.2535+0.78071i,-0.023292-0.8136i
1.1559+0.77565i,0.51639-0.63275i
1.0616+0.76978i,0.77449-0.15016i
0.97216+0.76317i,0.64634+0.34767i
0.88816+0.75587i,0.25676+0.61161i
0.80985+0.74797i,-0.16227+0.56633i
0.73722+0.73951i,-0.42398+0.30096i
0.6701+0.73059i,-0.4595-0.026066i
0.60821+0.72128i,-0.30576-0.27486i
0.55126+0.71165i,-0.059122-0.36697i
0.49893+0.70179i,0.16981-0.29472i
0.45091+0.69179i,0.29405-0.11181i
0.40689+0.68171i,0.27852+0.092536i
0.36659+0.67164i,0.14884+0.23207i
0.32975+0.66166i,-0.026245+0.2591i
0.29613+0.65183i,-0.17016+0.1792i
0.26551+0.64224i,-0.23203+0.039628i
0.23767+0.63294i,-0.20226-0.098478i
0.21245+0.624i,-0.10679-0.1873i
0.18968+0.61548i,0.011623-0.20678i
0.16921+0.60744i,0.11311-0.16411i
0.15091+0.59992i,0.17309-0.083245i
0.12829+0.59095i,0.12998+0.12537i
0.11429+0.58463i,0.057581+0.1679i
0.1021+0.57896i,-0.02034+0.17522i
0.09165+0.57398i,-0.090109+0.15328i
0.082867+0.56972i,-0.14425+0.11144i
0.075699+0.56619i,-0.18098+0.05923i
0.0701+0.56342i,-0.20265+0.0042954i
0.066036+0.56142i,-0.21398-0.048179i
0.063484+0.5602i,-0.22071-0.09516i
0.06243+0.55978i,-0.2287-0.13486i
0.062872+0.56015i,-0.24332-0.16556i
0.064815+0.56131i,-0.26888-0.18443i
0.068279+0.56326i,-0.3078-0.18653i
0.073291+0.56599i,-0.35897-0.16441i
0.07989+0.56947i,-0.41555-0.10897i
0.088126+0.57371i,-0.46276-0.012501i
0.098062+0.57866i,-0.47707+0.12574i
0.10977+0.5843i,-0.42968+0.29188i
0.12334+0.59061i,-0.29653+0.45092i
0.13887+0.59754i,-0.075222+0.54761i
0.15647+0.60505i,0.197+0.52153i
0.17628+0.61309i,0.43713+0.33884i
0.19845+0.62162i,0.53831+0.030126i
0.22314+0.63058i,0.42517-0.29239i
0.25055+0.6399i,0.12103-0.46939i
0.2809+0.64953i,-0.22465-0.38708i
0.31444+0.65939i,-0.39996-0.080347i
0.35147+0.66941i,-0.27818+0.24566i
0.39231+0.67952i,0.051473+0.33971i
0.43736+0.68964i,0.31038+0.11689i
0.48708+0.69969i,0.25194-0.22579i
0.54198+0.70958i,-0.088429-0.34998i
0.6027+0.71924i,-0.38036-0.099858i
0.66993+0.72858i,-0.30224+0.30338i
0.74447+0.73753i,0.11073+0.44721i
0.82721+0.746i,0.46383+0.15138i
0.91899+0.75391i,0.39507-0.32209i
1.0205+0.76121i,-0.049626-0.5266i
1.1317+0.76781i,-0.47545-0.27819i
1.2512+0.77366i,-0.54552+0.20342i
1.375+0.77871i,-0.26278+0.57117i
1.4946+0.7829i,0.13434+0.67889i
1.5964+0.78619i,0.44368+0.62747i
1.6644+0.78856i,0.60819+0.59405i
1.6872+0.78999i,0.62502+0.68383i
1.664+0.79044i,0.4491+0.87174i
1.6038+0.78994i,0.040435+0.9892i
1.5193+0.78847i,-0.48539+0.80698i
1.4221+0.78606i,-0.81546+0.25435i
1.3203+0.78273i,-0.65856-0.41333i
1.219+0.77851i,-0.054808-0.75284i
1.121+0.77344i,0.5833-0.51489i
1.028+0.76757i,0.79786+0.11259i
0.94062+0.76096i,0.46626+0.6601i
0.85907+0.75367i,-0.13156+0.76693i
0.78331+0.74576i,-0.58116+0.42914i
0.71317+0.73731i,-0.6481-0.073945i
0.64837+0.72839i,-0.38184-0.43416i
0.58861+0.71908i,0.00026113-0.50758i
0.53357+0.70947i,0.28932-0.33786i
0.48293+0.69962i,0.38604-0.065902i
0.4364+0.68962i,0.30355+0.17024i
0.39369+0.67956i,0.11952+0.28927i
0.35454+0.6695i,-0.074503+0.27516i
0.31871+0.65952i,-0.20732+0.16146i
0.28597+0.64971i,-0.24469+0.007167i
0.25611+0.64013i,-0.19127-0.12789i
0.22896+0.63084i,-0.080479-0.20244i
0.20434+0.62192i,0.042663-0.20311i
0.18209+0.61341i,0.13881-0.1423i
0.16208+0.60538i,0.1853-0.047927i
0.14418+0.59788i,0.17863+0.049255i
0.11823+0.58704i,-0.016259+0.22445i
0.10469+0.58075i,-0.11292+0.19645i
0.092892+0.57511i,-0.18631+0.13709i
0.08278+0.57015i,-0.23139+0.061111i
0.07429+0.5659i,-0.25003-0.018903i
0.067371+0.56239i,-0.24829-0.094298i
0.06198+0.55963i,-0.23404-0.16052i
0.058087+0.55764i,-0.21527-0.21627i
0.055671+0.55644i,-0.19923-0.26213i
0.054718+0.55602i,-0.19223-0.29918i
0.055228+0.5564i,-0.19954-0.32755i
0.057207+0.55756i,-0.22527-0.34518i
0.060675+0.55951i,-0.27155-0.34691i
0.06566+0.56224i,-0.33687-0.32415i
0.0722+0.56572i,-0.41365-0.26597i
0.080345+0.56995i,-0.4856-0.16245i
0.090155+0.57489i,-0.52688-0.010877i
0.1017+0.58053i,-0.50557+0.17599i
0.11508+0.58682i,-0.39428+0.363i
0.13037+0.59373i,-0.18776+0.49347i
0.14769+0.60123i,0.078656+0.50496i
0.16718+0.60925i,0.32346+0.36173i
0.18897+0.61776i,0.44201+0.092246i
0.21324+0.6267i,0.36227-0.19579i
0.24016+0.636i,0.10922-0.35277i
0.26997+0.6456i,-0.17425-0.27901i
0.30289+0.65543i,-0.29671-0.019259i
0.33922+0.66543i,-0.16111+0.23041i
0.37929+0.67551i,0.1249+0.25455i
0.42347+0.6856i,0.30086+0.014859i
0.47223+0.69562i,0.17758-0.27388i
0.52609+0.70548i,-0.15329-0.31574i
0.58567+0.71511i,-0.36703-0.036198i
0.65173+0.72443i,-0.22589+0.30102i
0.72511+0.73334i,0.14415+0.34392i
0.80681+0.74179i,0.35891+0.039057i
0.89785+0.74968i,0.19109-0.28976i
0.99921+0.75695i,-0.17421-0.2932i
1.1114+0.76353i,-0.35245+0.024774i
1.2334+0.76936i,-0.178+0.34571i
1.3615+0.77438i,0.17399+0.40853i
1.4861+0.77856i,0.44873+0.24141i
1.5903+0.78184i,0.57188+0.043749i
1.654+0.78419i,0.62534-0.0229i
1.6646+0.7856i,0.65883+0.11197i
1.6257+0.78605i,0.57797+0.43032i
1.5519+0.78554i,0.23226+0.75514i
1.4588+0.78407i,-0.33842+0.77417i
1.358+0.78166i,-0.78279+0.31974i
1.2563+0.77833i,-0.70504-0.3531i
1.1576+0.77411i,-0.10658-0.70627i
1.0635+0.76905i,0.52624-0.42693i
0.97504+0.76319i,0.65342+0.24037i
0.89231+0.75659i,0.1856+0.71565i
0.81528+0.74931i,-0.46119+0.61762i
0.74377+0.74142i,-0.77147+0.063669i
0.67751+0.73299i,-0.55653-0.50101i
0.61621+0.72409i,-0.031937-0.7016i
0.55956+0.71481i,0.42817-0.48055i
0.50728+0.70521i,0.5784-0.050798i
0.45907+0.69539i,0.41329+0.31399i
0.41467+0.68542i,0.092994+0.45298i
0.37383+0.67538i,-0.19665+0.36269i
0.33633+0.66535i,-0.34163+0.14216i
0.30193+0.6554i,-0.32286-0.087788i
0.27046+0.64562i,-0.18863-0.24041i
0.24171+0.63606i,-0.012747-0.28193i
0.21553+0.6268i,0.13889-0.22414i
0.19177+0.61791i,0.22588-0.10549i
0.17028+0.60943i,0.2368+0.028638i
0.15093+0.60143i,0.18331+0.14057i
0.13362+0.59395i,0.089911+0.20792i
0.10484+0.58129i,-0.23242+0.21083i
0.091853+0.57503i,-0.29994+0.098425i
0.080547+0.56942i,-0.3204-0.020586i
0.070857+0.56449i,-0.30314-0.12975i
0.062727+0.56027i,-0.26092-0.22033i
0.056111+0.55678i,-0.20642-0.29015i
0.05097+0.55404i,-0.15034-0.34147i
0.047276+0.55207i,-0.10088-0.37889i
0.045009+0.55088i,-0.064088-0.40746i
0.04416+0.55047i,-0.044587-0.43122i
0.044728+0.55085i,-0.046231-0.45203i
0.04672+0.55202i,-0.072308-0.46856i
0.050156+0.55396i,-0.12491-0.47547i
0.055063+0.55668i,-0.2032-0.46311i
0.061478+0.56016i,-0.30067-0.41848i
0.069451+0.56437i,-0.40204-0.32846i
0.079038+0.5693i,-0.48159-0.18604i
0.09031+0.57491i,-0.50583+0.0010214i
0.10335+0.58118i,-0.44334+0.20236i
0.11825+0.58807i,-0.2821+0.36435i
0.13511+0.59553i,-0.048603+0.42405i
0.15406+0.60352i,0.18452+0.34014i
0.17523+0.612i,0.31837+0.13002i
0.19879+0.6209i,0.2798-0.11325i
0.2249+0.63016i,0.083227-0.25347i
0.25377+0.63972i,-0.14738-0.19632i
0.28563+0.64951i,-0.24108+0.022178i
0.32074+0.65946i,-0.11136+0.22863i
0.3594+0.6695i,0.14396+0.23358i
0.40198+0.67954i,0.29361+0.0091979i
0.44888+0.68951i,0.1776-0.24894i
0.50061+0.69933i,-0.11178-0.28539i
0.55773+0.70892i,-0.28988-0.052242i
0.62094+0.71819i,-0.17193+0.21051i
0.69105+0.72706i,0.10593+0.22012i
0.76898+0.73546i,0.2222-0.022105i
0.85577+0.74332i,0.042456-0.21877i
0.95241+0.75055i,-0.21585-0.1242i
1.0595+0.7571i,-0.24253+0.16667i
1.1766+0.76289i,0.0079141+0.34704i
1.3+0.76789i,0.30653+0.2577i
1.4202+0.77204i,0.45183+0.013295i
1.519+0.7753i,0.46114-0.19315i
1.5739+0.77764i,0.46617-0.26393i
1.5736+0.77903i,0.52077-0.16006i
1.5257+0.77947i,0.51273+0.12896i
1.4481+0.77895i,0.25559+0.46264i
1.3564+0.77748i,-0.24397+0.53002i
1.2604+0.77507i,-0.64297+0.14842i
1.1655+0.77175i,-0.54962-0.42936i
1.0743+0.76754i,0.0082112-0.6755i
0.98789+0.7625i,0.52483-0.33128i
0.90665+0.75666i,0.50737+0.28701i
0.83066+0.75008i,-0.021516+0.59381i
0.75977+0.74283i,-0.55968+0.31219i
0.69378+0.73497i,-0.62588-0.29058i
0.63244+0.72657i,-0.18147-0.69711i
0.57549+0.71771i,0.4004-0.60499i
0.52269+0.70846i,0.69706-0.1247i
0.47379+0.6989i,0.55361+0.38523i
0.42856+0.68912i,0.12505+0.61858i
0.38678+0.67919i,-0.30161+0.49972i
0.34825+0.6692i,-0.51139+0.1618i
0.31276+0.65921i,-0.45441-0.18843i
0.28015+0.64931i,-0.21703-0.39644i
0.25024+0.63957i,0.063348-0.41239i
0.22287+0.63006i,0.27319-0.27545i
0.19791+0.62085i,0.35774-0.067313i
0.17522+0.612i,0.31908+0.13157i
0.15467+0.60356i,0.19509+0.26739i
0.13616+0.5956i,0.035347+0.31928i
0.11958+0.58816i,-0.11665+0.29323i
0.088508+0.57372i,-0.40656+0.020523i
0.076173+0.56751i,-0.38196-0.13939i
0.065433+0.56194i,-0.31031-0.26697i
0.056231+0.55704i,-0.21389-0.3556i
0.048515+0.55286i,-0.1113-0.40819i
0.042243+0.54939i,-0.015599-0.43297i
0.037383+0.54668i,0.065421-0.44007i
0.033908+0.54473i,0.12787-0.43919i
0.031801+0.54355i,0.17004-0.43825i
0.031055+0.54315i,0.19086-0.44265i
0.031668+0.54354i,0.1888-0.45476i
0.03365+0.5447i,0.16147-0.47336i
0.037018+0.54664i,0.10622-0.49297i
0.0418+0.54935i,0.021848-0.50333i
0.048031+0.55281i,-0.088351-0.48986i
0.055757+0.557i,-0.21293-0.43619i
0.065033+0.5619i,-0.32948-0.32977i
0.075925+0.56749i,-0.40557-0.17044i
0.088508+0.57372i,-0.40656+0.020523i
0.10287+0.58057i,-0.31157+0.1971i
0.11911+0.58799i,-0.13324+0.29838i
0.13733+0.59594i,0.070847+0.27575i
0.15767+0.60436i,0.21094+0.12929i
0.18027+0.61321i,0.2098-0.07003i
0.20528+0.62241i,0.062121-0.20188i
0.23288+0.63191i,-0.13602-0.16956i
0.26328+0.64165i,-0.23276+0.014819i
0.29672+0.65154i,-0.13522+0.21064i
0.33345+0.66151i,0.091521+0.24509i
0.37378+0.67149i,0.25264+0.071834i
0.41806+0.6814i,0.19476-0.15893i
0.46672+0.69116i,-0.027447-0.22676i
0.52023+0.70069i,-0.1846-0.071196i
0.57915+0.7099i,-0.11378+0.12479i
0.64412+0.71871i,0.086636+0.13008i
0.71588+0.72706i,0.1599-0.05938i
0.79519+0.73486i,-0.0012347-0.20445i
0.88272+0.74204i,-0.21706-0.10929i
0.97877+0.74855i,-0.23674+0.14222i
1.0825+0.7543i,-0.030624+0.29896i
1.1903+0.75926i,0.2117+0.23837i
1.2935+0.76338i,0.33303+0.058339i
1.376+0.76661i,0.35371-0.090984i
1.4192+0.76893i,0.37467-0.14044i
1.4146+0.77031i,0.42545-0.062569i
1.3703+0.77074i,0.40723+0.14521i
1.3017+0.77021i,0.18466+0.35683i
1.2218+0.76874i,-0.19466+0.32867i
1.1384+0.76634i,-0.42577-0.030859i
1.0556+0.76303i,-0.23686-0.44848i
0.97567+0.75884i,0.24484-0.50338i
0.89943+0.75382i,0.55091-0.098959i
0.82731+0.74801i,0.35683+0.38274i
0.75942+0.74147i,-0.15761+0.46406i
0.69569+0.73425i,-0.49001+0.065657i
0.63602+0.72643i,-0.32343-0.42775i
0.58025+0.71808i,0.18704-0.56061i
0.5282+0.70927i,0.5979-0.21942i
0.47972+0.70007i,0.5847+0.31504i
0.43461+0.69058i,0.17761+0.64776i
0.39273+0.68085i,-0.32469+0.57755i
0.35389+0.67099i,-0.612+0.1923i
0.31795+0.66105i,-0.55842-0.25314i
0.28476+0.65113i,-0.24718-0.52614i
0.25416+0.64129i,0.13167-0.53301i
0.22604+0.63161i,0.40537-0.32301i
0.20025+0.62216i,0.49008-0.02143i
0.17669+0.61301i,0.39584+0.24675i
0.15523+0.60422i,0.19079+0.40359i
0.13578+0.59584i,-0.042694+0.42843i
0.11823+0.58793i,-0.23917+0.34381i
0.1025+0.58054i,-0.36294+0.19299i
0.069695+0.56437i,-0.3816-0.28381i
0.058078+0.55822i,-0.24477-0.4041i
0.047962+0.5527i,-0.09294-0.46249i
0.039294+0.54785i,0.050074-0.47041i
0.032031+0.5437i,0.17079-0.44432i
0.026136+0.54027i,0.26431-0.40073i
0.021579+0.53759i,0.33138-0.35354i
0.018336+0.53566i,0.37549-0.31307i
0.016394+0.5345i,0.40047-0.28621i
0.015746+0.53411i,0.40886-0.27687i
0.016392+0.5345i,0.40098-0.2863i
0.018341+0.53566i,0.37465-0.31286i
0.02161+0.53759i,0.32577-0.35141i
0.026225+0.54028i,0.24996-0.39237i
0.032219+0.54372i,0.14558-0.42125i
0.039635+0.54788i,0.01772-0.41999i
0.048524+0.55275i,-0.11778-0.37112i
0.058946+0.55829i,-0.23304-0.26567i
0.07097+0.56448i,-0.2929-0.11287i
0.084675+0.57128i,-0.2681+0.05313i
0.10015+0.57865i,-0.15479+0.17743i
0.11749+0.58653i,0.0095122+0.20538i
0.13682+0.59489i,0.149+0.11675i
0.15825+0.60367i,0.1831-0.045831i
0.18193+0.6128i,0.081448-0.18266i
0.208+0.62223i,-0.096213-0.19268i
0.23664+0.63189i,-0.22117-0.054053i
0.26804+0.6417i,-0.18732+0.13671i
0.30242+0.6516i,-0.011583+0.22496i
0.34002+0.6615i,0.15887+0.13296i
0.38111+0.67133i,0.17204-0.051404i
0.42602+0.68101i,0.027695-0.14535i
0.47507+0.69046i,-0.10814-0.059864i
0.52867+0.6996i,-0.078194+0.092847i
0.58723+0.70834i,0.080984+0.11818i
0.65116+0.71662i,0.17195-0.031149i
0.72084+0.72435i,0.068565-0.19075i
0.7964+0.73148i,-0.13175-0.17667i
0.87751+0.73792i,-0.22639+0.0027757i
0.9627+0.74363i,-0.13816+0.1765i
1.0483+0.74854i,0.032673+0.21832i
1.1272+0.75262i,0.16113+0.15565i
1.1882+0.75582i,0.22195+0.087792i
1.2198+0.75811i,0.25341+0.08152i
1.217+0.75947i,0.25968+0.15627i
1.1849+0.75989i,0.1818+0.27836i
1.1331+0.75937i,-0.018562+0.33067i
1.0707+0.7579i,-0.23544+0.18322i
1.0037+0.75551i,-0.25101-0.12237i
0.93563+0.75221i,0.019824-0.32301i
0.8686+0.74805i,0.35467-0.18417i
0.8037+0.74306i,0.40574+0.20036i
0.74148+0.73729i,0.083503+0.45402i
0.68225+0.73079i,-0.3128+0.30583i
0.62611+0.72363i,-0.39344-0.11331i
0.57309+0.71586i,-0.076852-0.40055i
0.52317+0.70757i,0.3384-0.28244i
0.47627+0.69882i,0.47257+0.138i
0.43232+0.6897i,0.20481+0.50326i
0.39121+0.68027i,-0.25606+0.52355i
0.35286+0.67062i,-0.57671+0.18963i
0.31715+0.66083i,-0.55641-0.26636i
0.28398+0.65098i,-0.23357-0.56881i
0.25324+0.64113i,0.18873-0.5742i
0.22482+0.63137i,0.49457-0.31915i
0.19863+0.62178i,0.56824+0.045382i
0.17456+0.6124i,0.41981+0.35659i
0.15252+0.60333i,0.14285+0.51284i
0.13241+0.59461i,-0.1487+0.49381i
0.11415+0.5863i,-0.36813+0.34052i
0.097665+0.57846i,-0.47493+0.12049i
0.082869+0.57113i,-0.47037-0.10226i
0.048877+0.5533i,-0.1012-0.49503i
0.038023+0.54721i,0.086496-0.49294i
0.028568+0.54175i,0.24193-0.43401i
0.020468+0.53695i,0.35502-0.34383i
0.013685+0.53285i,0.4271-0.24444i
0.008186+0.52947i,0.46595-0.15175i
0.003945+0.52682i,0.48156-0.075579i
0.00094247+0.52491i,0.48327-0.021014i
-0.00083409+0.52377i,0.47807+0.0099187i
-0.0013904+0.52339i,0.46978+0.016861i
-0.00072502+0.52378i,0.45879+0.00039517i
0.0011708+0.52494i,0.44204-0.037875i
0.0043132+0.52686i,0.41355-0.09445i
0.0087256+0.52953i,0.36564-0.16248i
0.014439+0.53294i,0.29136-0.2303i
0.021493+0.53706i,0.18836-0.28115i
0.029933+0.54189i,0.063573-0.29537i
0.039813+0.54738i,-0.06327-0.25657i
0.051196+0.55352i,-0.16061-0.16117i
0.064151+0.56025i,-0.19403-0.027923i
0.078757+0.56755i,-0.14353+0.099698i
0.095101+0.57536i,-0.022913+0.16594i
0.11328+0.58364i,0.11279+0.13154i
0.13339+0.59234i,0.18603+0.0064051i
0.15556+0.60138i,0.14255-0.13908i
0.17991+0.61072i,-0.00091204-0.20689i
0.20657+0.62029i,-0.1502-0.14084i
0.23569+0.63001i,-0.19391+0.016792i
0.26745+0.63981i,-0.097889+0.14314i
0.302+0.64961i,0.050999+0.13557i
0.33955+0.65935i,0.11424+0.013845i
0.3803+0.66893i,0.038006-0.088219i
0.42445+0.67829i,-0.082771-0.057086i
0.47221+0.68734i,-0.10024+0.072744i
0.52375+0.69599i,0.020254+0.14948i
0.57921+0.70419i,0.1549+0.073718i
0.63855+0.71185i,0.15906-0.08738i
0.70145+0.7189i,0.026785-0.1782i
0.76707+0.72527i,-0.11603-0.12518i
0.83363+0.73092i,-0.15866+0.0060528i
0.89788+0.73578i,-0.10345+0.1102i
0.95468+0.73982i,-0.022679+0.15011i
0.99742+0.74298i,0.028924+0.15864i
1.0201+0.74524i,0.035652+0.17711i
1.0201+0.74658i,-0.0093048+0.21152i
0.9998+0.74699i,-0.10975+0.22101i
0.96417+0.74646i,-0.22548+0.14201i
0.91865+0.745i,-0.25283-0.033842i
0.86754+0.74262i,-0.10996-0.19209i
0.81384+0.73935i,0.13022-0.16625i
0.75948+0.73522i,0.24929+0.069523i
0.70567+0.73027i,0.09686+0.31216i
0.65317+0.72455i,-0.21351+0.30631i
0.60245+0.7181i,-0.38372+0.022555i
0.55379+0.711i,-0.23182-0.28494i
0.50735+0.70331i,0.11287-0.32441i
0.46323+0.69509i,0.33284-0.054734i
0.42146+0.68643i,0.22584+0.28056i
0.38206+0.67738i,-0.11958+0.38547i
0.34499+0.66804i,-0.42098+0.16557i
0.31021+0.65849i,-0.44522-0.21795i
0.27768+0.64879i,-0.1736-0.49936i
0.24734+0.63903i,0.21818-0.50523i
0.21913+0.62928i,0.5048-0.24647i
0.19296+0.61961i,0.55089+0.12551i
0.16877+0.61011i,0.36158+0.43062i
0.14649+0.60083i,0.04449+0.55388i
0.12604+0.59185i,-0.26571+0.47796i
0.10735+0.58321i,-0.46943+0.26117i
0.090356+0.57499i,-0.52762-0.0078234i
0.074986+0.56723i,-0.45472-0.25008i
0.06118+0.55999i,-0.29551-0.41741i
0.026534+0.54055i,0.27122-0.41366i
0.016467+0.53454i,0.39685-0.28653i
0.0076956+0.52915i,0.46246-0.14345i
0.00018172+0.52442i,0.47856-0.0086568i
-0.0061074+0.52037i,0.461+0.10377i
-0.0112+0.51703i,0.42572+0.1883i
-0.015118+0.51441i,0.38587+0.24503i
-0.017879+0.51254i,0.35073+0.27683i
-0.019492+0.51142i,0.32569+0.28708i
-0.019964+0.51105i,0.31268+0.27832i
-0.019291+0.51144i,0.31054+0.25177i
-0.017466+0.51259i,0.31513+0.20758i
-0.014474+0.5145i,0.31947+0.14599i
-0.010292+0.51714i,0.31414+0.069077i
-0.0048939+0.52051i,0.28862-0.017037i
0.0017567+0.5246i,0.23422-0.10037i
0.0097007+0.52937i,0.14859-0.16312i
0.018986+0.53481i,0.040744-0.18511i
0.029667+0.54087i,-0.066174-0.15173i
0.041805+0.54754i,-0.1384-0.064622i
0.055467+0.55475i,-0.14412+0.050098i
0.070726+0.56248i,-0.072877+0.14436i
0.087662+0.57067i,0.048195+0.16734i
0.10636+0.57926i,0.15669+0.097082i
0.12691+0.58821i,0.18516-0.034516i
0.14942+0.59744i,0.10832-0.14864i
0.17397+0.6069i,-0.026946-0.16812i
0.20069+0.61651i,-0.12456-0.080267i
0.22968+0.6262i,-0.1131+0.041447i
0.26105+0.63589i,-0.013528+0.092222i
0.29492+0.64552i,0.071153+0.03226i
0.33138+0.65499i,0.051834-0.068115i
0.37052+0.66424i,-0.053118-0.093815i
0.4124+0.67318i,-0.131-0.0052139i
0.457+0.68174i,-0.091906+0.11577i
0.5042+0.68984i,0.035298+0.15067i
0.55373+0.6974i,0.13588+0.067449i
0.60498+0.70437i,0.12951-0.055667i
0.65695+0.71067i,0.038937-0.1208i
0.70796+0.71625i,-0.055788-0.10051i
0.75548+0.72105i,-0.10285-0.036601i
0.7962+0.72503i,-0.10825+0.020706i
0.82638+0.72815i,-0.10521+0.051125i
0.84297+0.73038i,-0.11876+0.055038i
0.84464+0.7317i,-0.15221+0.02976i
0.83229+0.7321i,-0.1833-0.034607i
0.80839+0.73157i,-0.16732-0.13099i
0.776+0.73011i,-0.069336-0.20639i
0.73793+0.72776i,0.078418-0.18015i
0.69642+0.72451i,0.16312-0.028488i
0.65314+0.72042i,0.082647+0.1467i
0.60925+0.71552i,-0.12531+0.1787i
0.56559+0.70985i,-0.27668+0.0049465i
0.52272+0.70348i,-0.20738-0.23712i
0.48103+0.69645i,0.048572-0.3211i
0.44079+0.68884i,0.27165-0.15288i
0.40219+0.68071i,0.26075+0.12937i
0.36534+0.67213i,0.02193+0.28073i
0.33032+0.66319i,-0.24084+0.17028i
0.29717+0.65395i,-0.30801-0.11355i
0.2659+0.6445i,-0.12084-0.35015i
0.23651+0.63491i,0.19098-0.3648i
0.20898+0.62526i,0.42311-0.14419i
0.18327+0.61562i,0.43887+0.17948i
0.15936+0.60607i,0.23776+0.43209i
0.13719+0.59668i,-0.071782+0.49996i
0.11672+0.58751i,-0.35058+0.37211i
0.09789+0.57863i,-0.49904+0.11931i
0.080651+0.5701i,-0.4871-0.15756i
0.064947+0.56198i,-0.34475-0.37424i
0.050727+0.55431i,-0.13262-0.48683i
0.037939+0.54716i,0.087537-0.492i
0.027119+0.53007i,0.072651+0.010266i
0.016145+0.52382i,0.056469+0.037895i
0.0065116+0.51821i,0.032557+0.052844i
-0.001829+0.51326i,0.0078245+0.055096i
-0.0089176+0.50902i,-0.012847+0.047288i
-0.01479+0.5055i,-0.027029+0.033048i
-0.019478+0.50273i,-0.03438+0.015739i
-0.023004+0.5007i,-0.035958-0.0022081i
-0.025387+0.49945i,-0.03355-0.01945i
-0.02664+0.49897i,-0.029206-0.035554i
-0.026768+0.49927i,-0.024999-0.050637i
-0.02577+0.50035i,-0.022947-0.064942i
-0.02364+0.5022i,-0.02497-0.078394i
-0.020364+0.50481i,-0.032774-0.090192i
-0.015923+0.50817i,-0.047534-0.098513i
-0.010293+0.51226i,-0.069338-0.10045i
-0.0034434+0.51707i,-0.09649-0.092418i
0.0046603+0.52256i,-0.12492-0.071051i
0.014058+0.5287i,-0.14816-0.034741i
0.024791+0.53547i,-0.15822+0.014755i
0.036908+0.54281i,-0.14771+0.071235i
0.050455+0.55068i,-0.11248+0.12434i
0.065482+0.55904i,-0.054005+0.16158i
0.082038+0.56783i,0.019741+0.17153i
0.10017+0.57699i,0.09526+0.14709i
0.11992+0.58645i,0.1558+0.087751i
0.14132+0.59616i,0.18397+0.0010116i
0.1644+0.60604i,0.16504-0.096342i
0.18918+0.61602i,0.092533-0.17765i
0.21565+0.62602i,-0.023431-0.21008i
0.24379+0.63596i,-0.14943-0.16678i
0.27352+0.64575i,-0.23298-0.046028i
0.30477+0.65533i,-0.22409+0.11438i
0.33739+0.6646i,-0.1072+0.24337i
0.37117+0.67349i,0.077544+0.2695i
0.40583+0.68192i,0.24515+0.16454i
0.44102+0.68981i,0.309-0.032509i
0.47628+0.69709i,0.23081-0.23189i
0.51106+0.70369i,0.042663-0.34205i
0.54468+0.70955i,-0.17356-0.31825i
0.57637+0.71462i,-0.33328-0.17995i
0.60528+0.71884i,-0.39036+0.009699i
0.63052+0.72217i,-0.34928+0.18239i
0.65116+0.72459i,-0.24892+0.29511i
0.66637+0.72607i,-0.1353+0.33867i
0.67545+0.7266i,-0.041146+0.32793i
0.67791+0.72616i,0.02076+0.28618i
0.67355+0.72478i,0.053289+0.23393i
0.66246+0.72245i,0.066582+0.18509i
0.64507+0.71921i,0.0704+0.14813i
0.62207+0.71508i,0.06924+0.12772i
0.59438+0.71011i,0.060915+0.12441i
0.56299+0.70435i,0.039057+0.1326i
0.52893+0.69785i,-0.00086542+0.13954i
0.4932+0.69067i,-0.054709+0.12884i
0.45664+0.68288i,-0.10674+0.088695i
0.41998+0.67455i,-0.13448+0.021067i
0.38382+0.66575i,-0.12039-0.055156i
0.34859+0.65657i,-0.063804-0.11111i
0.31463+0.64708i,0.015206-0.12266i
0.28217+0.63737i,0.08409-0.084322i
0.25137+0.6275i,0.11396-0.013456i
0.22232+0.61756i,0.094122+0.058193i
0.19507+0.60764i,0.036578+0.10038i
0.16963+0.59779i,-0.031445+0.098351i
0.14598+0.58811i,-0.081528+0.057663i
0.1241+0.57865i,-0.096562-0.0012707i
0.10395+0.56948i,-0.075843-0.054328i
0.085464+0.56067i,-0.032006-0.084037i
0.068598+0.55227i,0.016822-0.084702i
0.05329+0.54434i,0.054938-0.061513i
0.039482+0.53692i,0.073784-0.025833i
0.046943+0.54237i,0.05757-0.016764i
0.035223+0.53604i,0.052413+0.012161i
0.02495+0.53036i,0.035315+0.032226i
0.01607+0.52536i,0.012763+0.040665i
0.0085335+0.52106i,-0.0096378+0.038132i
0.002301+0.5175i,-0.028298+0.027237i
-0.0026626+0.5147i,-0.041788+0.01117i
-0.0063849+0.51265i,-0.050411-0.0072249i
-0.0088864+0.51139i,-0.05558-0.025838i
-0.010181+0.51091i,-0.059245-0.043273i
-0.010274+0.51122i,-0.063463-0.058569i
-0.0091654+0.51232i,-0.070085-0.07083i
-0.0068471+0.5142i,-0.080464-0.078877i
-0.0033042+0.51686i,-0.095128-0.08105i
0.001485+0.52027i,-0.11339-0.075274i
