-1,-1.224606353822377e-16,-0.75
-0.9961946980917455,-0.08715574274765819,-0.75
-0.984807753012208,-0.1736481776669303,-0.75
-0.9659258262890682,-0.258819045102521,-0.75
-0.9396926207859083,-0.3420201433256689,-0.75
-0.9063077870366499,-0.4226182617406995,-0.75
-0.8660254037844387,-0.4999999999999999,-0.75
-0.8191520442889916,-0.5735764363510464,-0.75
-0.7660444431189779,-0.6427876096865395,-0.75
-0.7071067811865475,-0.7071067811865476,-0.75
-0.6427876096865394,-0.766044443118978,-0.75
-0.5735764363510462,-0.8191520442889917,-0.75
-0.5000000000000002,-0.8660254037844385,-0.75
-0.4226182617406993,-0.90630778703665,-0.75
-0.3420201433256687,-0.9396926207859084,-0.75
-0.2588190451025206,-0.9659258262890683,-0.75
-0.1736481776669303,-0.984807753012208,-0.75
-0.08715574274765824,-0.9961946980917455,-0.75
6.123031769111886e-17,-1,-0.75
0.08715574274765814,-0.9961946980917455,-0.75
0.1736481776669304,-0.984807753012208,-0.75
0.2588190451025207,-0.9659258262890683,-0.75
0.3420201433256688,-0.9396926207859083,-0.75
0.4226182617406994,-0.9063077870366499,-0.75
0.4999999999999999,-0.8660254037844387,-0.75
0.5735764363510459,-0.8191520442889919,-0.75
0.6427876096865395,-0.7660444431189779,-0.75
0.7071067811865476,-0.7071067811865475,-0.75
0.766044443118978,-0.6427876096865394,-0.75
0.8191520442889917,-0.5735764363510463,-0.75
0.8660254037844387,-0.4999999999999998,-0.75
0.9063077870366499,-0.4226182617406994,-0.75
0.9396926207859083,-0.3420201433256688,-0.75
0.9659258262890682,-0.2588190451025209,-0.75
0.984807753012208,-0.1736481776669306,-0.75
0.9961946980917455,-0.08715574274765807,-0.75
1,0,-0.75
0.9961946980917455,0.08715574274765851,-0.75
0.984807753012208,0.1736481776669306,-0.75
0.9659258262890682,0.2588190451025209,-0.75
0.9396926207859083,0.3420201433256688,-0.75
0.9063077870366499,0.4226182617406994,-0.75
0.8660254037844385,0.5000000000000002,-0.75
0.8191520442889917,0.5735764363510463,-0.75
0.766044443118978,0.6427876096865394,-0.75
0.7071067811865476,0.7071067811865475,-0.75
0.6427876096865391,0.7660444431189782,-0.75
0.5735764363510459,0.8191520442889919,-0.75
0.4999999999999999,0.8660254037844387,-0.75
0.4226182617406994,0.9063077870366499,-0.75
0.3420201433256686,0.9396926207859084,-0.75
0.2588190451025207,0.9659258262890683,-0.75
0.1736481776669302,0.9848077530122081,-0.75
0.08715574274765814,0.9961946980917455,-0.75
-1.608142872339124e-16,1,-0.75
-0.08715574274765824,0.9961946980917455,-0.75
-0.1736481776669303,0.984807753012208,-0.75
-0.2588190451025209,0.9659258262890683,-0.75
-0.3420201433256687,0.9396926207859084,-0.75
-0.4226182617406997,0.9063077870366498,-0.75
-0.5000000000000002,0.8660254037844385,-0.75
-0.5735764363510462,0.8191520442889917,-0.75
-0.6427876096865394,0.766044443118978,-0.75
-0.7071067811865475,0.7071067811865476,-0.75
-0.7660444431189779,0.6427876096865395,-0.75
-0.8191520442889919,0.5735764363510459,-0.75
-0.8660254037844387,0.4999999999999999,-0.75
-0.9063077870366499,0.4226182617406995,-0.75
-0.9396926207859083,0.3420201433256689,-0.75
-0.9659258262890683,0.2588190451025206,-0.75
-0.984807753012208,0.1736481776669303,-0.75
-0.9961946980917455,0.08715574274765819,-0.75
-1,-1.224606353822377e-16,-0.65
-0.9961946980917455,-0.08715574274765819,-0.65
-0.984807753012208,-0.1736481776669303,-0.65
-0.9659258262890682,-0.258819045102521,-0.65
-0.9396926207859083,-0.3420201433256689,-0.65
-0.9063077870366499,-0.4226182617406995,-0.65
-0.8660254037844387,-0.4999999999999999,-0.65
-0.8191520442889916,-0.5735764363510464,-0.65
-0.7660444431189779,-0.6427876096865395,-0.65
-0.7071067811865475,-0.7071067811865476,-0.65
-0.6427876096865394,-0.766044443118978,-0.65
-0.5735764363510462,-0.8191520442889917,-0.65
-0.5000000000000002,-0.8660254037844385,-0.65
-0.4226182617406993,-0.90630778703665,-0.65
-0.3420201433256687,-0.9396926207859084,-0.65
-0.2588190451025206,-0.9659258262890683,-0.65
-0.1736481776669303,-0.984807753012208,-0.65
-0.08715574274765824,-0.9961946980917455,-0.65
6.123031769111886e-17,-1,-0.65
0.08715574274765814,-0.9961946980917455,-0.65
0.1736481776669304,-0.984807753012208,-0.65
0.2588190451025207,-0.9659258262890683,-0.65
0.3420201433256688,-0.9396926207859083,-0.65
0.4226182617406994,-0.9063077870366499,-0.65
0.4999999999999999,-0.8660254037844387,-0.65
0.5735764363510459,-0.8191520442889919,-0.65
0.6427876096865395,-0.7660444431189779,-0.65
0.7071067811865476,-0.7071067811865475,-0.65
0.766044443118978,-0.6427876096865394,-0.65
0.8191520442889917,-0.5735764363510463,-0.65
0.8660254037844387,-0.4999999999999998,-0.65
0.9063077870366499,-0.4226182617406994,-0.65
0.9396926207859083,-0.3420201433256688,-0.65
0.9659258262890682,-0.2588190451025209,-0.65
0.984807753012208,-0.1736481776669306,-0.65
0.9961946980917455,-0.08715574274765807,-0.65
1,0,-0.65
0.9961946980917455,0.08715574274765851,-0.65
0.984807753012208,0.1736481776669306,-0.65
0.9659258262890682,0.2588190451025209,-0.65
0.9396926207859083,0.3420201433256688,-0.65
0.9063077870366499,0.4226182617406994,-0.65
0.8660254037844385,0.5000000000000002,-0.65
0.8191520442889917,0.5735764363510463,-0.65
0.766044443118978,0.6427876096865394,-0.65
0.7071067811865476,0.7071067811865475,-0.65
0.6427876096865391,0.7660444431189782,-0.65
0.5735764363510459,0.8191520442889919,-0.65
0.4999999999999999,0.8660254037844387,-0.65
0.4226182617406994,0.9063077870366499,-0.65
0.3420201433256686,0.9396926207859084,-0.65
0.2588190451025207,0.9659258262890683,-0.65
0.1736481776669302,0.9848077530122081,-0.65
0.08715574274765814,0.9961946980917455,-0.65
-1.608142872339124e-16,1,-0.65
-0.08715574274765824,0.9961946980917455,-0.65
-0.1736481776669303,0.984807753012208,-0.65
-0.2588190451025209,0.9659258262890683,-0.65
-0.3420201433256687,0.9396926207859084,-0.65
-0.4226182617406997,0.9063077870366498,-0.65
-0.5000000000000002,0.8660254037844385,-0.65
-0.5735764363510462,0.8191520442889917,-0.65
-0.6427876096865394,0.766044443118978,-0.65
-0.7071067811865475,0.7071067811865476,-0.65
-0.7660444431189779,0.6427876096865395,-0.65
-0.8191520442889919,0.5735764363510459,-0.65
-0.8660254037844387,0.4999999999999999,-0.65
-0.9063077870366499,0.4226182617406995,-0.65
-0.9396926207859083,0.3420201433256689,-0.65
-0.9659258262890683,0.2588190451025206,-0.65
-0.984807753012208,0.1736481776669303,-0.65
-0.9961946980917455,0.08715574274765819,-0.65
-1,-1.224606353822377e-16,-0.55
-0.9961946980917455,-0.08715574274765819,-0.55
-0.984807753012208,-0.1736481776669303,-0.55
-0.9659258262890682,-0.258819045102521,-0.55
-0.9396926207859083,-0.3420201433256689,-0.55
-0.9063077870366499,-0.4226182617406995,-0.55
-0.8660254037844387,-0.4999999999999999,-0.55
-0.8191520442889916,-0.5735764363510464,-0.55
-0.7660444431189779,-0.6427876096865395,-0.55
-0.7071067811865475,-0.7071067811865476,-0.55
-0.6427876096865394,-0.766044443118978,-0.55
-0.5735764363510462,-0.8191520442889917,-0.55
-0.5000000000000002,-0.8660254037844385,-0.55
-0.4226182617406993,-0.90630778703665,-0.55
-0.3420201433256687,-0.9396926207859084,-0.55
-0.2588190451025206,-0.9659258262890683,-0.55
-0.1736481776669303,-0.984807753012208,-0.55
-0.08715574274765824,-0.9961946980917455,-0.55
6.123031769111886e-17,-1,-0.55
0.08715574274765814,-0.9961946980917455,-0.55
0.1736481776669304,-0.984807753012208,-0.55
0.2588190451025207,-0.9659258262890683,-0.55
0.3420201433256688,-0.9396926207859083,-0.55
0.4226182617406994,-0.9063077870366499,-0.55
0.4999999999999999,-0.8660254037844387,-0.55
0.5735764363510459,-0.8191520442889919,-0.55
0.6427876096865395,-0.7660444431189779,-0.55
0.7071067811865476,-0.7071067811865475,-0.55
0.766044443118978,-0.6427876096865394,-0.55
0.8191520442889917,-0.5735764363510463,-0.55
0.8660254037844387,-0.4999999999999998,-0.55
0.9063077870366499,-0.4226182617406994,-0.55
0.9396926207859083,-0.3420201433256688,-0.55
0.9659258262890682,-0.2588190451025209,-0.55
0.984807753012208,-0.1736481776669306,-0.55
0.9961946980917455,-0.08715574274765807,-0.55
1,0,-0.55
0.9961946980917455,0.08715574274765851,-0.55
0.984807753012208,0.1736481776669306,-0.55
0.9659258262890682,0.2588190451025209,-0.55
0.9396926207859083,0.3420201433256688,-0.55
0.9063077870366499,0.4226182617406994,-0.55
0.8660254037844385,0.5000000000000002,-0.55
0.8191520442889917,0.5735764363510463,-0.55
0.766044443118978,0.6427876096865394,-0.55
0.7071067811865476,0.7071067811865475,-0.55
0.6427876096865391,0.7660444431189782,-0.55
0.5735764363510459,0.8191520442889919,-0.55
0.4999999999999999,0.8660254037844387,-0.55
0.4226182617406994,0.9063077870366499,-0.55
0.3420201433256686,0.9396926207859084,-0.55
0.2588190451025207,0.9659258262890683,-0.55
0.1736481776669302,0.9848077530122081,-0.55
0.08715574274765814,0.9961946980917455,-0.55
-1.608142872339124e-16,1,-0.55
-0.08715574274765824,0.9961946980917455,-0.55
-0.1736481776669303,0.984807753012208,-0.55
-0.2588190451025209,0.9659258262890683,-0.55
-0.3420201433256687,0.9396926207859084,-0.55
-0.4226182617406997,0.9063077870366498,-0.55
-0.5000000000000002,0.8660254037844385,-0.55
-0.5735764363510462,0.8191520442889917,-0.55
-0.6427876096865394,0.766044443118978,-0.55
-0.7071067811865475,0.7071067811865476,-0.55
-0.7660444431189779,0.6427876096865395,-0.55
-0.8191520442889919,0.5735764363510459,-0.55
